sample_id,timestamp,device,scenario,distance_m,position_id,blockage,light_value,unit,notes
170,2026-05-31 16:56:11,iphone 17,light_physical_sanity,7.0,P7,blocked,4.0,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=10
171,2026-05-31 16:56:15,iphone 17,light_physical_sanity,8.0,P8,blocked,2.3,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=1
172,2026-05-31 16:56:23,iphone 17,light_physical_sanity,8.0,P8,blocked,3.8,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=2
173,2026-05-31 16:56:26,iphone 17,light_physical_sanity,8.0,P8,blocked,2.0,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=3
174,2026-05-31 16:56:28,iphone 17,light_physical_sanity,8.0,P8,blocked,1.36,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=4
175,2026-05-31 16:56:31,iphone 17,light_physical_sanity,8.0,P8,blocked,1.365,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=5
176,2026-05-31 16:56:34,iphone 17,light_physical_sanity,8.0,P8,blocked,2.0,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=6
177,2026-05-31 16:56:36,iphone 17,light_physical_sanity,8.0,P8,blocked,3.3,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=7
178,2026-05-31 16:56:37,iphone 17,light_physical_sanity,8.0,P8,blocked,3.0,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=8
179,2026-05-31 16:56:40,iphone 17,light_physical_sanity,8.0,P8,blocked,3.5,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=9
180,2026-05-31 16:56:43,iphone 17,light_physical_sanity,8.0,P8,blocked,2.9,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=10
181,2026-05-31 16:56:46,iphone 17,light_physical_sanity,9.0,P9,blocked,1.6,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=1
182,2026-05-31 16:56:48,iphone 17,light_physical_sanity,9.0,P9,blocked,1.7,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=2
183,2026-05-31 16:56:50,iphone 17,light_physical_sanity,9.0,P9,blocked,1.9,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=3
184,2026-05-31 16:56:52,iphone 17,light_physical_sanity,9.0,P9,blocked,1.5,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=4
185,2026-05-31 16:56:55,iphone 17,light_physical_sanity,9.0,P9,blocked,2.3,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=5
186,2026-05-31 16:56:56,iphone 17,light_physical_sanity,9.0,P9,blocked,1.7,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=6
187,2026-05-31 16:56:58,iphone 17,light_physical_sanity,9.0,P9,blocked,1.4,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=7
188,2026-05-31 16:57:00,iphone 17,light_physical_sanity,9.0,P9,blocked,1.6,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=8
189,2026-05-31 16:57:02,iphone 17,light_physical_sanity,9.0,P9,blocked,1.6,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=9
190,2026-05-31 16:57:04,iphone 17,light_physical_sanity,9.0,P9,blocked,1.5,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=10
191,2026-05-31 16:57:08,iphone 17,light_physical_sanity,10.0,P10,blocked,0.56,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=1
192,2026-05-31 16:57:10,iphone 17,light_physical_sanity,10.0,P10,blocked,0.69,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=2
193,2026-05-31 16:57:17,iphone 17,light_physical_sanity,10.0,P10,blocked,0.89,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=3
194,2026-05-31 16:57:20,iphone 17,light_physical_sanity,10.0,P10,blocked,1.3,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=4
195,2026-05-31 16:57:23,iphone 17,light_physical_sanity,10.0,P10,blocked,1.01,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=5
196,2026-05-31 16:57:27,iphone 17,light_physical_sanity,10.0,P10,blocked,1.07,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=6
197,2026-05-31 16:57:33,iphone 17,light_physical_sanity,10.0,P10,blocked,0.69,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=7
198,2026-05-31 16:57:37,iphone 17,light_physical_sanity,10.0,P10,blocked,0.63,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=8
199,2026-05-31 16:57:40,iphone 17,light_physical_sanity,10.0,P10,blocked,0.28,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=9
200,2026-05-31 16:57:42,iphone 17,light_physical_sanity,10.0,P10,blocked,0.99,lux_app_estimate,app=Light Meter LM-3000; source=LED Room Light; rep=10
