stress_group,stress_level,stress_parameter,stress_value,seed,method_label,mean_error_m,median_error_m,p90_error_m,failure_rate,zone_accuracy,trajectory_smoothness_m_per_step,notes
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,106,static_fusion,0.7281897230179898,0.4774128924967865,1.1766099617408714,0.07,0.88,0.9221014994794084,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,106,vlp_only,0.7281897230179898,0.4774128924967865,1.1766099617408714,0.07,0.88,0.9221014994794084,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,106,wifi_only,1.9374260256827744,1.3076555722412355,3.9635519377388313,0.3,0.41,2.6457662352996616,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,107,adaptive_fusion,0.7181302697379779,0.4211236348800579,1.424807187201511,0.05,0.85,0.612198978475869,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,107,graph_diffusion_3,1.0017029870248846,0.7284403928168066,2.4281737941211308,0.12,0.68,1.1207705997801416,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,107,static_fusion,0.7757894305977154,0.400778442216459,1.921016383857368,0.1,0.86,0.8490440385360147,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,107,vlp_only,0.7757894305977154,0.400778442216459,1.921016383857368,0.1,0.86,0.8490440385360147,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,107,wifi_only,1.7982526321120802,1.3288003889460231,3.4407987555731845,0.3,0.35,2.449018970920403,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,108,adaptive_fusion,0.8519157051729976,0.490656108214217,1.5361040151662984,0.08,0.79,0.7032527141011743,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
mixed_dynamic,mild,wifi_sigma_db+blockage_prob,0.0,108,graph_diffusion_3,1.1821190571859597,0.8802767239391642,2.638272323260729,0.18,0.57,1.52870853631287,"exact overrides: {'wifi_model.noisy_sigma_db': 4.0, 'vlp_model.blockage_prob': 0.1}; source scenario=s4_mixed_dynamic"
