scenario,method_family,method_label,n_seeds,mean_error_m_mean,mean_error_m_std,mean_error_m_ci95_low,mean_error_m_ci95_high,median_error_m_mean,median_error_m_std,p90_error_m_mean,p90_error_m_std,p90_error_m_ci95_low,p90_error_m_ci95_high,failure_rate_mean,failure_rate_std,trajectory_smoothness_m_per_step_mean,trajectory_smoothness_m_per_step_std,zone_accuracy_mean,zone_accuracy_std
s3_vlp_blocked,gsp_expected,laplacian,10,0.9235404292730998,0.07562361547787969,0.8694425536865285,0.9776383048596711,0.7363188170955329,0.07266685680441022,1.8702400023498877,0.1782068379787424,1.7427585101105991,1.9977214945891764,0.086,0.019550504398153576,1.132018114175879,0.0884425588064267,0.66,0.05734883511361752
s3_vlp_blocked,gsp_expected,static_raw,10,0.9194101442602335,0.07261382394911108,0.8674653438292989,0.9713549446911681,0.7240860562480378,0.06350172222313633,1.8764761278659137,0.1858138940655057,1.7435528755208527,2.009399380210975,0.091,0.015951314818673863,1.1513341965844772,0.08947483134526835,0.665,0.05759050847723666
s4_mixed_dynamic,adaptive,adaptive_fusion,10,0.6443970627885327,0.07035784720087335,0.5940660909041592,0.6947280346729062,0.4610507090363292,0.03115280126610765,1.2536057357571282,0.255868133233394,1.0705686996307977,1.4366427718834587,0.039999999999999994,0.024944382578492946,0.570834920940434,0.0747009425945901,0.853,0.046678569910494135
s4_mixed_dynamic,baseline,static_fusion,10,0.8105189108275315,0.1040738722318499,0.736068947595369,0.8849688740596939,0.4660966013683078,0.03135371984709849,1.9569602597313438,0.6664188537076038,1.4802329304625554,2.433687589000132,0.10300000000000001,0.029078437983419185,0.9799996799759771,0.16025014977117003,0.818,0.053707024162994214
s4_mixed_dynamic,baseline,vlp_only,10,0.8105189108275315,0.1040738722318499,0.736068947595369,0.8849688740596939,0.4660966013683078,0.03135371984709849,1.9569602597313438,0.6664188537076038,1.4802329304625554,2.433687589000132,0.10300000000000001,0.029078437983419185,0.9799996799759771,0.16025014977117003,0.818,0.053707024162994214
s4_mixed_dynamic,baseline,wifi_only,10,2.033739414856654,0.25004226964402676,1.8548699504822204,2.212608879231088,1.4712375874022354,0.21118203850208808,4.4191762283646145,0.7604471056493634,3.875185139712939,4.96316731701629,0.352,0.07146094504459527,2.8304236764068413,0.42463438617504484,0.346,0.059292120518291094
s4_mixed_dynamic,dsp_static,static_fusion_ema,10,0.7946200499773379,0.10027688124124969,0.7228862904722098,0.8663538094824661,0.6662626018861534,0.07463492162765208,1.4649230313486832,0.3396681832543882,1.2219390507191474,1.707907011978219,0.047,0.04001388647846034,0.5244760981812385,0.11408037502726197,0.757,0.08069834088890689
s4_mixed_dynamic,dsp_static,static_fusion_median,10,0.8288271253213322,0.05276281466644802,0.7910828814712383,0.8665713691714261,0.7060298590670495,0.0567304686607249,1.3647852165145031,0.15786042439772374,1.2518586717421314,1.4777117612868749,0.043,0.02406010991015812,0.502390613316544,0.07700193980792368,0.748,0.04984420171338331
s4_mixed_dynamic,dsp_static,static_fusion_moving_average,10,0.841179199961827,0.07693484594150601,0.7861433266077815,0.8962150733158725,0.7348517494795853,0.07379004333161909,1.461030837351514,0.22828998539441703,1.2977220197356756,1.6243396549673523,0.043,0.029078437983419185,0.48166347528142783,0.10950449952535325,0.717,0.07242620765686658
s4_mixed_dynamic,dsp_static,static_fusion_raw,10,0.8105189108275315,0.1040738722318499,0.736068947595369,0.8849688740596939,0.4660966013683078,0.03135371984709849,1.9569602597313438,0.6664188537076038,1.4802329304625554,2.433687589000132,0.10300000000000001,0.029078437983419185,0.9799996799759771,0.16025014977117003,0.818,0.053707024162994214
s4_mixed_dynamic,gsp_expected,graph_diffusion_1,10,1.116714694856258,0.07888121699950601,1.0602864715242908,1.1731429181882254,0.8883884345351735,0.0716318092308825,2.247297651045088,0.24319671845616336,2.0733251989880683,2.421270103102108,0.13699999999999996,0.03713339317768966,1.402313918595947,0.12030905514735757,0.5700000000000001,0.04876246279442596
s4_mixed_dynamic,gsp_expected,graph_diffusion_3,10,1.113215225142536,0.07809951450230673,1.057346198090355,1.1690842521947171,0.8825557909496604,0.06296340468269314,2.234271852156577,0.26543362431876283,2.044392075923327,2.424151628389827,0.13200000000000003,0.04131182235954578,1.3610112934274476,0.11575409165590915,0.5670000000000001,0.04347413023856831
s4_mixed_dynamic,gsp_expected,laplacian,10,1.1218008690359536,0.08322086512342743,1.0622682484490564,1.1813334896228507,0.887470898177669,0.07360496594197419,2.2556065660369944,0.24659122093908542,2.0792058331864816,2.432007298887507,0.14100000000000001,0.03573047252229764,1.4042618874471904,0.12303828834730425,0.569,0.05021066730398144
s4_mixed_dynamic,gsp_expected,static_raw,10,1.1223255220125936,0.08154122639221975,1.0639944425916017,1.1806566014335855,0.8908565260489014,0.08422246311410635,2.263581565053362,0.24096004170803315,2.0912091351545414,2.435953994952183,0.141,0.03446415206816755,1.4272601097423814,0.12390766570830905,0.5679999999999998,0.0528730134903956
