t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s3_vlp_blocked,2.2799291600344294,5.687548118721819,False,False,False,-57.2309228810044,-55.10432415677157,-59.79758811643735,-60.09625814080229,-53.31955715952511,-53.90549271242168,0.0566038192256165,0.0565726966147991,0.0196828106077787,0.0198739113439132,0.1085919232276543,0.1060918577239091,0.0242305806417682,0.023771803550765,ema
1,s3_vlp_blocked,2.311993742915821,5.314965509108,False,False,False,-55.19803718085492,-54.39192030839843,-59.371474786259576,-59.819088762928615,-53.619002886883365,-54.49981204829351,0.06028946131644744,0.0662851451813608,0.020588595055543193,0.0211227093881312,0.10141108289711381,0.0884427419308305,0.02407471915830891,0.0229553522037625,ema
2,s3_vlp_blocked,2.4844149891244345,4.892233443738157,False,False,False,-55.617124301244104,-53.63311171151667,-60.13233611602177,-59.36484049456638,-53.385279650364964,-55.02076194548589,0.06750393429063595,0.0793671443295769,0.021449295107144762,0.0233717529007674,0.09149686510809374,0.0719793634306059,0.023067499649321293,0.0226860815160434,ema
3,s3_vlp_blocked,2.842745217514855,4.547438345307587,False,False,False,-53.70696732132967,-53.23935311972469,-59.89125179004061,-58.73583670833875,-54.178449274956606,-55.27674083357637,0.07453502959259566,0.0892884118736903,0.02395684007558339,0.0269638303567936,0.08066501255229123,0.0601308393628788,0.023538069029145195,0.0235197499228721,ema
4,s3_vlp_blocked,2.9864127708382706,4.543611784897228,False,False,False,-52.27398977840494,-53.39319773748884,-58.15250714943258,-58.56482085135826,-53.978559835058924,-55.16516038100693,0.07837383645745108,0.0873898915034845,0.025324142341126,0.0280851401341346,0.07376188728154967,0.0591029485163543,0.023470833266662428,0.0243411600138776,ema
5,s3_vlp_blocked,3.340887948111646,4.334249547684212,False,False,False,-52.46904701716954,-53.42031875011332,-56.693613806487726,-57.9839882012587,-55.17245870871885,-55.285091407625245,0.0825417190829545,0.0889149592271319,0.027421975557098657,0.0320964989582003,0.06577307747167638,0.0519866520559876,0.023517867233531855,0.0255460131464498,ema
6,s3_vlp_blocked,3.68623544692832,4.015886165396863,False,False,False,-53.26157381228494,-53.33741247360362,-56.68757915236955,-57.29285071514495,-55.87821500283094,-55.66783384918969,0.08609991084770598,0.0916826674638904,0.031097862750187305,0.0374919931379943,0.05826213726518635,0.0440207631280602,0.024091766775716547,0.0259863592577934,ema
7,s3_vlp_blocked,4.1188059230374,3.834922193216244,False,False,False,-54.465929667928954,-53.74487693519134,-56.999532954781884,-56.536129229010726,-56.24135326580905,-55.82475445136692,0.08624496394885335,0.0843435014302752,0.03622057196693015,0.0445819412576078,0.05091582990155743,0.0387038668312081,0.024619836027945756,0.0274638200837525,ema
8,s3_vlp_blocked,4.374208764323148,3.616554373320941,False,False,False,-53.713468725112605,-53.86908351635187,-57.58217067981239,-55.960239200729845,-56.21158445928373,-56.1474478638732,0.08403312033137786,0.0816318847319835,0.04147156887601319,0.0506082859728646,0.04512528287183245,0.034660287635534,0.02579253567274917,0.027502025928875,ema
9,s3_vlp_blocked,4.8310090365174965,3.516701129989274,False,False,False,-55.010445384643425,-54.54678089601196,-55.8440218025395,-55.12510740923521,-57.09124238008205,-56.26345757823553,0.07900792150506941,0.0698568204981629,0.04843889371532842,0.0611887029797929,0.04015183474690369,0.0311385037969989,0.027200021772471335,0.0292890329033658,ema
