t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s1_clean,3.50146586178358,2.794545781008381,False,False,False,-47.44773929450046,-50.74374564951288,-58.36204924198689,-56.76896745250902,-59.92071606165088,-57.711786684580666,0.145545143299885,0.1452284594455085,0.0393903926821641,0.0402121393165842,0.0297652230320648,0.0299839705452521,0.0193773067488472,0.0194804323174567,ema
1,s1_clean,3.8334314692961406,3.0879105600798664,False,False,False,-49.277295652157655,-52.02289916789879,-56.39869684915919,-56.41310856478282,-58.772302738203436,-57.16077336872055,0.13529937584681,0.1170272229073934,0.04124388825639926,0.0443580099880076,0.030612087073513157,0.0317560186425204,0.020641088373622274,0.0219833772317105,ema
2,s1_clean,4.0456173120900445,3.1263296245930507,False,False,False,-50.10983267402341,-52.53765294243689,-55.990701986039326,-56.09743280267562,-58.88564005976558,-57.04049986747118,0.12482805269778244,0.1057846359433306,0.04347922559996248,0.0478337050933053,0.0304599214456477,0.0313114358594498,0.022296699992837263,0.0230468883522227,ema
3,s1_clean,4.42592581634721,3.113695449768073,False,False,False,-51.60662440195033,-53.30604391803786,-56.641028691081175,-55.451263949690514,-58.14801380578237,-56.9817641599096,0.11288016039534882,0.0898841370182285,0.0483110126493835,0.0555113813712708,0.029489995576527872,0.0296198983090842,0.023517640372261988,0.0246002590573178,ema
4,s1_clean,4.708255729915193,3.19039433570727,False,False,False,-52.533294643183694,-53.95152239820385,-56.15781353168356,-55.02384576203725,-57.622647762338076,-56.82325850712798,0.1010583039937646,0.0784209916203668,0.05356897513779469,0.0615285449767332,0.02976382403268834,0.0290132963122578,0.02443198624816815,0.0263380472128565,ema
5,s1_clean,4.978762662726669,3.137730843885924,False,False,False,-52.99573910382851,-54.40603616402636,-55.5517581353499,-54.48495221791598,-56.51395937267276,-56.89750929437612,0.09073271860018475,0.0705842901771218,0.05844593834041863,0.0693370369382753,0.029017193613579385,0.0273862394904569,0.02553735092911201,0.0271964266632953,ema
6,s1_clean,5.202025987228208,3.1529819162085304,False,False,False,-53.22592326963333,-54.82971513987043,-55.13716038394963,-54.08133625261823,-55.9724605854624,-56.87825746557877,0.08185156905292962,0.0641752231174448,0.06477120518762244,0.0759992425521041,0.028097886299640006,0.0264924840748927,0.026258839530621313,0.028310772998649,ema
7,s1_clean,5.347337808465035,3.292281793156062,False,False,False,-53.343174991816795,-55.21286026726472,-55.066774209644464,-53.96374256378118,-56.12738234145979,-56.65983399330035,0.07422853160462667,0.0592604439873756,0.07009986172465912,0.0786992033114521,0.027445293883183085,0.0267613797432735,0.027378909519516367,0.0301211828644667,ema
8,s1_clean,5.716827179474,3.58088982297864,False,False,False,-54.0606534165975,-56.07143827456781,-55.075213038080065,-53.65707046693049,-55.472400739316036,-56.229281863113336,0.06536199415817448,0.0492270930072664,0.07624644413734818,0.0853818520044394,0.027238093908225767,0.0267785373708241,0.030121050487577877,0.0347930007477266,ema
9,s1_clean,5.862414412197704,3.68421178879823,False,False,False,-54.963005513943806,-56.38150748601265,-53.97140628390743,-53.54881025631016,-54.66920384603269,-56.08660248945857,0.05903055918542209,0.045966836568907,0.07986736836057803,0.0876743728609641,0.026533098853548966,0.0266352207872701,0.03298883619589472,0.036771059665785,ema
10,s1_clean,6.2621648807209205,3.865009897723677,False,False,False,-56.354769201155875,-57.10586074213443,-55.01336122088079,-53.15612010493874,-56.05419518343216,-55.9121110523273,0.05224452853205527,0.0389950030175768,0.085053061980057,0.0952532194498698,0.025650776790518987,0.0254684977167461,0.03578149321985207,0.0414624398813814,ema
11,s1_clean,6.386402797469953,4.000359969380765,False,False,False,-56.9843126029276,-57.37956715325362,-52.998467077292624,-53.19521050112114,-56.74696150191437,-55.73056174695599,0.04721898860483279,0.0367080654604905,0.08811469661769963,0.0942939351028783,0.025745538838554717,0.0254857261623858,0.03892199106866579,0.044246189448937,ema
12,s1_clean,6.486403725025359,4.131792507959473,False,False,False,-56.5182531455454,-57.61174939547829,-52.09251543273645,-53.28287928212613,-56.35751144445848,-55.54792769977925,0.04310809589609901,0.034876797057595,0.08890997709332597,0.0922891239011531,0.0256046737006613,0.0255814355985847,0.04113618350018319,0.0470499606782895,ema
13,s1_clean,6.594101310260236,4.146666699824417,False,False,False,-57.30959608568084,-57.763345334242985,-51.94421965125704,-53.15180969926828,-56.16450880407212,-55.58231394998124,0.039813000842134655,0.0336542323064734,0.09109832989561471,0.0944757296723534,0.025350233288431626,0.0250288179487332,0.044042639356668606,0.0480198333865658,ema
14,s1_clean,6.938536691705024,4.190811224101229,False,False,False,-57.916071723331775,-58.23260938300422,-52.524022626343125,-52.75222998596355,-54.6192154032235,-55.7248274387736,0.03651395429945632,0.0301306478676632,0.09416423135843088,0.1007418816065362,0.0246847872510541,0.023310532019866,0.046499603769234905,0.0509252520296641,ema
15,s1_clean,7.095444556622987,4.3190830854397095,False,False,False,-58.30621995604707,-58.51061817122094,-54.181352158301266,-52.82214077334821,-56.59435289109669,-55.61985308661716,0.03371608547744116,0.0282951854353764,0.09603413295027849,0.0980741482814368,0.023761852758574488,0.0229817937100709,0.04937769004002876,0.0544443764361643,ema
16,s1_clean,7.322508343984496,4.588300078241882,False,False,False,-58.85351718118024,-58.95349574070627,-53.73307523819574,-53.15181453514089,-55.842350812243765,-55.349962973914046,0.03069241004606465,0.0256223723129925,0.09395328053768146,0.089619448799258,0.02352397224255376,0.0227434042993789,0.05387236072432809,0.0621168504544279,ema
17,s1_clean,7.446193242310456,4.675563891349093,False,False,False,-59.40154816849052,-59.14947394020993,-53.79970756601074,-53.22259946606399,-55.38009307821514,-55.31668878412345,0.02858497988780495,0.0244979974663827,0.09110162327919179,0.0872193625094305,0.023152097346694385,0.0223649122144171,0.05805869460365902,0.0651101971368206,ema
18,s1_clean,7.634031718409139,4.77391982605946,False,False,False,-58.174606097017545,-59.41848876805201,-53.46050037469323,-53.27755872418487,-57.074089059207324,-55.33855946479915,0.026694636717169224,0.0230218770929533,0.08898705558077817,0.0845411160059088,0.023093967214803512,0.021668516182666,0.06221027229621075,0.0687685731924454,ema
19,s1_clean,7.862727723450558,4.97492979510894,False,False,False,-58.363496100292934,-59.784936740457695,-53.56712189363607,-53.56112841286078,-56.04207289301198,-55.26058323299884,0.02455628689710087,0.0211766672668422,0.08491291432511441,0.0777058077412176,0.022584143318336972,0.0210426081634258,0.06764948353303912,0.0759307587331702,ema
20,s1_clean,7.939266457295782,5.129541394281456,False,False,False,-59.571916126303925,-59.95720206576395,-54.289996616908994,-53.8550774617905,-55.4486493904257,-55.10602565835258,0.023401542895811995,0.0203795007912172,0.08021231216966522,0.0724757533906805,0.021583822023535378,0.0210462429773132,0.07285252149335253,0.0816778514482364,ema
21,s1_clean,8.011102297567714,5.276303396065385,False,False,False,-59.606833742141184,-60.1182579530155,-53.8542674853261,-54.13238212543527,-55.16673618438497,-54.96499738904679,0.022064794143017052,0.0196589120664799,0.07643225926665502,0.0678689091741768,0.02165140627608053,0.0210296654036192,0.07785922986208522,0.0875760541553925,ema
22,s1_clean,8.343062278059984,5.445902988798278,False,False,False,-60.724856633584665,-60.541274800996895,-54.402620445210786,-54.35830229948508,-54.62512365975654,-55.14388602792755,0.02081559767709099,0.0178225523156193,0.07214088672369993,0.0625315036261996,0.021360821540472294,0.0197013858558117,0.0832054260777233,0.0939752180480246,ema
23,s1_clean,8.52052164720882,5.6027346910434765,False,False,False,-61.64694288572227,-60.79729959678605,-53.35653471794254,-54.63791361757298,-53.83122271273123,-55.169464401124586,0.019729248973745915,0.0168075984339451,0.06693901998220736,0.0579688636319624,0.02035819572168529,0.0191335986930024,0.08942566416406117,0.0998220796533259,ema
24,s1_clean,8.840063415262575,5.876328672083288,False,False,False,-61.968688789900106,-61.23736791106412,-53.78815257067768,-55.143181674483415,-53.863896080855795,-55.28149171709868,0.018285163751106972,0.015194706911962,0.06108066040249081,0.0506800489298367,0.019999897350226926,0.0180843444092255,0.09562815942959906,0.1085106362235678,ema
25,s1_clean,9.133542118122302,6.275738550131283,False,False,False,-62.507114184458224,-61.70379265974413,-55.655158439606566,-55.89329173614773,-54.78974177799091,-55.28234192852965,0.016493413845527854,0.013666922259505,0.05508276572849189,0.0424324704201148,0.019530444684431134,0.0172829475709227,0.10521639788904799,0.1210947652505283,ema
