t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s1_clean,6.1055626688123565,8.931678203850066,False,False,False,-60.74025558490796,-61.44212456873943,-61.12690179573848,-60.38326695527631,-43.22317336315968,-40.977043661348986,0.0140707923788914,0.0145129860825885,0.0180927471589709,0.0179736326912039,0.0461858749671787,0.0460327394628954,0.1190368433190708,0.1182464000600222,moving_average
1,s1_clean,6.320554771122484,9.075343533082185,False,False,False,-60.74985342027858,-61.67992272512559,-60.75148140547539,-60.456503932781374,-43.626433748258464,-42.67216687551535,0.0146791912160999,0.0137499230682287,0.01810363609921875,0.0175805560100523,0.043338919831916345,0.0419752596029546,0.1226075487978797,0.1253619828674846,moving_average
2,s1_clean,6.58026211240472,9.446929430621816,False,False,False,-61.3279890666498,-62.11749372324908,-60.93637302708754,-60.76414599988776,-43.6175992769465,-44.73964481683798,0.013975989605938433,0.0124323124360968,0.017118910787890202,0.0162674595189485,0.041367721258564534,0.036937980597392,0.12260715716333537,0.1233158074741897,moving_average
3,s1_clean,6.690486996140005,9.773722821152626,False,False,False,-61.11197828388629,-62.42743715663006,-61.554230248474276,-61.07009832127243,-44.15840990861,-45.92485468426778,0.01339423036786725,0.011569864630437,0.0163738927431703,0.0151181656674886,0.03980268896092875,0.0343091296896642,0.11990186746798992,0.112855137367999,moving_average
4,s1_clean,6.648930003357536,9.453988556211296,False,False,False,-61.22782300977728,-62.15881717995184,-62.1395036418426,-60.75123993065357,-44.417552519437564,-45.12750831597919,0.013237992371957039,0.0123191403032493,0.01661030712469288,0.0162900049551658,0.03927058373738214,0.0360664060323944,0.12119126414839802,0.1259529464938366,moving_average
5,s1_clean,6.503414861243288,9.34880509424309,False,False,False,-61.85212478451065,-61.9995280636318,-61.51031073813819,-60.68489241050824,-44.5837530877346,-44.14620136579734,0.01302925656594742,0.0127737279405012,0.016247196392633063,0.0165989695976165,0.03764522470292284,0.0383141460126734,0.12247249208051283,0.1240842233807042,moving_average
6,s1_clean,6.309679632446698,9.224501326679391,False,False,False,-62.41351294296963,-61.79677159450063,-61.94186622581971,-60.61803987167855,-44.65052303363267,-42.71598215213321,0.013360121532585178,0.0133749279408596,0.01595261585718146,0.0169346282673481,0.03757460838646402,0.0415407600270036,0.120857564121269,0.1196660869483835,moving_average
7,s1_clean,6.06460409098813,9.084291660062746,False,False,False,-62.70472662984406,-61.54976956582568,-61.777158333824694,-60.55976168788711,-43.45015154164592,-40.62799354145278,0.01370155609339056,0.0141426323166434,0.016348304320963382,0.0172613353039371,0.039210193876939976,0.046089969383375,0.1187491765205213,0.1120894561722057,moving_average
8,s1_clean,5.726062604387588,9.046898224684307,False,False,False,-63.329199317819345,-61.33955458498227,-61.12970044557271,-60.6555961580599,-41.76763762163449,-36.96131963427428,0.01422480515491598,0.0148055329255345,0.01717230419125118,0.0169982556430889,0.04286918813553168,0.0526883203176617,0.11593581285088354,0.0974014541497558,moving_average
9,s1_clean,5.334545965818324,9.091415993613808,False,False,False,-62.419996301004346,-61.18179640074638,-60.467203638064916,-60.86824458064132,-38.7420729833558,-29.882043694886303,0.01518399912761546,0.0152887951910882,0.01659471462890454,0.0162885481107208,0.047016601484794654,0.0613106287170141,0.10711051745933362,0.0813283583316389,moving_average
10,s1_clean,4.945823765007514,9.252578001847564,False,False,False,-61.81206614661873,-61.14852831634002,-60.8796019227477,-61.197763146841794,-35.63031660271183,-27.06758330658122,0.01573765663297712,0.0153191518579875,0.0166195335425448,0.0151680897029618,0.053399957398606944,0.0701910564503867,0.09572552395785436,0.0671278613655222,moving_average
11,s1_clean,4.721675127324938,9.340170350002357,False,False,False,-61.731173237824315,-61.13335965459703,-60.80205161880938,-61.38183940139169,-32.93514416861713,-32.14559866048399,0.01564596300627904,0.0153173096494851,0.016309402822958518,0.0145718396986886,0.06070593633295694,0.075737080467483,0.08378864495328427,0.0604468087704798,moving_average
12,s1_clean,4.340963373281298,9.42272693147179,False,False,False,-61.125222318654814,-61.05802872544017,-60.6491653521084,-61.6352455840884,-32.51915740517321,-37.66227823422284,0.015579858423869341,0.0154853932244378,0.01569918149657838,0.0137958770599094,0.06866895358301515,0.0869243110922649,0.0715559629811851,0.0515126670010798,moving_average
13,s1_clean,4.095436566930193,9.473710426329454,False,False,False,-60.43410738069351,-61.0160171565945,-61.5897136001591,-61.797937458386855,-33.16524913502588,-40.19946250019202,0.01582969586263454,0.0155648801778571,0.0145399836962772,0.0133152311630341,0.07694622831466269,0.0946729712938106,0.06148340026024261,0.0466909253525556,moving_average
14,s1_clean,3.863209848904428,9.531730849012984,False,False,False,-61.02346304425324,-60.99265112400902,-61.76209105765624,-61.96052277485562,-35.34243851818679,-42.17017574869181,0.01543704720655506,0.0155766829492791,0.014371029876138941,0.012846864979284,0.08573502108021973,0.1018563281700101,0.05362951826416469,0.0426271411481142,moving_average
15,s1_clean,3.520682956293645,9.491058893166894,False,False,False,-61.44040763220735,-60.84063956967558,-61.759517944373314,-62.10026547911754,-38.53101519535766,-44.24072084455306,0.01561540299446556,0.0160183403603997,0.01344070278627692,0.0124719001045683,0.09506679162620149,0.1171545510634116,0.04761740350203756,0.038040839258997,moving_average
16,s1_clean,3.165382501834026,9.461587695941777,False,False,False,-61.22553527988042,-60.706977676305954,-62.339568109599476,-62.262167835829736,-41.43743525296062,-46.09122459831619,0.01529902159274664,0.0163844694883258,0.0125994155826108,0.0120411106688506,0.1067981208955731,0.1334337650407432,0.042613641160771445,0.0338870879457333,moving_average
17,s1_clean,2.930245477093876,9.456164822050765,False,False,False,-60.76247224882104,-60.64046494663124,-62.31626250133924,-62.38305826115771,-44.00308271140985,-47.17680545661582,0.015853270268816538,0.0165399293200767,0.012224306680294918,0.0117237685822438,0.1180260805804545,0.1431480885530449,0.0387129642326795,0.0314239838836712,moving_average
18,s1_clean,2.7420797060020465,9.472996628406442,False,False,False,-60.80524631638141,-60.61461061409754,-62.651652976492755,-62.496539802350334,-45.562324939319616,-47.9867606155627,0.0162487461954526,0.0165572889678728,0.01209883787519372,0.0114296942260585,0.1289039559039134,0.1488006365728884,0.03521694899940208,0.0295722857821621,moving_average
19,s1_clean,2.4198638446847416,9.489528341112424,False,False,False,-60.68150982004512,-60.567233340177445,-63.04281304122369,-62.68303354884898,-47.29635899267966,-49.225082791748974,0.01649453302202658,0.0165921897413916,0.01129823994990526,0.0109611919314689,0.1399002129893189,0.156372646803936,0.0324320903931814,0.0267690212740257,moving_average
20,s1_clean,2.0874415206005943,9.43132427410417,False,False,False,-60.940712656312385,-60.44852261003956,-63.7052385464698,-62.82582277049424,-48.81993515336031,-50.31767971157574,0.016792987793801742,0.0168827015177178,0.0111332214648814,0.0106176354748726,0.1493796788015148,0.1651163562525637,0.02982657057295382,0.0243860584518782,moving_average
21,s1_clean,1.6827551012106006,9.608276410412028,False,False,False,-60.77283580312378,-60.59811442864771,-63.23546014269927,-63.16602300910708,-50.07566004260382,-51.61509330663682,0.01722095618321588,0.016132541277551,0.01073977977778096,0.0098238144993806,0.15208694457505514,0.1495394781163686,0.02771644040472278,0.0215080886187943,moving_average
22,s1_clean,1.5666621834216723,9.721824928735591,False,False,False,-61.48778453067963,-60.7134851670246,-64.16594913253789,-63.30181208916853,-51.149275737345384,-51.99238830932219,0.017357194069339422,0.0156704536460261,0.01011840597747624,0.0095225021575177,0.15139756833800805,0.1398119829719922,0.02585203434663646,0.0206814468285024,moving_average
23,s1_clean,1.8135872918506848,9.442076930062784,False,False,False,-61.18007775209677,-60.426049660416,-63.34182582768649,-62.98558341164777,-51.96961882884178,-51.163724362900766,0.0172129358066385,0.0168295603371906,0.00966652313524866,0.0102400040654855,0.15424283109785392,0.1635500682870529,0.02420534025360304,0.0225472594724184,moving_average
24,s1_clean,1.9797748224675469,9.171124941492176,False,False,False,-60.75724926277087,-60.13839726169197,-62.800194524997245,-62.71113135066392,-51.670690906969654,-50.576177010214295,0.01769173314866982,0.0180422557619533,0.00982444808815268,0.0109089150834,0.15983386219222356,0.1861523955818251,0.02302328265557354,0.0240300020438179,moving_average
25,s1_clean,2.0026978386863656,9.060785581306895,False,False,False,-59.98975170103388,-60.01365613022719,-62.35966145030936,-62.62337554670711,-51.5787882691107,-50.49003598118661,0.01784468077143948,0.0185684813835004,0.0100331692226226,0.011133089532061,0.1662905966648161,0.1951115454794709,0.02298124847830808,0.0243351045538336,moving_average
26,s1_clean,2.0409538218277232,8.768038731768266,False,False,False,-60.70813845926832,-59.67187541375989,-62.15874043066992,-62.40163332993058,-51.43927166869613,-50.39460502085352,0.018142356602141824,0.0200770857739783,0.0104277639761031,0.0117210512230642,0.18001048602571812,0.2177908696787679,0.02311216036747928,0.0249375844386807,moving_average
27,s1_clean,1.943647595119588,8.39052055732134,False,False,False,-59.74884615616023,-59.18810629743092,-62.103189656056216,-62.20625014055537,-51.436500429713554,-50.86076687903055,0.0192915125869698,0.0223005573468592,0.011117379231792662,0.0122672056304358,0.20076762335178372,0.2406343950883633,0.02320768094105204,0.0244906491379217,moving_average
