t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s4_mixed_dynamic,7.708518498956285,6.537185189018777,False,False,True,-58.17757181383276,-60.66782268818498,-56.77888775237152,-56.6054180879004,-53.9074479020103,-52.3986979452754,0.0171911715316215,0.0174907023691032,0.0410490252775593,0.0405334018883394,0.0275210687554286,0.0258217710038364,0.1606175901464281,0.1606480249157306,ema
1,s4_mixed_dynamic,7.762228944549189,6.781375783910273,False,False,True,-59.56315150598472,-60.88308361484913,-57.56136169055923,-56.97879139879119,-53.56859564506401,-52.0859191748484,0.01696859770238584,0.0166486758865302,0.03951030454377589,0.0371497390786257,0.027105870100461775,0.0258475893758314,0.16745119849764128,0.1804539481703795,ema
2,s4_mixed_dynamic,7.839130958677583,7.167874595498286,False,False,True,-60.72391446112462,-61.21327758263732,-56.662111466902246,-57.54928144000964,-54.06908420704778,-51.633217664900165,0.016579514064402858,0.015431532421671,0.03697957323520683,0.0325385185383974,0.02620709453056745,0.0257812471727974,0.18312739133668982,0.2119402231286178,ema
3,s4_mixed_dynamic,7.94346543019908,7.5103051184045535,False,False,True,-61.368512465502945,-61.52818791243944,-57.41578902092121,-58.02341894955954,-53.171879659905144,-51.40431374887509,0.01545506854071639,0.0143496226223357,0.034677634983210394,0.0290979699255696,0.025312457688313562,0.02527513092303,0.20179256439684062,0.2356824538642564,ema
4,s4_mixed_dynamic,7.999186140694022,7.623886621271602,False,False,True,-62.60206425778993,-61.64634597445115,-59.59351387866418,-58.17231546192099,-52.16776227951682,-51.40678266028284,0.014579296354793742,0.0139629048746856,0.03295565977885071,0.0280677319573537,0.025221949159928966,0.0249179603413805,0.21603785271371834,0.2414606280215374,ema
5,s4_mixed_dynamic,8.226562675373907,7.955827377167044,False,False,True,-61.73753758963409,-62.02889796628993,-59.00782024047683,-58.59037627578381,-51.941498948874695,-51.66809295235392,0.013988518081019544,0.0127808655111213,0.02961545366331288,0.0253015883595867,0.024504223704216996,0.0233797625962509,0.22665676083042097,0.2461538461538462,ema
6,s4_mixed_dynamic,8.280648608306477,8.135508799595996,False,False,True,-62.059870312914526,-62.1838435969353,-59.58255721661758,-58.82365598915953,-50.987270079526525,-51.67182869554949,0.013117264803023238,0.0123318224330028,0.02767235185632424,0.0239674626137656,0.0237757029698238,0.0230070650039267,0.23265212866810991,0.244073512166406,ema
7,s4_mixed_dynamic,8.426531854440203,8.334139776009467,False,False,True,-62.88018575971989,-62.40919182942127,-58.77916656072219,-59.06680078400515,-50.88309745487395,-51.943881066322064,0.012615268224313025,0.0117066356837247,0.025956886511860552,0.0225717043727283,0.022931983526158207,0.0220206301715448,0.23278878952119442,0.2329059378221316,ema
8,s4_mixed_dynamic,8.640813839766498,8.694587576233882,False,False,True,-63.151770539256304,-62.77402205256567,-59.96248299469969,-59.50647618201231,-51.63411244487028,-52.37986526323718,0.011538388746942923,0.010762187680812,0.02365006800003148,0.020313582729502,0.021561684756349148,0.0205833907819085,0.22258139702356755,0.2043696571382032,ema
9,s4_mixed_dynamic,8.773434572913224,8.991156753090223,False,False,True,-62.49168770723021,-63.03860093668056,-60.07893695749739,-59.8612508744272,-51.39434135201267,-52.68823637048264,0.010613175135734771,0.0101259989532826,0.021685327933182,0.0187005112761519,0.021275070141202796,0.0196611179731853,0.20726724313759254,0.1791924344235503,ema
