t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s2_wifi_degraded,8.548260044884431,3.875368266732585,False,False,False,-58.75939344425526,-59.959944346774286,-47.9306493622511,-50.20773921264725,-60.37314569321734,-57.48354714968279,0.0172505776739762,0.0198425628553832,0.1264236061612197,0.1279165744444625,0.0147994362023345,0.0156513391126817,0.0465382298910252,0.0469193328784962,median
1,s2_wifi_degraded,8.648647791547123,3.682160416153107,False,False,False,-60.109846706247225,-59.99291348200764,-49.788282599414714,-49.50794621759904,-59.08004629892518,-57.80911342468364,0.01847476353903325,0.0195947104082064,0.13218828876565408,0.137923279900414,0.01457362246244125,0.0149592533586368,0.04512888596583865,0.0433567063294556,median
2,s2_wifi_degraded,8.904314502785434,3.314602216855924,False,False,False,-58.829044631343336,-60.14603234762871,-47.9306493622511,-48.02663730984291,-57.78694690463303,-58.45040552968664,0.0187469702662347,0.0187273851344202,0.1379529713700885,0.1527658943021444,0.014347808722548,0.0135828021147358,0.0437195420406521,0.037354219871926,median
3,s2_wifi_degraded,9.310389003930128,3.04167485894367,False,False,False,-59.949629644755845,-60.51164471724688,-48.16909541428643,-46.92886023214213,-58.51615263839066,-59.06349996168536,0.01799877397010545,0.0170861680003518,0.14330256844610223,0.1470111345577178,0.013707886876168,0.0121911411580919,0.04119004073960355,0.0330010049129496,median
4,s2_wifi_degraded,9.706838327803332,2.8964874698404373,False,False,False,-60.80910715020391,-60.89836836794159,-47.9306493622511,-46.7362919857692,-59.24535837214829,-59.51222929578458,0.0172505776739762,0.0155765552594776,0.1379529713700885,0.1295842558803099,0.013067965029788,0.0111805301336858,0.038660539438555,0.0303406000357808,median
5,s2_wifi_degraded,9.41844096729231,2.900422758078939,False,False,False,-60.80910715020391,-60.59254891291667,-45.99604066423738,-46.36086926859,-57.78694690463303,-59.29172698279511,0.016487653102187,0.0167101052736517,0.1468657878438139,0.1465687682455908,0.0110163737213214,0.0117593167353118,0.0332736682988892,0.0312327606639054,median
6,s2_wifi_degraded,8.964378339140287,2.9597287260816096,False,False,False,-60.80910715020391,-60.1061677218614,-45.99604066423738,-46.42988921612744,-57.31868646790926,-58.894482852991615,0.016487653102187,0.0187183035204174,0.148652165522116,0.1709078939277183,0.0110163737213214,0.0128358335125296,0.0332736682988892,0.0329659170935366,median
7,s2_wifi_degraded,8.774353844140126,3.131454780222936,False,False,False,-60.80910715020391,-59.94084711017453,-46.51094047298865,-47.28411719214658,-58.09306942386573,-58.5614028428172,0.016487653102187,0.0195419141121087,0.148652165522116,0.1700734129955363,0.0110163737213214,0.0135879529908322,0.0332736682988892,0.0353327470229946,median
8,s2_wifi_degraded,8.418152736801511,3.188810020474088,False,False,False,-60.65852500533297,-59.5453008590831,-46.51094047298865,-47.81076534517292,-58.075255485108194,-58.23326134976168,0.0171715891230389,0.0214564860942806,0.1701317009099815,0.1789510292066953,0.0125568743400498,0.0146326687477062,0.0338126464934825,0.0366000048776059,median
9,s2_wifi_degraded,8.165062128503568,3.3554638975618585,False,False,False,-58.737605281607614,-59.30508669985674,-48.20722315888898,-48.751110391041394,-57.31868646790926,-57.84189158265693,0.0198537298214262,0.0228074755124968,0.1703302420397368,0.1705167099217293,0.0128852929424753,0.015728288987298,0.0342193159814517,0.0390640852799131,median
