t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s3_vlp_blocked,8.548260044884431,3.875368266732585,False,False,False,-56.66393799176187,-59.959944346774286,-51.80082100212512,-50.20773921264725,-59.692476526753005,-57.48354714968279,0.0201828024419944,0.0198425628553832,0.1270337042528489,0.1279165744444625,0.0154163206157468,0.0156513391126817,0.0468085365737657,0.0469193328784962,moving_average
1,s3_vlp_blocked,8.648647791547123,3.682160416153107,False,False,False,-58.65449773969587,-59.99291348200764,-48.824064815853106,-49.50794621759904,-58.490175860115706,-57.80911342468364,0.0194828005183692,0.0195947104082064,0.13265473610819956,0.137923279900414,0.015418143153071901,0.0149592533586368,0.0456223558433511,0.0433567063294556,moving_average
2,s3_vlp_blocked,8.904314502785434,3.314602216855924,False,False,False,-58.85778258069064,-60.14603234762871,-48.27011045970627,-48.02663730984291,-59.16212701313308,-58.45040552968664,0.019086553175525735,0.0187273851344202,0.13928570594791767,0.1527658943021444,0.014400207648947833,0.0135828021147358,0.04369878466271376,0.037354219871926,moving_average
3,s3_vlp_blocked,9.310389003930128,3.04167485894367,False,False,False,-59.54133225234531,-60.51164471724688,-48.53417648693232,-46.92886023214213,-59.08656332953285,-59.06349996168536,0.018803235178136576,0.0170861680003518,0.1416932697299349,0.1470111345577178,0.013329230872513776,0.0121911411580919,0.04134258310378243,0.0330010049129496,moving_average
4,s3_vlp_blocked,9.706838327803332,2.8964874698404373,False,False,False,-59.87328572834722,-60.89836836794159,-48.221913224281266,-46.7362919857692,-59.136438414831616,-59.51222929578458,0.01830453869435826,0.0155765552594776,0.13965936580292976,0.1295842558803099,0.013170034477036099,0.0111805301336858,0.03909749431631036,0.0303406000357808,moving_average
5,s3_vlp_blocked,9.41844096729231,2.900422758078939,False,False,False,-60.54871358592097,-60.59254891291667,-47.12217777099424,-46.36086926859,-58.56777997696654,-59.29172698279511,0.01781893254540626,0.0167101052736517,0.14317232062845986,0.1465687682455908,0.01249113979870034,0.0117593167353118,0.03606694554909912,0.0312327606639054,moving_average
6,s3_vlp_blocked,8.964378339140287,2.9597287260816096,False,False,False,-60.205674234590205,-60.1061677218614,-47.29586526404968,-46.42988921612744,-58.50681401188206,-58.894482852991615,0.018060185688969818,0.0187183035204174,0.14981024239505067,0.1709078939277183,0.011952421146770939,0.0128358335125296,0.03361989627846692,0.0329659170935366,moving_average
7,s3_vlp_blocked,8.774353844140126,3.131454780222936,False,False,False,-60.01058678866764,-59.94084711017453,-47.514711245998654,-47.28411719214658,-58.068940752757136,-58.5614028428172,0.01848402553549134,0.0195419141121087,0.1535940337086108,0.1700734129955363,0.012083680342593179,0.0135879529908322,0.032573838175793554,0.0353327470229946,moving_average
8,s3_vlp_blocked,8.418152736801511,3.188810020474088,False,False,False,-59.46558572177545,-59.5453008590831,-47.49835233753142,-47.81076534517292,-57.548963461407325,-58.23326134976168,0.01911342947141022,0.0214564860942806,0.16009089564611562,0.1789510292066953,0.01300301741637908,0.0146326687477062,0.03312941993011688,0.0366000048776059,moving_average
9,s3_vlp_blocked,8.165062128503568,3.3554638975618585,False,False,False,-59.13784209130497,-59.30508669985674,-47.52853622068818,-48.751110391041394,-56.668344023400095,-57.84189158265693,0.02069346163539274,0.0228074755124968,0.1676568986420844,0.1705167099217293,0.01333874907686696,0.015728288987298,0.03525050632476566,0.0390640852799131,moving_average
10,s3_vlp_blocked,8.047852018915972,3.3896047138916883,False,False,False,-59.331767520006565,-59.177091973580445,-48.831992637447065,-49.02712553487754,-57.38400368436597,-57.71327174169599,0.02198656064702422,0.023525251778616,0.17232291807121464,0.168540526175513,0.01385600845816746,0.0161727878041048,0.03673134587954222,0.0395913624873968,moving_average
11,s3_vlp_blocked,7.628992597812742,3.5120336380508936,False,False,False,-59.443147527609185,-58.71286328745341,-48.710327065556484,-50.04610792589764,-57.89878985411109,-57.254010441784814,0.02350889064463672,0.0263353307126365,0.1690576070289414,0.155668863442831,0.014986847280681259,0.0179123513686221,0.03863775644927702,0.0411870290262508,moving_average
12,s3_vlp_blocked,7.264240580596287,3.551955010215912,False,False,False,-59.046484390609706,-58.26463459028402,-48.6380082214413,-50.76768291157554,-57.64441451500056,-56.95846697572944,0.025416002354468958,0.0293076422006105,0.1631329155753217,0.1438868324473545,0.016215197209814382,0.0194184812957183,0.03954784697460844,0.0411075252691507,moving_average
13,s3_vlp_blocked,6.807654944686304,3.3798711617406227,False,False,False,-58.98617998939634,-57.5495662865208,-48.73639054424926,-51.21948813964429,-57.8301107273946,-56.96470550486567,0.02809675920793122,0.0344618551405485,0.1543014428551574,0.1365051459010926,0.01736731725099424,0.0206359434197307,0.03991451332721484,0.0373590482155046,moving_average
14,s3_vlp_blocked,6.644376635151973,3.2678225998295574,False,False,False,-58.68575415784024,-57.25047808339986,-49.74527651796268,-51.31963986391708,-57.460618970984186,-57.06082542106459,0.030668892776673902,0.0367949961809411,0.14710412113966614,0.134316731456694,0.01872449734618158,0.0208490842623294,0.03888385469406958,0.0354217806775368,moving_average
15,s3_vlp_blocked,6.164360277507891,3.220123101722137,False,True,False,-57.886944219609916,-56.4964919435467,-50.517266328301226,-52.24226578401606,-57.694094924766524,-56.95225012921035,0.03463333005141826,0.0438008696922949,0.1364040136414829,0.1128888142401155,0.01688419714185768,0.0226300050139191,0.03775049872867832,0.0330941767718135,moving_average
