t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s1_clean,7.708518498956285,6.537185189018777,False,False,False,-62.79442141241782,-60.66782268818498,-56.306748063535466,-56.6054180879004,-51.81276239237883,-52.3986979452754,0.01752258428705,0.0174907023691032,0.0403376388135528,0.0405334018883394,0.0283828313120327,0.0258217710038364,0.1611179949210436,0.1606480249157306,median
1,s1_clean,7.762228944549189,6.781375783910273,False,False,False,-60.35413137115147,-60.88308361484913,-56.0232860790923,-56.97879139879119,-51.78699294974122,-52.0859191748484,0.017520527718367047,0.0166486758865302,0.039331722071304795,0.0371497390786257,0.0269269745969272,0.0258475893758314,0.17121105027595296,0.1804539481703795,median
2,s1_clean,7.839130958677583,7.167874595498286,False,False,False,-62.79442141241782,-61.21327758263732,-56.306748063535466,-57.54928144000964,-51.7612235071036,-51.633217664900165,0.0175184711496841,0.015431532421671,0.0383258053290568,0.0325385185383974,0.026913598438814,0.0257812471727974,0.1813041056308623,0.2119402231286178,median
3,s1_clean,7.94346543019908,7.5103051184045535,False,False,False,-60.621394567596276,-61.52818791243944,-57.518927030415924,-58.02341894955954,-51.770137500085994,-51.40431374887509,0.01726127633879335,0.0143496226223357,0.03526620197259655,0.0290979699255696,0.02630839998817695,0.02527513092303,0.19585943279628826,0.2356824538642564,median
4,s1_clean,7.999186140694022,7.623886621271602,False,False,False,-58.448367722774734,-61.64634597445115,-56.306748063535466,-58.17231546192099,-51.7612235071036,-51.40678266028284,0.0170040815279026,0.0139629048746856,0.0322065986161363,0.0280677319573537,0.0268016722360789,0.0249179603413805,0.2104147599617142,0.2414606280215374,median
5,s1_clean,8.226562675373907,7.955827377167044,False,False,False,-58.448367722774734,-62.02889796628993,-55.73982409464913,-58.59037627578381,-51.7612235071036,-51.66809295235392,0.0141813326638226,0.0127808655111213,0.0307881014342512,0.0253015883595867,0.0257032015375399,0.0233797625962509,0.2365964556099646,0.2461538461538462,median
6,s1_clean,8.280648608306477,8.135508799595996,False,False,False,-61.43987539105182,-62.1838435969353,-58.20717721159322,-58.82365598915953,-51.77905149306838,-51.67182869554949,0.013382151107636,0.0123318224330028,0.0278406003822441,0.0239674626137656,0.0257032015375399,0.0230070650039267,0.2404411548495019,0.244073512166406,median
7,s1_clean,8.426531854440203,8.334139776009467,False,False,False,-61.43987539105182,-62.40919182942127,-58.20717721159322,-59.06680078400515,-53.03487951200924,-51.943881066322064,0.013382151107636,0.0117066356837247,0.0245040464894238,0.0225717043727283,0.0233066860297707,0.0220206301715448,0.2404411548495019,0.2329059378221316,median
8,s1_clean,8.640813839766498,8.694587576233882,False,False,False,-61.43987539105182,-62.77402205256567,-58.20717721159322,-59.50647618201231,-53.03487951200924,-52.37986526323718,0.013382151107636,0.010762187680812,0.0244105321159742,0.020313582729502,0.0223042113595252,0.0205833907819085,0.2404411548495019,0.2043696571382032,median
9,s1_clean,8.773434572913224,8.991156753090223,False,False,False,-63.5798404122595,-63.03860093668056,-58.20717721159322,-59.8612508744272,-53.192900109684615,-52.68823637048264,0.013382151107636,0.0101259989532826,0.0237520492803764,0.0187005112761519,0.02055453411243,0.0196611179731853,0.2309971947395989,0.1791924344235503,median
10,s1_clean,8.969081214365445,9.315966535180728,False,False,False,-65.36690543692633,-63.35019591295001,-59.09190368305247,-60.23814616370892,-53.192900109684615,-53.20135880828804,0.0099401619163482,0.0094258294347573,0.0209437246406873,0.0171049862895879,0.0202874651292374,0.0184162534403099,0.2048494648627025,0.149905117816103,median
11,s1_clean,9.158262661443551,9.76651178862036,False,False,False,-65.62501483764765,-63.72233976886984,-59.09190368305247,-60.743746781846106,-54.370662672904416,-53.77569228424154,0.0090140803771656,0.0086535560330877,0.0191500503793817,0.0152299081603198,0.0201426931387632,0.0171346457615314,0.1797301319785759,0.1181734689050477,median
12,s1_clean,9.226935916965898,9.928675601070118,False,False,False,-65.62501483764765,-63.85359296589016,-59.09190368305247,-60.920400075026166,-54.370662672904416,-53.99776904810691,0.0084156206160065,0.0083968344262238,0.0188946430578135,0.0146264545676911,0.0194326028945598,0.0166810144737014,0.150008782968876,0.1083991884233143,median
13,s1_clean,9.28457534064934,9.54739973958025,False,False,False,-65.62501483764765,-63.66480641942477,-59.09190368305247,-60.50564086039868,-54.370662672904416,-53.979319414631874,0.0080431110233359,0.008769754254496,0.0165780762783532,0.0159710281372029,0.0170480925942763,0.0168181749199548,0.1230988827926729,0.1243073012949686,median
14,s1_clean,9.55154708556551,9.187880405968292,False,False,False,-64.84195041875257,-63.613217500154576,-59.81952714494907,-60.11140076316041,-53.70983602936856,-54.48763190268335,0.0080431110233359,0.0088737846728095,0.0165780762783532,0.0172197290372914,0.0170480925942763,0.0160161639625595,0.1230988827926729,0.1279040908803053,median
15,s1_clean,9.66616567574389,8.964158259736895,False,False,False,-64.08970247884587,-63.55699060135446,-60.53430390561482,-59.85838526367252,-53.70983602936856,-54.71740525569113,0.0075680317218885,0.0089871809734442,0.0165780762783532,0.0180911622737449,0.0170291447191344,0.0156986617222275,0.1230988827926729,0.1297739082668761,median
16,s1_clean,9.783739284953958,8.603729760291959,False,False,False,-63.82048720215015,-63.43263740872185,-60.53430390561482,-59.433072709784426,-53.70983602936856,-54.98755429893863,0.0080431110233359,0.0092424991848239,0.0181673700189217,0.0196885381226551,0.0167718567303403,0.0153962011729493,0.130149563306709,0.1325167569466788,median
17,s1_clean,9.816728934060924,8.290196131329282,False,False,False,-63.82048720215015,-63.285667059375896,-60.53430390561482,-59.03984853193501,-53.81750346515134,-55.12317892714138,0.0082576605694541,0.0095540349783107,0.0189661028405645,0.0213369423420789,0.0167718567303403,0.0153408432331307,0.1317764614387903,0.1354147883670632,median
18,s1_clean,9.898369940505676,8.170920930516099,False,False,False,-64.08970247884587,-63.27548814250808,-60.00152553247599,-58.89704487418218,-55.15027240403714,-55.316067729770346,0.0085461609827853,0.0095726287591776,0.0214603114116688,0.0218894665478874,0.0153569408492695,0.0150571883271892,0.1323852724760568,0.1310097033894487,median
19,s1_clean,9.760036529571131,8.31653053319644,False,False,False,-64.08970247884587,-63.26328337542725,-59.665516746439096,-59.065988826346015,-56.14850039723867,-55.0049153257841,0.0089395846119493,0.0096046048393896,0.0221694412216038,0.0212782769267504,0.0150923142618196,0.0155476604663175,0.1340477876877227,0.1389290207773417,median
20,s1_clean,9.637633694040824,8.49751598572513,False,False,False,-63.82048720215015,-63.28346897354652,-59.56161316714908,-59.282611367314566,-56.14850039723867,-54.71427776096153,0.0098182744965115,0.0095646951862264,0.0221694412216038,0.0204500825537623,0.0150923142618196,0.0159792983459034,0.1353100618245368,0.1443133413301855,median
21,s1_clean,9.488164788775736,8.737066335022115,False,False,False,-64.46903018144101,-63.32309609936539,-59.56161316714908,-59.56765896246388,-55.15027240403714,-54.36188117079007,0.0098182744965115,0.0094822074937834,0.0221694412216038,0.0193788319887412,0.0153569408492695,0.0164973274606606,0.139595944720075,0.1479749359055206,median
