t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s3_vlp_blocked,8.548260044884431,3.875368266732585,False,False,False,-56.66393799176187,-59.959944346774286,-51.80082100212512,-50.20773921264725,-59.692476526753005,-57.48354714968279,0.0201828024419944,0.0198425628553832,0.1270337042528489,0.1279165744444625,0.0154163206157468,0.0156513391126817,0.0468085365737657,0.0469193328784962,ema
1,s3_vlp_blocked,8.648647791547123,3.682160416153107,False,False,False,-58.05732981531567,-59.99291348200764,-49.71709167173471,-49.50794621759904,-58.850866060106895,-57.80911342468364,0.01969280109545676,0.0195947104082064,0.13096842655159435,0.137923279900414,0.01541759639187437,0.0149592533586368,0.04597821006247548,0.0433567063294556,ema
2,s3_vlp_blocked,8.904314502785434,3.314602216855924,False,False,False,-58.479787671893256,-60.14603234762871,-48.82288019822197,-48.02663730984291,-59.43017320077823,-58.45040552968664,0.019203241183490476,0.0187273851344202,0.1385211532281102,0.1527658943021444,0.014348955478963237,0.0135828021147358,0.04383391134611275,0.037354219871926,ema
3,s3_vlp_blocked,9.310389003930128,3.04167485894367,False,False,False,-59.569055430288884,-60.51164471724688,-48.999103227857944,-46.92886023214213,-59.230567878062104,-59.06349996168536,0.018765755184357996,0.0170861680003518,0.14215933597486696,0.1470111345577178,0.012867526251450167,0.0121911411580919,0.04048793482441923,0.0330010049129496,ema
4,s3_vlp_blocked,9.706838327803332,2.8964874698404373,False,False,False,-60.140270901011974,-60.89836836794159,-48.28991815889464,-46.7362919857692,-59.26744768534971,-59.51222929578458,0.01790615433556845,0.0155765552594776,0.13843688091688175,0.1295842558803099,0.012750529176736499,0.0111805301336858,0.036858156344120235,0.0303406000357808,ema
5,s3_vlp_blocked,9.41844096729231,2.900422758078939,False,False,False,-60.1055531335285,-60.59254891291667,-47.59419711077302,-46.36086926859,-58.421055513576974,-59.29172698279511,0.017853170412151533,0.0167101052736517,0.14059344002914795,0.1465687682455908,0.012495490493302525,0.0117593167353118,0.035037329081876484,0.0312327606639054,ema
6,s3_vlp_blocked,8.964378339140287,2.9597287260816096,False,False,False,-59.694060792635156,-60.1061677218614,-47.286739255202875,-46.42988921612744,-57.91775196264464,-58.894482852991615,0.018600733277295126,0.0187183035204174,0.1513986178977227,0.1709078939277183,0.012576299171409141,0.0128358335125296,0.03404458896914114,0.0329659170935366,ema
7,s3_vlp_blocked,8.774353844140126,3.131454780222936,False,False,False,-59.20225977678642,-59.94084711017453,-47.626131595886974,-47.28411719214658,-58.05737083395914,-58.5614028428172,0.019235116833098073,0.0195419141121087,0.1584224124018238,0.1700734129955363,0.012731815878349758,0.0135879529908322,0.03424645595576705,0.0353327470229946,ema
8,s3_vlp_blocked,8.418152736801511,3.188810020474088,False,False,False,-59.08491043140811,-59.5453008590831,-48.19258854652254,-47.81076534517292,-57.42828607976754,-58.23326134976168,0.019887931244460973,0.0214564860942806,0.1664646628284142,0.1789510292066953,0.013425225390176728,0.0146326687477062,0.035228356890760336,0.0366000048776059,ema
9,s3_vlp_blocked,8.165062128503568,3.3554638975618585,False,False,False,-59.252025298416136,-59.30508669985674,-47.818505411550966,-48.751110391041394,-56.55488049994559,-57.84189158265693,0.021400625061604794,0.0228074755124968,0.16747584861463286,0.1705167099217293,0.013700564022762554,0.015728288987298,0.03715133187787732,0.0390640852799131,ema
10,s3_vlp_blocked,8.047852018915972,3.3896047138916883,False,False,False,-59.867562992069,-59.177091973580445,-49.56882755432767,-49.02712553487754,-57.91029124975458,-57.71327174169599,0.022387499654430244,0.023525251778616,0.16763430303366406,0.168540526175513,0.014018217060495336,0.0161727878041048,0.037819362399677564,0.0395913624873968,ema
11,s3_vlp_blocked,7.628992597812742,3.5120336380508936,False,False,False,-59.734282213991065,-58.71286328745341,-48.35733429270487,-50.04610792589764,-58.48663098821403,-57.254010441784814,0.024212124780598164,0.0263353307126365,0.16326088452667994,0.155668863442831,0.015545039379483618,0.0179123513686221,0.039189129122747746,0.0411870290262508,ema
12,s3_vlp_blocked,7.264240580596287,3.551955010215912,False,False,False,-58.53424321091866,-58.26463459028402,-48.1954603930617,-50.76768291157554,-57.98198535713583,-56.95846697572944,0.026219966802451464,0.0293076422006105,0.15576467566681163,0.1438868324473545,0.01681110938958113,0.0194184812957183,0.039183065474941325,0.0411075252691507,ema
13,s3_vlp_blocked,6.807654944686304,3.3798711617406227,False,False,False,-58.54516696147069,-57.5495662865208,-48.73482132960007,-51.21948813964429,-57.704253891521944,-56.96470550486567,0.02911940821809963,0.0344618551405485,0.14928205669036876,0.1365051459010926,0.018092976244541873,0.0206359434197307,0.03907881919528482,0.0373590482155046,ema
14,s3_vlp_blocked,6.644376635151973,3.2678225998295574,False,False,False,-58.375446837733655,-57.25047808339986,-49.93650717454983,-51.31963986391708,-56.08764900386773,-57.06082542106459,0.031902318839769614,0.0367949961809411,0.14371184162279363,0.134316731456694,0.019109667244677744,0.0208490842623294,0.03785047976781403,0.0354217806775368,ema
15,s3_vlp_blocked,6.164360277507891,3.220123101722137,False,True,False,-57.899869600722305,-56.4964919435467,-52.29651086836938,-52.24226578401606,-58.01517369642306,-56.95225012921035,0.036151365841040006,0.0438008696922949,0.13346251036714796,0.1128888142401155,0.014313608797173387,0.0226300050139191,0.03629043558870172,0.0330941767718135,ema
16,s3_vlp_blocked,5.921670782647944,3.170353913208966,False,True,False,-57.58204693554257,-56.075374270201806,-52.33951859784635,-52.6706436725876,-57.33012220807931,-56.96207118069519,0.03983489425968112,0.0481945594865687,0.12290970725907356,0.1032079016213634,0.017771527273995537,0.023416471066215,0.026369079569877364,0.0316006350578766,ema
17,s3_vlp_blocked,5.679154300480839,2.9818995639648525,False,True,False,-57.3089642586164,-55.53196465389668,-52.78901896454488,-52.92295150823895,-57.00930086218005,-57.20856414604288,0.04467623548253285,0.0540531683988473,0.1139298942929014,0.0966141427338359,0.020429280177348727,0.0234096050672982,0.01975366370151272,0.0289287760323391,ema
18,s3_vlp_blocked,5.40719635144305,2.708371836226452,False,True,False,-55.21206893429465,-54.84032413575282,-52.774067803245515,-53.19331592277084,-58.92204283357912,-57.59275579278373,0.03466428503931227,0.0620702502768994,0.10520761593436959,0.0890914518201389,0.021884971180903233,0.0229303545782804,0.022159206368937708,0.0258238056210545,ema
19,s3_vlp_blocked,5.231798982702207,2.4839699101632213,False,True,False,-54.53127961267819,-54.33760150661524,-53.05184808659219,-53.36372088256689,-58.17182303490904,-57.91366948601427,0.04605947711479163,0.0681256847610332,0.07582464181799393,0.0840536468472837,0.021765716033705813,0.0222860531350074,0.022479400000270384,0.023758880723361,ema
20,s3_vlp_blocked,5.28923634607891,2.192766390499288,False,True,False,-55.08982399391347,-54.26819802164718,-53.655059563011875,-52.99790866373736,-57.96276795050572,-58.3339712807724,0.052985049009839615,0.0673118071614979,0.05692419699070928,0.0878317963790968,0.02192613022937096,0.0206002764253235,0.016682262966712207,0.0221866241374316,ema
21,s3_vlp_blocked,5.38054459804343,2.090291333531373,False,True,False,-54.69234787139719,-54.40075513961495,-52.942004262755546,-52.70508458961408,-58.032067961638646,-58.482582283908656,0.04001632027984593,0.0647826393593469,0.04509923276845416,0.0919988665966844,0.020848590656232593,0.0198598931006372,0.018138916846396284,0.021840640449302,ema
22,s3_vlp_blocked,5.395660287878729,1.904575277898607,False,True,False,-55.36163070532242,-54.344674480200766,-53.17393123619323,-52.541964829923096,-57.74495395400187,-58.73635642515739,0.03165495454161713,0.0643516600216744,0.03738297251089332,0.0926638818880073,0.015350244940719354,0.0189808385523884,0.018777677553358012,0.0208608053281641,ema
23,s3_vlp_blocked,5.346981386445022,1.7399481748937806,False,True,False,-55.8435960437874,-54.17658534374489,-51.8342695679195,-52.57043600568262,-57.18285060785897,-58.951573555033896,0.04399262180360702,0.0654882649208553,0.056848379718178826,0.0900403268649755,0.011562995508146857,0.0183855524145337,0.018314912716676273,0.0199097068446547,ema
24,s3_vlp_blocked,5.356397214861652,1.3990305548570758,False,True,False,-55.69868579996392,-54.10071778912547,-51.84228996306784,-52.41063807421238,-57.48029527598561,-59.38960904080379,0.050977641461079304,0.0639935841039009,0.0683419062122135,0.0881072797371506,0.008927951076083334,0.0169957612919087,0.01799415747277569,0.0183279642687858,ema
25,s3_vlp_blocked,5.55511192506875,1.1971395250192285,False,True,False,-55.90885638830686,-54.49591879490744,-52.96941081722096,-51.83347194346426,-58.67037731018369,-59.65370208669648,0.0534226040338817,0.0578589668566822,0.05276082112745601,0.094143673764331,0.011844705348715488,0.0158937707556203,0.018285520313609655,0.0177757589758255,ema
26,s3_vlp_blocked,5.644488914276651,1.1264421585125568,False,False,False,-56.00688640014461,-54.6761738279641,-53.24580902369626,-51.57346944127559,-59.29615878021897,-59.7476642741709,0.054283820803294955,0.0554157761910583,0.06823415790124114,0.096978764520481,0.013329343711886847,0.0154971252658806,0.017607297562318415,0.0176074224828247,ema
27,s3_vlp_blocked,5.99191614365339,0.7779056103368667,False,False,False,-54.77745842443421,-55.37132706223659,-50.3367314111912,-50.54834981043536,-59.84121020266933,-60.19864133698158,0.05141697156099584,0.0466659310975887,0.08056298124019895,0.1049767870611394,0.012809667924532366,0.0138707717592953,0.01738434596936229,0.0166137661791899,ema
28,s3_vlp_blocked,6.3719359824611015,0.5133126785859624,False,False,False,-55.70134526048258,-56.10192985359161,-49.86689315556692,-49.39307840288909,-62.46518969608971,-60.55548120125789,0.04698119197828481,0.039488133604888,0.09144246446682441,0.112856223995988,0.012901494210640404,0.012631954775942,0.016903799066824737,0.0159486887318815,ema
29,s3_vlp_blocked,6.642725720701172,0.2610300095402053,False,False,False,-55.436188338844715,-56.61399388594802,-49.58517484445574,-48.640835131543554,-62.31139188829722,-60.878017007306326,0.043192716034640255,0.0349908269416826,0.09885334863723907,0.1127877626475612,0.012606237806683133,0.0117032214757728,0.016499344444443582,0.0152128621747619,ema
30,s3_vlp_blocked,6.746242668239441,0.1917048919949815,False,False,False,-55.41127903922883,-56.800049660320816,-49.51794547886363,-48.34200394295653,-61.825225222423214,-60.97178474138055,0.03998172028854864,0.0335607063768396,0.1040763390417805,0.1130986483917792,0.012437624289168513,0.0114290557645887,0.014519240451471554,0.0150282425896802,ema
