t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s2_wifi_degraded,8.548260044884431,3.875368266732585,False,False,False,-58.75939344425526,-59.959944346774286,-47.9306493622511,-50.20773921264725,-60.37314569321734,-57.48354714968279,0.0172505776739762,0.0198425628553832,0.1264236061612197,0.1279165744444625,0.0147994362023345,0.0156513391126817,0.0465382298910252,0.0469193328784962,moving_average
1,s2_wifi_degraded,8.648647791547123,3.682160416153107,False,False,False,-60.109846706247225,-59.99291348200764,-49.788282599414714,-49.50794621759904,-59.08004629892518,-57.80911342468364,0.01847476353903325,0.0195947104082064,0.13218828876565408,0.137923279900414,0.01457362246244125,0.0149592533586368,0.04512888596583865,0.0433567063294556,moving_average
2,s2_wifi_degraded,8.904314502785434,3.314602216855924,False,False,False,-59.68291268127927,-60.14603234762871,-47.689470535070974,-48.02663730984291,-58.13886887978918,-58.45040552968664,0.018565499114767067,0.0187273851344202,0.13843738624146143,0.1527658943021444,0.014071736651556832,0.0135828021147358,0.0429727704567441,0.037354219871926,moving_average
3,s2_wifi_degraded,9.310389003930128,3.04167485894367,False,False,False,-60.029738175501535,-60.51164471724688,-47.86898826788367,-46.92886023214213,-58.41549125287896,-59.06349996168536,0.01769858865566255,0.0170861680003518,0.14099108106162506,0.1470111345577178,0.013307895918997975,0.0121911411580919,0.040547994917280374,0.0330010049129496,moving_average
4,s2_wifi_degraded,9.706838327803332,2.8964874698404373,False,False,False,-60.185611970442004,-60.89836836794159,-47.49439874715441,-46.7362919857692,-58.641556415861224,-59.51222929578458,0.01745640154496744,0.0155765552594776,0.1388156867560441,0.1295842558803099,0.01264102762933784,0.0111805301336858,0.03810905121729956,0.0303406000357808,moving_average
5,s2_wifi_degraded,9.41844096729231,2.900422758078939,False,False,False,-60.18125433791248,-60.59254891291667,-46.71617024483083,-46.36086926859,-57.76754277001642,-59.29172698279511,0.01711004532581606,0.0167101052736517,0.14290412309256292,0.1465687682455908,0.0117751456005041,0.0117593167353118,0.034544334547943104,0.0312327606639054,moving_average
6,s2_wifi_degraded,8.964378339140287,2.9597287260816096,False,False,False,-60.203124132270624,-60.1061677218614,-45.6891751721129,-46.42988921612744,-57.67389068267166,-58.894482852991615,0.016604573269605776,0.0187183035204174,0.14933986900054155,0.1709078939277183,0.01141695872400446,0.0128358335125296,0.03256295543850918,0.0329659170935366,moving_average
7,s2_wifi_degraded,8.774353844140126,3.131454780222936,False,False,False,-60.56902020706855,-59.94084711017453,-46.75171670446816,-47.28411719214658,-58.04120175914137,-58.5614028428172,0.01682592518064408,0.0195419141121087,0.15335272753832757,0.1700734129955363,0.01138042430654192,0.0135879529908322,0.03167471074708852,0.0353327470229946,moving_average
8,s2_wifi_degraded,8.418152736801511,3.188810020474088,False,False,False,-59.321301225893386,-59.5453008590831,-46.7116530429816,-47.81076534517292,-57.80718118173335,-58.23326134976168,0.01817896037895942,0.0214564860942806,0.1598483893003061,0.1789510292066953,0.0122370141054477,0.0146326687477062,0.03213325684544374,0.0366000048776059,moving_average
9,s2_wifi_degraded,8.165062128503568,3.3554638975618585,False,False,False,-58.29211707422443,-59.30508669985674,-47.52935555421429,-48.751110391041394,-56.88919437865873,-57.84189158265693,0.01953663622395274,0.0228074755124968,0.1678916158015094,0.1705167099217293,0.013256682505935502,0.015728288987298,0.034157620629300514,0.0390640852799131,moving_average
