t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s1_clean,8.548260044884431,3.875368266732585,False,False,False,-59.544900358281545,-59.959944346774286,-52.59610007920498,-50.20773921264725,-59.51415780432026,-57.48354714968279,0.0186604573745254,0.0198425628553832,0.1290248722273967,0.1279165744444625,0.0165552885266267,0.0156513391126817,0.0475811090751383,0.0469193328784962,median
1,s1_clean,8.648647791547123,3.682160416153107,False,False,False,-60.07306334443972,-59.99291348200764,-49.499229188064724,-49.50794621759904,-57.68304409707197,-57.80911342468364,0.0199561574456892,0.0195947104082064,0.1332388287805376,0.137923279900414,0.016898449566401748,0.0149592533586368,0.0460470413121068,0.0433567063294556,median
2,s1_clean,8.904314502785434,3.314602216855924,False,False,False,-60.60122633059788,-60.14603234762871,-50.08894049682322,-48.02663730984291,-58.058186259415294,-58.45040552968664,0.018797385372323,0.0187273851344202,0.1374527853336785,0.1527658943021444,0.0165552885266267,0.0135828021147358,0.0445129735490753,0.037354219871926,median
3,s1_clean,9.310389003930128,3.04167485894367,False,False,False,-60.524995206575255,-60.51164471724688,-48.245649396873844,-46.92886023214213,-57.95864232373781,-59.06349996168536,0.018728921373424197,0.0170861680003518,0.1433466775766885,0.1470111345577178,0.014664188815301349,0.0121911411580919,0.0407230946134686,0.0330010049129496,median
4,s1_clean,9.706838327803332,2.8964874698404373,False,False,False,-60.60122633059788,-60.89836836794159,-47.1261478592095,-46.7362919857692,-58.058186259415294,-59.51222929578458,0.0186604573745254,0.0155765552594776,0.1374527853336785,0.1295842558803099,0.012773089103976,0.0111805301336858,0.0369332156778619,0.0303406000357808,median
5,s1_clean,9.41844096729231,2.900422758078939,False,False,False,-61.954400444805074,-60.59254891291667,-46.40846242837951,-46.36086926859,-58.058186259415294,-59.29172698279511,0.0175963911016031,0.0167101052736517,0.145849784681329,0.1465687682455908,0.0120388824722631,0.0117593167353118,0.0341846170452292,0.0312327606639054,median
6,s1_clean,8.964378339140287,2.9597287260816096,False,False,False,-62.3629331793067,-60.1061677218614,-46.40846242837951,-46.42988921612744,-58.43572018880931,-58.894482852991615,0.0175963911016031,0.0187183035204174,0.1492405698196985,0.1709078939277183,0.0120388824722631,0.0128358335125296,0.0326564916438213,0.0329659170935366,median
7,s1_clean,8.774353844140126,3.131454780222936,False,False,False,-62.78197020685205,-59.94084711017453,-46.40846242837951,-47.28411719214658,-58.95546862643209,-58.5614028428172,0.0175963911016031,0.0195419141121087,0.1492405698196985,0.1700734129955363,0.0120388824722631,0.0135879529908322,0.0326564916438213,0.0353327470229946,median
8,s1_clean,8.418152736801511,3.188810020474088,False,False,False,-62.78197020685205,-59.5453008590831,-47.1261478592095,-47.81076534517292,-58.95546862643209,-58.23326134976168,0.0189250217184156,0.0214564860942806,0.1704370998852211,0.1789510292066953,0.0129991646698749,0.0146326687477062,0.0326564916438213,0.0366000048776059,median
9,s1_clean,8.165062128503568,3.3554638975618585,False,False,False,-62.78197020685205,-59.30508669985674,-47.53204135316604,-48.751110391041394,-59.67663064751035,-57.84189158265693,0.0195339754891684,0.0228074755124968,0.1705281570577792,0.1705167099217293,0.0138692279098768,0.015728288987298,0.0371035472957523,0.0390640852799131,median
10,s1_clean,8.047852018915972,3.3896047138916883,False,False,False,-59.44001168931014,-59.177091973580445,-47.90839010388252,-49.02712553487754,-58.95546862643209,-57.71327174169599,0.0218031128583485,0.023525251778616,0.1705281570577792,0.168540526175513,0.0146016914160676,0.0161727878041048,0.037705116724819,0.0395913624873968,median
11,s1_clean,7.628992597812742,3.5120336380508936,False,False,False,-59.40273637890985,-58.71286328745341,-48.28930631768251,-50.04610792589764,-58.80036491276961,-57.254010441784814,0.021989316243828,0.0263353307126365,0.1704370998852211,0.155668863442831,0.0160648094554644,0.0179123513686221,0.0383925985712714,0.0411870290262508,median
