t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s4_mixed_dynamic,2.2799291600344294,5.687548118721819,False,False,True,-54.4024551729401,-55.10432415677157,-60.839892981264455,-60.09625814080229,-56.15162241423237,-53.90549271242168,0.0568585406511461,0.0565726966147991,0.0204845285048821,0.0198739113439132,0.1079712224453969,0.1060918577239091,0.0239247676331401,0.023771803550765,median
1,s4_mixed_dynamic,2.311993742915821,5.314965509108,False,False,True,-53.936952005931076,-54.39192030839843,-60.28926941331199,-59.819088762928615,-56.00448086018389,-54.49981204829351,0.06192155636800395,0.0662851451813608,0.0209764416370865,0.0211227093881312,0.098283853474671,0.0884427419308305,0.02236177044544175,0.0229553522037625,median
2,s4_mixed_dynamic,2.4844149891244345,4.892233443738157,False,False,True,-53.99987834765982,-53.63311171151667,-59.90685076499047,-59.36484049456638,-55.85733930613541,-55.02076194548589,0.0669845720848618,0.0793671443295769,0.0214683547692909,0.0233717529007674,0.0885964845039451,0.0719793634306059,0.0225980246139595,0.0226860815160434,median
3,s4_mixed_dynamic,2.842745217514855,4.547438345307587,False,False,True,-53.73566359329094,-53.23935311972469,-60.37337187312747,-58.73583670833875,-55.49503362952224,-55.27674083357637,0.07373280516625416,0.0892884118736903,0.0215593163491187,0.0269638303567936,0.07981932807526425,0.0601308393628788,0.0222403903749248,0.0235197499228721,median
4,s4_mixed_dynamic,2.9864127708382706,4.543611784897228,False,False,True,-53.47144883892205,-53.39319773748884,-60.839892981264455,-58.56482085135826,-55.49177502777558,-55.16516038100693,0.0804810382476465,0.0873898915034845,0.0216502779289465,0.0280851401341346,0.0710421716465834,0.0591029485163543,0.0225980246139595,0.0243411600138776,median
5,s4_mixed_dynamic,3.340887948111646,4.334249547684212,False,False,True,-53.47144883892205,-53.42031875011332,-59.90685076499047,-57.9839882012587,-55.19306624647276,-55.285091407625245,0.0869637441146041,0.0889149592271319,0.0269137154742061,0.0320964989582003,0.060211291356966,0.0519866520559876,0.0225980246139595,0.0255460131464498,median
6,s4_mixed_dynamic,3.68623544692832,4.015886165396863,False,False,True,-53.99987834765982,-53.33741247360362,-59.90685076499047,-57.29285071514495,-55.19306624647276,-55.66783384918969,0.0872774299875646,0.0916826674638904,0.0301670593603133,0.0374919931379943,0.0586701175028298,0.0440207631280602,0.022629148584277,0.0259863592577934,median
7,s4_mixed_dynamic,4.1188059230374,3.834922193216244,False,False,True,-55.10703292704708,-53.74487693519134,-59.20864929708629,-56.536129229010726,-55.19306624647276,-55.82475445136692,0.0872774299875646,0.0843435014302752,0.0324804133411582,0.0445819412576078,0.0522578161470044,0.0387038668312081,0.0259049836017985,0.0274638200837525,median
8,s4_mixed_dynamic,4.374208764323148,3.616554373320941,False,False,True,-55.2825551450563,-53.86908351635187,-56.4589843514604,-55.960239200729845,-55.49177502777558,-56.1474478638732,0.0871346623525563,0.0816318847319835,0.0368019007068542,0.0506082859728646,0.0441967127120382,0.034660287635534,0.026283278311228,0.027502025928875,median
9,s4_mixed_dynamic,4.8310090365174965,3.516701129989274,False,False,True,-55.2825551450563,-54.54678089601196,-55.4751555140445,-55.12510740923521,-56.554400433142256,-56.26345757823553,0.0869637441146041,0.0698568204981629,0.0477232489539156,0.0611887029797929,0.0372207419461746,0.0311385037969989,0.026853404079705,0.0292890329033658,median
10,s4_mixed_dynamic,5.174686225206629,3.48599608085182,True,False,True,-55.10703292704708,-55.103687907835706,-55.4751555140445,-54.50172788924818,-56.7077136547036,-56.31706783147199,0.0799514210932567,0.0613993514618242,0.0515812794060141,0.0704692718300977,0.0344381001639778,0.0290234783597548,0.0280434001269405,0.0309036575832027,median
11,s4_mixed_dynamic,5.555495990836912,3.59907830663822,True,False,True,-54.12444401875577,-55.83400606215263,-55.424976006370834,-53.96972921263948,-56.554400433142256,-56.16456420266104,0.0698016078991047,0.0520871227485091,0.0617369847591338,0.0797915762221941,0.0300451835536413,0.027770323380647,0.0284896631587496,0.0340788518359988,median
12,s4_mixed_dynamic,5.685559404770427,3.675092014689703,True,False,True,-50.510171324531846,-56.10456013559418,-54.438110872205925,-53.84544034402706,-56.7077136547036,-56.05740227283985,0.0603245316912326,0.0490453773812772,0.0730685089217161,0.0822194750902513,0.0295665189516086,0.0275571846522378,0.0308279077210703,0.0356360590280878,median
13,s4_mixed_dynamic,5.990806032590996,3.622242725158004,True,False,True,-50.510171324531846,-56.52433942851141,-54.438110872205925,-53.22479493284894,-56.7077136547036,-56.23269779999972,0.0522164329937293,0.0443297697351161,0.0795650579032754,0.0937336095828458,0.0282255798734886,0.0255811450689127,0.0334086964249195,0.0367625174906389,median
14,s4_mixed_dynamic,6.191913166972428,3.379354108194402,True,False,True,-54.12444401875577,-56.64792637623873,-52.70010011766313,-52.450160757754205,-60.19916647093408,-56.70543610889764,0.0487442289424387,0.0425989559007503,0.0827983276412411,0.1090299028769654,0.0255028226442267,0.0232978017628074,0.0343233228653629,0.0349411546976916,median
15,s4_mixed_dynamic,6.672474944256793,3.2764536300776967,True,False,True,-55.24219457253656,-57.29637492379258,-52.70010011766313,-51.27819055788847,-58.115183370342365,-57.06006276381829,0.0433667428370496,0.0364148078095831,0.0954028590577765,0.1352876693613327,0.0250691115089784,0.020771058060485,0.0348746673639882,0.035619876399163,median
16,s4_mixed_dynamic,6.801426487780192,3.2605086161445698,True,False,True,-59.91980017538948,-57.473016174816784,-54.438110872205925,-50.97299196539892,-60.19916647093408,-57.14406501617929,0.0415173548164367,0.0349130581022596,0.1094584905667146,0.1423394251766105,0.0242101668505727,0.020195298678198,0.0351147388694313,0.0358431199149324,median
17,s4_mixed_dynamic,7.202662568049404,3.119170050557377,True,False,True,-59.91980017538948,-57.96414118336226,-52.70010011766313,-49.764596888215,-58.115183370342365,-57.55480729834844,0.036749044839026,0.0309403648795214,0.1354388257227003,0.1698286328866054,0.022712603192799,0.0182181887113007,0.0348746673639882,0.0351391976361853,median
18,s4_mixed_dynamic,7.355464000343399,3.083507848130031,True,False,True,-59.91980017538948,-58.15690054365142,-52.70010011766313,-49.32703245763513,-58.115183370342365,-57.68826347110546,0.0354223331029067,0.0295377484887641,0.1423087690190185,0.17890957047705,0.0192430562780679,0.0175892554380581,0.0351147388694313,0.0349805416994287,median
19,s4_mixed_dynamic,7.503183997832102,2.737386539567276,True,False,True,-59.91980017538948,-58.2181256268744,-56.53791420454767,-47.92990774718165,-58.115183370342365,-58.23668225961292,0.0314185828574532,0.0287118928751055,0.1689609154940957,0.2087436429366413,0.0189191769071702,0.0161342018260189,0.0351147388694313,0.0313068154384878,median
20,s4_mixed_dynamic,7.571322716061035,2.634714819474328,True,False,True,-58.22575012542668,-58.27520937532932,-56.53791420454767,-47.40668874824041,-55.62703056667139,-58.40612546078019,0.0302979463028548,0.0282147142053453,0.1798267995935463,0.2180251358453835,0.0182378915223551,0.0156676154550583,0.0347874737779496,0.0303305582422012,median
21,s4_mixed_dynamic,7.704726986928372,2.49312382194566,False,False,True,-58.22575012542668,-58.41161905941184,-51.1967897726785,-46.51046206300357,-55.62703056667139,-58.65559146985781,0.0294039507258515,0.0271834559883811,0.2080762458720578,0.2309278290169053,0.0157217834525546,0.0149544796326875,0.0321265825572187,0.0290588945220357,median
22,s4_mixed_dynamic,7.701196953076577,2.16815646104391,False,False,True,-58.433495052295335,-58.31835955220853,-46.91988857706932,-45.32961404069256,-58.140458160522805,-59.05372538172816,0.0281282737131966,0.0273733192740832,0.2165746452777802,0.2428622861387593,0.0156827595200675,0.0141815717593994,0.0320729625958339,0.0262469380060306,median
23,s4_mixed_dynamic,7.655329139600928,1.9328868180562264,False,False,True,-58.00804624836261,-58.20268293675959,-46.68667275342772,-44.706661080609486,-58.140458160522805,-59.31419273458532,0.0281282737131966,0.0277876177928235,0.230776806610718,0.2425240634944803,0.0152100874236653,0.0137376582520413,0.0277917993512528,0.0244327566818378,median
24,s4_mixed_dynamic,7.602021631114391,1.571641233574267,False,False,True,-58.00804624836261,-58.06857458894128,-45.38717234379033,-43.93962363239661,-58.140458160522805,-59.71253388602882,0.0287588645512937,0.0281166319372966,0.2313086583147764,0.2303150840659616,0.0146094290603268,0.0130367145664445,0.0241776664719296,0.0219866314538859,median
25,s4_mixed_dynamic,7.496118456242826,1.2679285911263276,False,True,True,-58.433495052295335,-57.88650624905373,-44.40676672475178,-44.04797413320761,-59.6503384903155,-60.01610766427191,0.0281282737131966,0.0287825720656043,0.2313086583147764,0.2087758878558251,0.0128605561864845,0.0125741713368878,0.0241059725688475,0.0201715867527439,median
26,s4_mixed_dynamic,7.213781174903376,0.8568255662582489,False,True,True,-58.00804624836261,-57.45636661091953,-44.40676672475178,-45.57315733758119,-59.98082973001359,-60.37809286032239,0.0287588645512937,0.0307783582800854,0.2313086583147764,0.168776718065208,0.0128605561864845,0.0121641989064371,0.0229216835171982,0.0179716863526758,median
27,s4_mixed_dynamic,6.894230635172876,0.5695446452732373,False,True,True,-57.26476247955463,-56.97480785448258,-45.38717234379033,-47.31060304268903,-60.05696754343966,-60.60401181206532,0.029064331550023,0.0333336710788319,0.2095413456260424,0.1375718597828654,0.0128605561864845,0.012024265888826,0.0199802538071254,0.0165468693549016,median
28,s4_mixed_dynamic,6.483266315091463,0.4768582893029604,False,True,True,-57.26476247955463,-56.30215350605859,-45.5664345540068,-49.0204997633287,-61.4638134734901,-60.61572839631531,0.030842993345056,0.0378506328534319,0.1665769117878995,0.1160033360182583,0.0119609668381619,0.0123919824885022,0.0044076205216658,0.01589872075561,median
29,s4_mixed_dynamic,6.08112543865504,0.3893330184780748,False,True,True,-57.26476247955463,-55.59962726511365,-45.822831681416254,-50.4393930840504,-61.4638134734901,-60.645532510483456,0.030842993345056,0.0430110616807449,0.1376781711457334,0.0973110267071478,0.0119609668381619,0.0127262347929711,0.0044076205216658,0.0152428959697024,median
30,s4_mixed_dynamic,5.9589922669011575,0.2570083151721161,False,True,True,-56.65148378859627,-55.40470982925393,-48.980019548822256,-50.90337211728924,-61.5923756331046,-60.77365450354084,0.0345137598477449,0.0440302862129303,0.1160888230880776,0.0892559683002183,0.0100619534913903,0.0125584690923673,0.0044076205216658,0.0146800556451484,median
