t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s3_vlp_blocked,8.548260044884431,3.875368266732585,False,False,False,-56.66393799176187,-59.959944346774286,-51.80082100212512,-50.20773921264725,-59.692476526753005,-57.48354714968279,0.0201828024419944,0.0198425628553832,0.1270337042528489,0.1279165744444625,0.0154163206157468,0.0156513391126817,0.0468085365737657,0.0469193328784962,median
1,s3_vlp_blocked,8.648647791547123,3.682160416153107,False,False,False,-58.65449773969587,-59.99291348200764,-48.824064815853106,-49.50794621759904,-58.490175860115706,-57.80911342468364,0.0194828005183692,0.0195947104082064,0.13265473610819956,0.137923279900414,0.015418143153071901,0.0149592533586368,0.0456223558433511,0.0433567063294556,median
2,s3_vlp_blocked,8.904314502785434,3.314602216855924,False,False,False,-59.26435226268019,-60.14603234762871,-47.162201747412574,-48.02663730984291,-59.692476526753005,-58.45040552968664,0.018782798594744,0.0187273851344202,0.1382757679635502,0.1527658943021444,0.0154163206157468,0.0135828021147358,0.0444361751129365,0.037354219871926,median
3,s3_vlp_blocked,9.310389003930128,3.04167485894367,False,False,False,-59.95470487515503,-60.51164471724688,-48.24428815801153,-46.92886023214213,-59.27617440274258,-59.06349996168536,0.018538428542291402,0.0170861680003518,0.1435958645197684,0.1470111345577178,0.01389032862822325,0.0121911411580919,0.0421439087071878,0.0330010049129496,median
4,s3_vlp_blocked,9.706838327803332,2.8964874698404373,False,False,False,-60.64505748762986,-60.89836836794159,-47.162201747412574,-46.7362919857692,-59.335938756026685,-59.51222929578458,0.0182940584898388,0.0155765552594776,0.1382757679635502,0.1295842558803099,0.0125332488951254,0.0111805301336858,0.0398516423014391,0.0303406000357808,median
5,s3_vlp_blocked,9.41844096729231,2.900422758078939,False,False,False,-60.64505748762986,-60.59254891291667,-46.97286017367708,-46.36086926859,-58.85987227873216,-59.29172698279511,0.0179532811859691,0.0167101052736517,0.1445984783804994,0.1465687682455908,0.0123643366406997,0.0117593167353118,0.0342739784269884,0.0312327606639054,median
6,s3_vlp_blocked,8.964378339140287,2.9597287260816096,False,False,False,-60.04107727963063,-60.1061677218614,-46.97286017367708,-46.42988921612744,-58.85987227873216,-58.894482852991615,0.0179532811859691,0.0187183035204174,0.1489159610759866,0.1709078939277183,0.0123643366406997,0.0128358335125296,0.0322009287597755,0.0329659170935366,median
7,s3_vlp_blocked,8.774353844140126,3.131454780222936,False,False,False,-60.04107727963063,-59.94084711017453,-46.97286017367708,-47.28411719214658,-58.31666302354322,-58.5614028428172,0.0179532811859691,0.0195419141121087,0.1489159610759866,0.1700734129955363,0.0125332488951254,0.0135879529908322,0.0322009287597755,0.0353327470229946,median
8,s3_vlp_blocked,8.418152736801511,3.188810020474088,False,False,False,-58.92986073097607,-59.5453008590831,-46.97286017367708,-47.81076534517292,-56.983045368056,-58.23326134976168,0.0199890643125618,0.0214564860942806,0.1714653767965043,0.1789510292066953,0.01272637243075,0.0146326687477062,0.0322009287597755,0.0366000048776059,median
9,s3_vlp_blocked,8.165062128503568,3.3554638975618585,False,False,False,-58.92986073097607,-59.30508669985674,-47.12377958946089,-48.751110391041394,-56.84918433742759,-57.84189158265693,0.0204132577224464,0.0228074755124968,0.1714653767965043,0.1705167099217293,0.0130206326198109,0.015728288987298,0.0346213517880723,0.0390640852799131,median
10,s3_vlp_blocked,8.047852018915972,3.3896047138916883,False,False,False,-58.92986073097607,-59.177091973580445,-48.25643165715742,-49.02712553487754,-56.983045368056,-57.71327174169599,0.0211003008655635,0.023525251778616,0.1714653767965043,0.168540526175513,0.0142119071975648,0.0161727878041048,0.037051887198605,0.0395913624873968,median
11,s3_vlp_blocked,7.628992597812742,3.5120336380508936,False,False,False,-59.48676076898917,-58.71286328745341,-48.25643165715742,-50.04610792589764,-58.31666302354322,-57.254010441784814,0.0242099135791576,0.0263353307126365,0.1693537650747532,0.155668863442831,0.0146081441305705,0.0179123513686221,0.0390599905115923,0.0411870290262508,median
12,s3_vlp_blocked,7.264240580596287,3.551955010215912,False,False,False,-59.48676076898917,-58.26463459028402,-47.894837436581525,-50.76768291157554,-57.044786327990586,-56.95846697572944,0.0242202667553918,0.0293076422006105,0.1679285755261506,0.1438868324473545,0.0147129859121411,0.0194184812957183,0.0391718044147294,0.0411075252691507,median
13,s3_vlp_blocked,6.807654944686304,3.3798711617406227,False,False,False,-59.48676076898917,-57.5495662865208,-47.894837436581525,-51.21948813964429,-57.188466883953296,-56.96470550486567,0.0276007143006243,0.0344618551405485,0.155138821585138,0.1365051459010926,0.018380566543319,0.0206359434197307,0.0391718044147294,0.0373590482155046,median
14,s3_vlp_blocked,6.644376635151973,3.2678225998295574,False,False,False,-58.5654539267816,-57.25047808339986,-49.73649164031415,-51.31963986391708,-57.188466883953296,-57.06082542106459,0.0299488162716076,0.0367949961809411,0.1418431449270561,0.134316731456694,0.0191623822654765,0.0208490842623294,0.0390599905115923,0.0354217806775368,median
15,s3_vlp_blocked,6.164360277507891,3.220123101722137,False,True,False,-58.060252322222006,-56.4964919435467,-49.73649164031415,-52.24226578401606,-57.188466883953296,-56.95225012921035,0.0345040851328748,0.0438008696922949,0.1372429071626891,0.1128888142401155,0.0191623822654765,0.0226300050139191,0.038885218961637,0.0330941767718135,median
16,s3_vlp_blocked,5.921670782647944,3.170353913208966,False,True,False,-57.01665473198693,-56.075374270201806,-52.16820945802795,-52.6706436725876,-57.044786327990586,-56.96207118069519,0.037070581422871,0.0481945594865687,0.1333671564972969,0.1032079016213634,0.0204735861180404,0.023416471066215,0.0355692779739397,0.0316006350578766,median
17,s3_vlp_blocked,5.679154300480839,2.9818995639648525,False,True,False,-57.01665473198693,-55.53196465389668,-52.41939009544644,-52.92295150823895,-56.41348979122426,-57.20856414604288,0.0440424531291136,0.0540531683988473,0.1144280380352345,0.0966141427338359,0.0209978076735015,0.0234096050672982,0.033393210684636,0.0289287760323391,median
18,s3_vlp_blocked,5.40719635144305,2.708371836226452,False,True,False,-56.99180484306592,-54.84032413575282,-52.746301360832405,-53.19331592277084,-56.41348979122426,-57.59275579278373,0.0440424531291136,0.0620702502768994,0.1033116443440782,0.0890914518201389,0.0241933758738081,0.0229303545782804,0.0266266427512984,0.0258238056210545,median
19,s3_vlp_blocked,5.231798982702207,2.4839699101632213,False,True,False,-56.8018107157535,-54.33760150661524,-53.56772575566458,-53.36372088256689,-56.778557694521744,-57.91366948601427,0.0466757327514432,0.0681256847610332,0.0972530987842959,0.0840536468472837,0.0241933758738081,0.0222860531350074,0.0230740453156025,0.023758880723361,median
20,s3_vlp_blocked,5.28923634607891,2.192766390499288,False,True,False,-56.12712070192185,-54.26819802164718,-53.56772575566458,-52.99790866373736,-56.778557694521744,-58.3339712807724,0.0536672977535432,0.0673118071614979,0.0890090989828105,0.0878317963790968,0.0241933758738081,0.0206002764253235,0.0079437041063464,0.0221866241374316,median
21,s3_vlp_blocked,5.38054459804343,2.090291333531373,False,True,False,-53.95417792958124,-54.40075513961495,-53.56772575566458,-52.70508458961408,-57.57452279375671,-58.482582283908656,0.0536672977535432,0.0647826393593469,0.0231385849271232,0.0919988665966844,0.0222240423070348,0.0198598931006372,0.020844131194381,0.021840640449302,median
22,s3_vlp_blocked,5.395660287878729,1.904575277898607,False,True,False,-53.95417792958124,-54.344674480200766,-53.56772575566458,-52.541964829923096,-57.57452279375671,-58.73635642515739,0.0161267038849065,0.0643516600216744,0.0230527748897089,0.0926638818880073,0.0215442421889106,0.0189808385523884,0.020844131194381,0.0208608053281641,median
23,s3_vlp_blocked,5.346981386445022,1.7399481748937806,False,True,False,-56.12712070192185,-54.17658534374489,-53.56772575566458,-52.57043600568262,-57.21174222553356,-58.951573555033896,0.0658468253863573,0.0654882649208553,0.0230527748897089,0.0900403268649755,0.0188474457346899,0.0183855524145337,0.0199639474377155,0.0199097068446547,median
24,s3_vlp_blocked,5.356397214861652,1.3990305548570758,False,True,False,-56.12712070192185,-54.10071778912547,-51.85718498262904,-52.41063807421238,-57.57452279375671,-59.38960904080379,0.0639498208249564,0.0639935841039009,0.0231385849271232,0.0881072797371506,0.0051390314690519,0.0169957612919087,0.0174554923056959,0.0183279642687858,median
25,s3_vlp_blocked,5.55511192506875,1.1971395250192285,False,True,False,-56.29917319522946,-54.49591879490744,-51.85718498262904,-51.83347194346426,-58.03269251679222,-59.65370208669648,0.0579632488119433,0.0578589668566822,0.0238245202557635,0.094143673764331,0.0051390314690519,0.0158937707556203,0.0188266227323013,0.0177757589758255,median
26,s3_vlp_blocked,5.644488914276651,1.1264421585125568,False,False,False,-56.29917319522946,-54.6761738279641,-53.60465275829178,-51.57346944127559,-58.03269251679222,-59.7476642741709,0.0579632488119433,0.0554157761910583,0.0896870268439922,0.096978764520481,0.0051390314690519,0.0154971252658806,0.0174554923056959,0.0176074224828247,median
27,s3_vlp_blocked,5.99191614365339,0.7779056103368667,False,False,False,-56.1889421364147,-55.37132706223659,-51.85718498262904,-50.54834981043536,-60.45832436742733,-60.19864133698158,0.0579632488119433,0.0466659310975887,0.0929984216745662,0.1049767870611394,0.0118445557480169,0.0138707717592953,0.0173984691626746,0.0166137661791899,median
28,s3_vlp_blocked,6.3719359824611015,0.5133126785859624,False,False,False,-56.1889421364147,-56.10192985359161,-51.85718498262904,-49.39307840288909,-60.85344855864855,-60.55548120125789,0.0558832233750624,0.039488133604888,0.0969703547668421,0.112856223995988,0.0130720287419839,0.012631954775942,0.0169702930110152,0.0159486887318815,median
