t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s2_wifi_degraded,2.2799291600344294,5.687548118721819,False,False,False,-51.80831780175915,-55.10432415677157,-61.68933993028016,-60.09625814080229,-56.114422089491896,-53.90549271242168,0.0574218319158393,0.0565726966147991,0.0197789504918197,0.0198739113439132,0.106283519174314,0.1060918577239091,0.0250178500959304,0.023771803550765,median
1,s2_wifi_degraded,2.311993742915821,5.314965509108,False,False,False,-53.42619105788991,-54.39192030839843,-58.92389555259541,-59.819088762928615,-55.046497953290086,-54.49981204829351,0.0619846106448193,0.0662851451813608,0.02141373385015445,0.0211227093881312,0.09702577365412815,0.0884427419308305,0.022412725154242898,0.0229553522037625,median
2,s2_wifi_degraded,2.4844149891244345,4.892233443738157,False,False,False,-52.75143162656815,-53.63311171151667,-58.50040493213604,-59.36484049456638,-56.114422089491896,-55.02076194548589,0.0665473893737993,0.0793671443295769,0.0230485172084892,0.0233717529007674,0.0877680281339423,0.0719793634306059,0.0219049823622992,0.0226860815160434,median
3,s2_wifi_degraded,2.842745217514855,4.547438345307587,False,False,False,-53.535560648177636,-53.23935311972469,-59.816877988471575,-58.73583670833875,-55.593767620057534,-55.27674083357637,0.07259609330672265,0.0892884118736903,0.023196381017596197,0.0269638303567936,0.0797035440890012,0.0601308393628788,0.0226788701896935,0.0235197499228721,median
4,s2_wifi_degraded,2.9864127708382706,4.543611784897228,False,False,False,-53.695929001902094,-53.39319773748884,-58.80138903926614,-58.56482085135826,-55.073113150623165,-55.16516038100693,0.078644797239646,0.0873898915034845,0.0233442448267032,0.0280851401341346,0.0716390600440601,0.0591029485163543,0.0234527580170878,0.0243411600138776,median
5,s2_wifi_degraded,3.340887948111646,4.334249547684212,False,False,False,-53.695929001902094,-53.42031875011332,-58.50040493213604,-57.9839882012587,-54.98886984124904,-55.285091407625245,0.0882480063196509,0.0889149592271319,0.0252779774171507,0.0320964989582003,0.0601212461303265,0.0519866520559876,0.0234527580170878,0.0255460131464498,median
6,s2_wifi_degraded,3.68623544692832,4.015886165396863,False,False,False,-52.86884711682728,-53.33741247360362,-58.50040493213604,-57.29285071514495,-54.98886984124904,-55.66783384918969,0.0885622010759741,0.0916826674638904,0.027170972694441,0.0374919931379943,0.0580510334130808,0.0440207631280602,0.0237449357874842,0.0259863592577934,median
7,s2_wifi_degraded,4.1188059230374,3.834922193216244,False,False,False,-52.86884711682728,-53.74487693519134,-57.92526266835869,-56.536129229010726,-54.98886984124904,-55.82475445136692,0.0885622010759741,0.0843435014302752,0.0313462941636718,0.0445819412576078,0.0525884991252644,0.0387038668312081,0.0250052055648392,0.0274638200837525,median
8,s2_wifi_degraded,4.374208764323148,3.616554373320941,False,False,False,-52.86884711682728,-53.86908351635187,-57.57870759387583,-55.960239200729845,-54.17417233609464,-56.1474478638732,0.0882480063196509,0.0816318847319835,0.0369207816457878,0.0506082859728646,0.0459026085444897,0.034660287635534,0.0261736315815511,0.027502025928875,median
9,s2_wifi_degraded,4.8310090365174965,3.516701129989274,False,False,False,-52.86884711682728,-54.54678089601196,-57.508443694021565,-55.12510740923521,-53.75639636425408,-56.26345757823553,0.0843353421651565,0.0698568204981629,0.0438245341597543,0.0611887029797929,0.0380730636834865,0.0311385037969989,0.0269679881310846,0.0292890329033658,median
10,s2_wifi_degraded,5.174686225206629,3.48599608085182,True,False,False,-53.19075859011716,-55.103687907835706,-57.508443694021565,-54.50172788924818,-54.17417233609464,-56.31706783147199,0.0806005775386368,0.0613993514618242,0.0506029240819987,0.0704692718300977,0.0345152006025991,0.0290234783597548,0.0269909727580058,0.0309036575832027,median
11,s2_wifi_degraded,5.555495990836912,3.59907830663822,True,False,False,-54.80407567615767,-55.83400606215263,-57.394053881831255,-53.96972921263948,-55.58001463209294,-56.16456420266104,0.0694689601482767,0.0520871227485091,0.0601714213852518,0.0797915762221941,0.0319050041163225,0.027770323380647,0.0284828496139634,0.0340788518359988,median
12,s2_wifi_degraded,5.685559404770427,3.675092014689703,True,False,False,-58.85385185418652,-56.10456013559418,-56.4748188357334,-53.84544034402706,-54.17417233609464,-56.05740227283985,0.0617938034632743,0.0490453773812772,0.0694555025961389,0.0822194750902513,0.0302987990693419,0.0275571846522378,0.0322263729929905,0.0356360590280878,median
13,s2_wifi_degraded,5.990806032590996,3.622242725158004,True,False,False,-58.88166898293503,-56.52433942851141,-53.83680955214203,-53.22479493284894,-53.35440756156913,-56.23269779999972,0.052413401314226,0.0443297697351161,0.079598892451385,0.0937336095828458,0.0276257237951627,0.0255811450689127,0.0339676098013355,0.0367625174906389,median
14,s2_wifi_degraded,6.191913166972428,3.379354108194402,True,False,False,-59.422449432786735,-56.64792637623873,-55.63822454286026,-52.450160757754205,-53.34483991993412,-56.70543610889764,0.0486012696831335,0.0425989559007503,0.0832542862438034,0.1090299028769654,0.0272853945683279,0.0232978017628074,0.0347605340745355,0.0349411546976916,median
15,s2_wifi_degraded,6.672474944256793,3.2764536300776967,True,False,False,-59.422449432786735,-57.29637492379258,-55.63822454286026,-51.27819055788847,-53.34483991993412,-57.06006276381829,0.0448186498361064,0.0364148078095831,0.0924336432837985,0.1352876693613327,0.0259156396308351,0.020771058060485,0.0357315767756488,0.035619876399163,median
16,s2_wifi_degraded,6.801426487780192,3.2605086161445698,True,False,False,-61.41863191061634,-57.473016174816784,-55.63822454286026,-50.97299196539892,-53.34483991993412,-57.14406501617929,0.0428534351746757,0.0349130581022596,0.1083661149202425,0.1423394251766105,0.0220111185126779,0.020195298678198,0.035927693096435,0.0358431199149324,median
17,s2_wifi_degraded,7.202662568049404,3.119170050557377,True,False,False,-62.70613812475865,-57.96414118336226,-55.63822454286026,-49.764596888215,-58.15632051934149,-57.55480729834844,0.0358446945043797,0.0309403648795214,0.1363651948703948,0.1698286328866054,0.0212933916320498,0.0182181887113007,0.0357315767756488,0.0351391976361853,median
18,s2_wifi_degraded,7.355464000343399,3.083507848130031,True,False,False,-62.70613812475865,-58.15690054365142,-55.63822454286026,-49.32703245763513,-60.740545481954896,-57.68826347110546,0.0344514881660576,0.0295377484887641,0.1433033089322853,0.17890957047705,0.0186823179194634,0.0175892554380581,0.0355261058062069,0.0349805416994287,median
19,s2_wifi_degraded,7.503183997832102,2.737386539567276,True,False,False,-61.90678750192159,-58.2181256268744,-49.776765942097086,-47.92990774718165,-61.01422356488725,-58.23668225961292,0.0313343927069938,0.0287118928751055,0.1713985053782414,0.2087436429366413,0.0181565620156647,0.0161342018260189,0.0355261058062069,0.0313068154384878,median
20,s2_wifi_degraded,7.571322716061035,2.634714819474328,True,False,False,-61.41863191061634,-58.27520937532932,-44.014807817330826,-47.40668874824041,-70.61349206614334,-58.40612546078019,0.0291331140666269,0.0282147142053453,0.1789019062904329,0.2180251358453835,0.0174763017972094,0.0156676154550583,0.0349123818677005,0.0303305582422012,median
21,s2_wifi_degraded,7.704726986928372,2.49312382194566,False,False,False,-59.17551151430202,-58.41161905941184,-44.014807817330826,-46.51046206300357,-61.01422356488725,-58.65559146985781,0.0284243125382671,0.0271834559883811,0.2081285768060287,0.2309278290169053,0.0153426793778393,0.0149544796326875,0.0317168819875572,0.0290588945220357,median
22,s2_wifi_degraded,7.701196953076577,2.16815646104391,False,False,False,-59.17551151430202,-58.31835955220853,-44.014807817330826,-45.32961404069256,-61.82634772359745,-59.05372538172816,0.0262065114098199,0.0273733192740832,0.2190900029091375,0.2428622861387593,0.0153426793778393,0.0141815717593994,0.0301701215571767,0.0262469380060306,median
