t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s4_mixed_dynamic,7.708518498956285,6.537185189018777,False,False,True,-58.17757181383276,-60.66782268818498,-56.77888775237152,-56.6054180879004,-53.9074479020103,-52.3986979452754,0.0171911715316215,0.0174907023691032,0.0410490252775593,0.0405334018883394,0.0275210687554286,0.0258217710038364,0.1606175901464281,0.1606480249157306,moving_average
1,s4_mixed_dynamic,7.762228944549189,6.781375783910273,False,False,True,-60.156971374049846,-60.88308361484913,-57.896707664068245,-56.97879139879119,-53.42337324922988,-52.0859191748484,0.0168732089184277,0.0166486758865302,0.03885085280072585,0.0371497390786257,0.0269279278197617,0.0258475893758314,0.17037988779101834,0.1804539481703795,moving_average
2,s4_mixed_dynamic,7.839130958677583,7.167874595498286,False,False,True,-61.064519946732794,-61.21327758263732,-56.92849688846335,-57.54928144000964,-53.9484364878258,-51.633217664900165,0.016534449334049,0.015431532421671,0.0366604497545339,0.0325385185383974,0.026131265180095703,0.0257812471727974,0.18433336549231982,0.2119402231286178,moving_average
3,s4_mixed_dynamic,7.94346543019908,7.5103051184045535,False,False,True,-61.43979572131527,-61.52818791243944,-57.400241643086616,-58.02341894955954,-53.337738026815124,-51.40431374887509,0.0157425401425757,0.0143496226223357,0.03509598901613325,0.0290979699255696,0.025511196201818,0.02527513092303,0.19736413842494863,0.2356824538642564,moving_average
4,s4_mixed_dynamic,7.999186140694022,7.623886621271602,False,False,True,-62.13042580860251,-61.64634597445115,-58.64776532307809,-58.17231546192099,-52.73078499321123,-51.40678266028284,0.015184604573105182,0.0139629048746856,0.034028332378486,0.0280677319573537,0.0254197293400402,0.0249179603413805,0.2063899883718286,0.2414606280215374,moving_average
5,s4_mixed_dynamic,8.226562675373907,7.955827377167044,False,False,True,-62.52130905844774,-62.02889796628993,-58.876008469372415,-58.59037627578381,-52.253554536917036,-51.66809295235392,0.0143246419527258,0.0127808655111213,0.03050097006986552,0.0253015883595867,0.02454977658910486,0.0233797625962509,0.22354198838054526,0.2461538461538462,moving_average
6,s4_mixed_dynamic,8.280648608306477,8.135508799595996,False,False,True,-62.625732517109995,-62.1838435969353,-59.203088131538074,-58.82365598915953,-51.50872096777455,-51.67182869554949,0.013313437291885041,0.0123318224330028,0.027983180848041817,0.0239674626137656,0.0237673663906189,0.0230070650039267,0.2362708279381871,0.244073512166406,moving_average
7,s4_mixed_dynamic,8.426531854440203,8.334139776009467,False,False,True,-62.93053484516194,-62.40919182942127,-59.662104132613514,-59.06680078400515,-50.64693517658914,-51.943881066322064,0.012478649031596959,0.0117066356837247,0.026081456575754558,0.0225717043727283,0.02313279360805058,0.0220206301715448,0.24043128140887285,0.2329059378221316,moving_average
8,s4_mixed_dynamic,8.640813839766498,8.694587576233882,False,False,True,-63.148638690685615,-62.77402205256567,-60.33102308278238,-59.50647618201231,-50.951577561662354,-52.37986526323718,0.01171298046147406,0.010762187680812,0.02387413051118094,0.020313582729502,0.022205964591422923,0.0205833907819085,0.23386495215561504,0.2043696571382032,moving_average
9,s4_mixed_dynamic,8.773434572913224,8.991156753090223,False,False,True,-62.42321337725739,-63.03860093668056,-59.66249279471221,-59.8612508744272,-51.08079342581579,-52.68823637048264,0.010901392259699081,0.0101259989532826,0.02152989433597956,0.0187005112761519,0.02134374938402332,0.0196611179731853,0.2211316088507589,0.1791924344235503,moving_average
10,s4_mixed_dynamic,8.969081214365445,9.315966535180728,True,False,True,-64.99856331789712,-63.35019591295001,-61.66937162665111,-60.23814616370892,-49.85608054222664,-53.20135880828804,0.01020316188846542,0.0094258294347573,0.02012606211675276,0.0171049862895879,0.0208169244862278,0.0184162534403099,0.2018129188599987,0.149905117816103,moving_average
11,s4_mixed_dynamic,9.158262661443551,9.76651178862036,True,False,True,-66.81738114573176,-63.72233976886984,-60.82050114922271,-60.743746781846106,-50.41318360505483,-53.77569228424154,0.010094331422421521,0.0086535560330877,0.01828837891539874,0.0152299081603198,0.0198563458892737,0.0171346457615314,0.17678829463924753,0.1181734689050477,moving_average
12,s4_mixed_dynamic,9.226935916965898,9.928675601070118,True,False,True,-67.27977100546678,-63.85359296589016,-62.248038537533986,-60.920400075026166,-51.17078967503808,-53.99776904810691,0.00931756094918512,0.0083968344262238,0.0169468600638477,0.0146264545676911,0.01922920912614564,0.0166810144737014,0.15195721360626718,0.1083991884233143,moving_average
13,s4_mixed_dynamic,9.28457534064934,9.54739973958025,True,False,True,-67.63038017111869,-63.66480641942477,-61.367323617717545,-60.50564086039868,-51.401960098517364,-53.979319414631874,0.009582505169936181,0.008769754254496,0.016165340358712102,0.0159710281372029,0.01875798307923142,0.0168181749199548,0.1356830214769706,0.1243073012949686,moving_average
14,s4_mixed_dynamic,9.55154708556551,9.187880405968292,True,False,True,-71.29414280364168,-63.613217500154576,-62.78408227811691,-60.11140076316041,-51.34488728999956,-54.48763190268335,0.009085851759985119,0.0088737846728095,0.01610906127362818,0.0172197290372914,0.01748004850851814,0.0160161639625595,0.12555795488678048,0.1279040908803053,moving_average
15,s4_mixed_dynamic,9.66616567574389,8.964158259736895,True,False,True,-68.65156927640244,-63.55699060135446,-62.342039133835065,-59.85838526367252,-52.44383880131276,-54.71740525569113,0.0092228016712961,0.0089871809734442,0.01635225888998704,0.0180911622737449,0.01659802239532132,0.0156986617222275,0.1214198021937856,0.1297739082668761,moving_average
16,s4_mixed_dynamic,9.783739284953958,8.603729760291959,True,False,True,-65.82477411565392,-63.43263740872185,-62.40611299040628,-59.433072709784426,-52.7718824387304,-54.98755429893863,0.008935272662831681,0.0092424991848239,0.01760061089919366,0.0196885381226551,0.016121972624550302,0.0153962011729493,0.12392810994711771,0.1325167569466788,moving_average
17,s4_mixed_dynamic,9.816728934060924,8.290196131329282,True,False,True,-65.45941716090002,-63.285667059375896,-61.76054643486269,-59.03984853193501,-51.921640583880276,-55.12317892714138,0.00930530472949268,0.0095540349783107,0.018612170943972363,0.0213369423420789,0.015283350781799218,0.0153408432331307,0.12903799555576478,0.1354147883670632,moving_average
18,s4_mixed_dynamic,9.898369940505676,8.170920930516099,True,False,True,-66.38671405673763,-63.27548814250808,-62.07151260415132,-58.89704487418218,-51.475773235383414,-55.316067729770346,0.0091462529224414,0.0095726287591776,0.01982763502256232,0.0218894665478874,0.015232693990923158,0.0150571883271892,0.13055438154002813,0.1310097033894487,moving_average
19,s4_mixed_dynamic,9.760036529571131,8.31653053319644,True,False,True,-63.03692864363957,-63.26328337542725,-60.81237894643018,-59.065988826346015,-54.911728817194614,-55.0049153257841,0.00972798745531762,0.0096046048393896,0.02037855542440982,0.0212782769267504,0.0155435787836292,0.0155476604663175,0.13247797867447011,0.1389290207773417,moving_average
