t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s1_clean,7.708518498956285,6.537185189018777,False,False,False,-62.79442141241782,-60.66782268818498,-56.306748063535466,-56.6054180879004,-51.81276239237883,-52.3986979452754,0.01752258428705,0.0174907023691032,0.0403376388135528,0.0405334018883394,0.0283828313120327,0.0258217710038364,0.1611179949210436,0.1606480249157306,ema
1,s1_clean,7.762228944549189,6.781375783910273,False,False,False,-61.086218383531374,-60.88308361484913,-56.108324674425255,-56.97879139879119,-51.7947237825325,-52.0859191748484,0.017521144688971937,0.0166486758865302,0.0396334970939792,0.0371497390786257,0.02736373161145885,0.0258475893758314,0.16818313366948015,0.1804539481703795,ema
2,s1_clean,7.839130958677583,7.167874595498286,False,False,False,-62.09750013787604,-61.21327758263732,-57.37584287423461,-57.54928144000964,-51.0138577343319,-51.633217664900165,0.017340172582597672,0.015431532421671,0.03703408262673419,0.0325385185383974,0.027206185001033154,0.0257812471727974,0.18296420287176207,0.2119402231286178,ema
3,s1_clean,7.94346543019908,7.5103051184045535,False,False,False,-60.82030379259058,-61.52818791243944,-57.85018496730623,-58.02341894955954,-51.28167554988967,-51.40431374887509,0.015685529143944197,0.0143496226223357,0.034847989209365146,0.0290979699255696,0.02668014078881052,0.02527513092303,0.20173549133013297,0.2356824538642564,ema
4,s1_clean,7.999186140694022,7.623886621271602,False,False,False,-59.786260367661335,-61.64634597445115,-56.68843682835218,-58.17231546192099,-50.78022471151199,-51.40678266028284,0.014406104007131229,0.0139629048746856,0.03239540311987278,0.0280677319573537,0.026722676795354453,0.0249179603413805,0.2152824735619121,0.2414606280215374,ema
5,s1_clean,8.226562675373907,7.955827377167044,False,False,False,-60.365025625848006,-62.02889796628993,-55.95420392386926,-58.59037627578381,-51.827591419068376,-51.66809295235392,0.01432743403697321,0.0127808655111213,0.02963342829921564,0.0253015883595867,0.025176213892814214,0.0233797625962509,0.22539160241656794,0.2461538461538462,ema
6,s1_clean,8.280648608306477,8.135508799595996,False,False,False,-61.49021080109203,-62.1838435969353,-56.742744574572654,-58.82365598915953,-52.30544946078406,-51.67182869554949,0.013996585011705188,0.0123318224330028,0.02780541463508114,0.0239674626137656,0.024521879140748985,0.0230070650039267,0.23163312117790885,0.244073512166406,ema
7,s1_clean,8.426531854440203,8.334139776009467,False,False,False,-62.847053923634036,-62.40919182942127,-57.92112552346195,-59.06680078400515,-52.56074997871288,-51.943881066322064,0.013973436111532928,0.0117066356837247,0.026386736760934483,0.0225717043727283,0.023133308380837343,0.0220206301715448,0.23141054692450036,0.2329059378221316,ema
8,s1_clean,8.640813839766498,8.694587576233882,False,False,False,-62.27792797899574,-62.77402205256567,-59.42238879290329,-59.50647618201231,-52.500538412448606,-52.37986526323718,0.012237661604504364,0.010762187680812,0.02448168251884797,0.020313582729502,0.022137263242777365,0.0205833907819085,0.2221141682028711,0.2043696571382032,ema
9,s1_clean,8.773434572913224,8.991156753090223,False,False,False,-63.54948091390147,-63.03860093668056,-58.69781378886578,-59.8612508744272,-53.42773502692571,-52.68823637048264,0.011433536713649706,0.0101259989532826,0.022526218707485904,0.0187005112761519,0.02119063212090122,0.0196611179731853,0.2072797555243678,0.1791924344235503,ema
10,s1_clean,8.969081214365445,9.315966535180728,False,False,False,-64.27591778721263,-63.35019591295001,-58.83574525183113,-60.23814616370892,-53.757759703018266,-53.20135880828804,0.010377266079474584,0.0094258294347573,0.021344559792649435,0.0171049862895879,0.020823853477152914,0.0184162534403099,0.1872349151299457,0.149905117816103,ema
11,s1_clean,9.158262661443551,9.76651178862036,False,False,False,-65.34274095197694,-63.72233976886984,-58.71716252585301,-60.743746781846106,-54.570194509836504,-53.77569228424154,0.009394034054319456,0.0086535560330877,0.019676290562645752,0.0152299081603198,0.0195023371681461,0.0171346457615314,0.1626542411983817,0.1181734689050477,ema
12,s1_clean,9.226935916965898,9.928675601070118,False,False,False,-65.16746426534841,-63.85359296589016,-59.10299014253664,-60.920400075026166,-54.26906904167272,-53.99776904810691,0.00892121099347521,0.0083968344262238,0.017790695493820192,0.0146264545676911,0.01810365907002768,0.0166810144737014,0.14362973473254936,0.1083991884233143,ema
13,s1_clean,9.28457534064934,9.54739973958025,False,False,False,-64.29923718184305,-63.66480641942477,-59.70818831729468,-60.50564086039868,-53.45783154972498,-53.979319414631874,0.008401163128859909,0.008769754254496,0.016849839548918246,0.0159710281372029,0.01772757904721503,0.0168181749199548,0.1364439365535926,0.1243073012949686,ema
