t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s4_mixed_dynamic,3.50146586178358,2.794545781008381,False,False,True,-51.981763351320616,-50.74374564951288,-55.76188465177029,-56.76896745250902,-57.29762333721194,-57.711786684580666,0.146928545919854,0.1452284594455085,0.0393205498148321,0.0402121393165842,0.0300341429574547,0.0299839705452521,0.020717045682051,0.0194804323174567,moving_average
1,s4_mixed_dynamic,3.8334314692961406,3.0879105600798664,False,False,True,-52.277235539081275,-52.02289916789879,-54.40232342494194,-56.41310856478282,-59.29938378214284,-57.16077336872055,0.13160120561358135,0.1170272229073934,0.04184583356939395,0.0443580099880076,0.03024634299817945,0.0317560186425204,0.02161126615948005,0.0219833772317105,moving_average
2,s4_mixed_dynamic,4.0456173120900445,3.1263296245930507,False,False,True,-52.631326988413285,-52.53765294243689,-54.500442974130124,-56.09743280267562,-59.115009211820734,-57.04049986747118,0.1229989316472283,0.1057846359433306,0.043499144787312004,0.0478337050933053,0.03014042494075253,0.0313114358594498,0.0222667485509572,0.0230468883522227,moving_average
3,s4_mixed_dynamic,4.42592581634721,3.113695449768073,False,False,True,-52.475128142695326,-53.30604391803786,-54.40567209325745,-55.451263949690514,-58.09464385374655,-56.9817641599096,0.11446730504080926,0.0898841370182285,0.04648853212301425,0.0555113813712708,0.029769153866547098,0.0296198983090842,0.022646199596846075,0.0246002590573178,moving_average
4,s4_mixed_dynamic,4.708255729915193,3.19039433570727,False,False,True,-53.03764865799417,-53.95152239820385,-54.16296474000865,-55.02384576203725,-57.85324380648278,-56.82325850712798,0.10699574100801934,0.0784209916203668,0.049194451654966796,0.0615285449767332,0.02944474906411182,0.0290132963122578,0.02345576122278474,0.0263380472128565,moving_average
5,s4_mixed_dynamic,4.978762662726669,3.137730843885924,False,False,True,-53.45712218295705,-54.40603616402636,-53.79283802749946,-54.48495221791598,-58.69550399645997,-56.89750929437612,0.09182731643212391,0.0705842901771218,0.055107157772625405,0.0693370369382753,0.02890629275494514,0.0273862394904569,0.02466638852976638,0.0271964266632953,moving_average
6,s4_mixed_dynamic,5.202025987228208,3.1529819162085304,False,False,True,-54.11665478229344,-54.82971513987043,-53.824582981184065,-54.08133625261823,-57.34060192108145,-56.87825746557877,0.08124285312228727,0.0641752231174448,0.061391154054746024,0.0759992425521041,0.02818044220460192,0.0264924840748927,0.026063349320193503,0.028310772998649,moving_average
7,s4_mixed_dynamic,5.347337808465035,3.292281793156062,False,False,True,-54.828564012092855,-55.21286026726472,-53.338172640784066,-53.96374256378118,-57.3087972658559,-56.65983399330035,0.07209036107623776,0.0592604439873756,0.06801842500752245,0.0786992033114521,0.0273851513562161,0.0267613797432735,0.027035501335182822,0.0301211828644667,moving_average
8,s4_mixed_dynamic,5.716827179474,3.58088982297864,False,False,True,-55.32564126714133,-56.07143827456781,-52.97261774275446,-53.65707046693049,-57.4337646240421,-56.229281863113336,0.06455726168859943,0.0492270930072664,0.07424013789394139,0.0853818520044394,0.026865089628323142,0.0267785373708241,0.029072785399557023,0.0347930007477266,moving_average
9,s4_mixed_dynamic,5.862414412197704,3.68421178879823,False,False,True,-55.394846727726495,-56.38150748601265,-52.97791681911254,-53.54881025631016,-58.00570092055889,-56.08660248945857,0.058376869831358924,0.045966836568907,0.07975687017110952,0.0876743728609641,0.02649426172250132,0.0266352207872701,0.03141569577137844,0.036771059665785,moving_average
