t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s4_mixed_dynamic,8.548260044884431,3.875368266732585,False,False,True,-62.08654307100712,-59.959944346774286,-49.90906918828231,-50.20773921264725,-56.89761159678622,-57.48354714968279,0.0206559355942421,0.0198425628553832,0.1268771935947103,0.1279165744444625,0.0162211994882614,0.0156513391126817,0.0475968877183199,0.0469193328784962,ema
1,s4_mixed_dynamic,8.648647791547123,3.682160416153107,False,False,True,-60.3145379151199,-59.99291348200764,-49.33503759209345,-49.50794621759904,-57.10299375283964,-57.80911342468364,0.020316496297316106,0.0195947104082064,0.13072922684531288,0.137923279900414,0.015231993008351569,0.0149592533586368,0.04631263191357785,0.0433567063294556,ema
2,s4_mixed_dynamic,8.904314502785434,3.314602216855924,False,False,True,-61.22237200115556,-60.14603234762871,-49.64028082516057,-48.02663730984291,-56.8502489677068,-58.45040552968664,0.01956881791949543,0.0187273851344202,0.13835507785155335,0.1527658943021444,0.01535972306544321,0.0135828021147358,0.04341564360749103,0.037354219871926,ema
3,s4_mixed_dynamic,9.310389003930128,3.04167485894367,False,False,True,-59.89568038540489,-60.51164471724688,-48.93897408431201,-46.92886023214213,-57.75604502606695,-59.06349996168536,0.018934943113299987,0.0170861680003518,0.1409807746831554,0.1470111345577178,0.013721403522389482,0.0121911411580919,0.039454104839689134,0.0330010049129496,ema
4,s4_mixed_dynamic,9.706838327803332,2.8964874698404373,False,False,True,-58.92346299071229,-60.89836836794159,-46.89354153775281,-46.7362919857692,-57.82547119345283,-59.51222929578458,0.017895237473364408,0.0155765552594776,0.13670217083568517,0.1295842558803099,0.012997239235505411,0.0111805301336858,0.03617080502825164,0.0303406000357808,ema
5,s4_mixed_dynamic,9.41844096729231,2.900422758078939,False,False,True,-59.301485162150485,-60.59254891291667,-45.307194532461835,-46.36086926859,-59.075273542984334,-59.29172698279511,0.016710636203108926,0.0167101052736517,0.14070398206919316,0.1465687682455908,0.013172779008823618,0.0117593167353118,0.03462341776041452,0.0312327606639054,ema
6,s4_mixed_dynamic,8.964378339140287,2.9597287260816096,False,False,True,-60.07172294341278,-60.1061677218614,-45.48437009959659,-46.42988921612744,-59.54437179643418,-58.894482852991615,0.017153798900361297,0.0187183035204174,0.15161882706570548,0.1709078939277183,0.013290980590308872,0.0128358335125296,0.03333442401937412,0.0329659170935366,ema
7,s4_mixed_dynamic,8.774353844140126,3.131454780222936,False,False,True,-61.06111616440617,-59.94084711017453,-46.479242857577006,-47.28411719214658,-59.58218211865875,-58.5614028428172,0.018078534625319904,0.0195419141121087,0.1583825379873309,0.1700734129955363,0.012871047620978394,0.0135879529908322,0.03351672191320518,0.0353327470229946,ema
8,s4_mixed_dynamic,8.418152736801511,3.188810020474088,False,False,True,-59.98701601777873,-59.5453008590831,-47.89166626718429,-47.81076534517292,-59.113157933696996,-58.23326134976168,0.019482021490999507,0.0214564860942806,0.16555790945589022,0.1789510292066953,0.012981157580812117,0.0146326687477062,0.034553830418927144,0.0366000048776059,ema
9,s4_mixed_dynamic,8.165062128503568,3.3554638975618585,False,False,True,-60.75365815622207,-59.30508669985674,-47.3142949779634,-48.751110391041394,-59.52971703999817,-57.84189158265693,0.02068331161517025,0.0228074755124968,0.16707945828862253,0.1705167099217293,0.013679890667779412,0.015728288987298,0.03675447832501484,0.0390640852799131,ema
