t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s1_clean,6.1055626688123565,8.931678203850066,False,False,False,-60.74025558490796,-61.44212456873943,-61.12690179573848,-60.38326695527631,-43.22317336315968,-40.977043661348986,0.0140707923788914,0.0145129860825885,0.0180927471589709,0.0179736326912039,0.0461858749671787,0.0460327394628954,0.1190368433190708,0.1182464000600222,median
1,s1_clean,6.320554771122484,9.075343533082185,False,False,False,-60.74985342027858,-61.67992272512559,-60.75148140547539,-60.456503932781374,-43.626433748258464,-42.67216687551535,0.0146791912160999,0.0137499230682287,0.01810363609921875,0.0175805560100523,0.043338919831916345,0.0419752596029546,0.1226075487978797,0.1253619828674846,median
2,s1_clean,6.58026211240472,9.446929430621816,False,False,False,-60.75945125564921,-62.11749372324908,-61.12690179573848,-60.76414599988776,-43.59993033432258,-44.73964481683798,0.0140707923788914,0.0124323124360968,0.0180927471589709,0.0162674595189485,0.040491964696654,0.036937980597392,0.1226063738942467,0.1233158074741897,median
3,s1_clean,6.690486996140005,9.773722821152626,False,False,False,-60.74985342027858,-62.42743715663006,-61.21652903302517,-61.07009832127243,-43.814812233839916,-45.92485468426778,0.01332018938225345,0.011569864630437,0.016621103662102,0.0151181656674886,0.03895864440425745,0.0343091296896642,0.12082160860665875,0.112855137367999,median
4,s1_clean,6.648930003357536,9.453988556211296,False,False,False,-60.75945125564921,-62.15881717995184,-61.30615627031185,-60.75123993065357,-44.02969413335725,-45.12750831597919,0.0126130403883162,0.0123191403032493,0.0175559646507832,0.0162900049551658,0.0374253241118609,0.0360664060323944,0.1226063738942467,0.1259529464938366,median
5,s1_clean,6.503414861243288,9.34880509424309,False,False,False,-61.69120191334131,-61.9995280636318,-61.30615627031185,-60.68489241050824,-44.05417620464485,-44.14620136579734,0.0126130403883162,0.0127737279405012,0.0162771934986718,0.0165989695976165,0.0374253241118609,0.0383141460126734,0.1254429829796449,0.1240842233807042,median
6,s1_clean,6.309679632446698,9.224501326679391,False,False,False,-62.48426035939223,-61.79677159450063,-62.533838453619886,-60.61803987167855,-44.36354386284763,-42.71598215213321,0.0126130403883162,0.0133749279408596,0.0162771934986718,0.0169346282673481,0.0374253241118609,0.0415407600270036,0.1226063738942467,0.1196660869483835,median
7,s1_clean,6.06460409098813,9.084291660062746,False,False,False,-63.566392047944085,-61.54976956582568,-62.533838453619886,-60.55976168788711,-44.36354386284763,-40.62799354145278,0.0130271133488433,0.0141426323166434,0.0166416223622086,0.0172613353039371,0.0380590797948822,0.046089969383375,0.1181036144804694,0.1120894561722057,median
8,s1_clean,5.726062604387588,9.046898224684307,False,False,False,-63.5863093754722,-61.33955458498227,-60.48261681033678,-60.6555961580599,-44.05417620464485,-36.96131963427428,0.0142651979612808,0.0148055329255345,0.0171279024841427,0.0169982556430889,0.0401388831143599,0.0526883203176617,0.1181036144804694,0.0974014541497558,median
9,s1_clean,5.334545965818324,9.091415993613808,False,False,False,-63.5863093754722,-61.18179640074638,-60.48261681033678,-60.86824458064132,-37.59807287438881,-29.882043694886303,0.0142767591896424,0.0152887951910882,0.0166416223622086,0.0162885481107208,0.0456032515642407,0.0613106287170141,0.1120644358905082,0.0813283583316389,median
