t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s4_mixed_dynamic,3.50146586178358,2.794545781008381,False,False,True,-51.981763351320616,-50.74374564951288,-55.76188465177029,-56.76896745250902,-57.29762333721194,-57.711786684580666,0.146928545919854,0.1452284594455085,0.0393205498148321,0.0402121393165842,0.0300341429574547,0.0299839705452521,0.020717045682051,0.0194804323174567,ema
1,s4_mixed_dynamic,3.8334314692961406,3.0879105600798664,False,False,True,-52.18859388275308,-52.02289916789879,-54.81019179299045,-56.41310856478282,-58.69885564866357,-57.16077336872055,0.13619940770546315,0.1170272229073934,0.0410882484430254,0.0443580099880076,0.030182682985962026,0.0317560186425204,0.021343000016251334,0.0219833772317105,ema
2,s4_mixed_dynamic,4.0456173120900445,3.1263296245930507,False,False,True,-52.591414484266565,-52.53765294243689,-54.77046339082107,-56.09743280267562,-58.71544719654311,-57.04049986747118,0.12555764930863383,0.1057846359433306,0.04308938001606835,0.0478337050933053,0.030093750029939862,0.0313114358594498,0.02212514967743239,0.0230468883522227,ema
3,s4_mixed_dynamic,4.42592581634721,3.113695449768073,False,False,True,-52.38670547671278,-53.30604391803786,-54.543277011757496,-55.451263949690514,-57.42678240058642,-56.9817641599096,0.11271782087815527,0.0898841370182285,0.04741793995598678,0.0555113813712708,0.029590306744836693,0.0296198983090842,0.022705940747410502,0.0246002590573178,ema
4,s4_mixed_dynamic,4.708255729915193,3.19039433570727,False,False,True,-53.40206431157966,-53.95152239820385,-54.07037742209707,-55.02384576203725,-57.238083826480874,-56.82325850712798,0.1002549032777018,0.0784209916203668,0.05182800639536336,0.0615285449767332,0.029085194833173598,0.0290132963122578,0.024101764190105616,0.0263380472128565,ema
5,s4_mixed_dynamic,4.978762662726669,3.137730843885924,False,False,True,-53.63903764417402,-54.40603616402636,-54.01468320559161,-54.48495221791598,-58.732877987696824,-56.89750929437612,0.0900459351946381,0.0705842901771218,0.05779763229807998,0.0693370369382753,0.028475028135630298,0.0273862394904569,0.02503571049950437,0.0271964266632953,ema
6,s4_mixed_dynamic,5.202025987228208,3.1529819162085304,False,False,True,-54.42000422194648,-54.82971513987043,-53.73006452192237,-54.08133625261823,-57.26069253956635,-56.87825746557877,0.08070289994185867,0.0641752231174448,0.0640953455508476,0.0759992425521041,0.027899019888675526,0.0264924840748927,0.02659481353084349,0.028310772998649,ema
7,s4_mixed_dynamic,5.347337808465035,3.292281793156062,False,False,True,-55.28767235689125,-55.21286026726472,-53.21716256892683,-53.96374256378118,-57.72498302898518,-56.65983399330035,0.0734680581817043,0.0592604439873756,0.06964171730351151,0.0786992033114521,0.027217610032028453,0.0267613797432735,0.027240094488148604,0.0301211828644667,ema
8,s4_mixed_dynamic,5.716827179474,3.58088982297864,False,False,True,-55.00915829025364,-56.07143827456781,-52.89391040597442,-53.65707046693049,-57.00167356849961,-56.229281863113336,0.065676662717284,0.0492270930072664,0.07556495674405801,0.0853818520044394,0.026810707722381595,0.0267785373708241,0.02959590198703089,0.0347930007477266,ema
9,s4_mixed_dynamic,5.862414412197704,3.68421178879823,False,False,True,-55.22776819640527,-56.38150748601265,-53.00756251196471,-53.54881025631016,-57.962651604528844,-56.08660248945857,0.058862464722964566,0.045966836568907,0.07977784879265387,0.0876743728609641,0.026629506633389602,0.0266352207872701,0.03268033214654635,0.036771059665785,ema
