t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s4_mixed_dynamic,8.548260044884431,3.875368266732585,False,False,True,-62.08654307100712,-59.959944346774286,-49.90906918828231,-50.20773921264725,-56.89761159678622,-57.48354714968279,0.0206559355942421,0.0198425628553832,0.1268771935947103,0.1279165744444625,0.0162211994882614,0.0156513391126817,0.0475968877183199,0.0469193328784962,median
1,s4_mixed_dynamic,8.648647791547123,3.682160416153107,False,False,True,-59.55510713402538,-59.99291348200764,-49.08902405086964,-49.50794621759904,-57.19101467686252,-57.80911342468364,0.02017102231291925,0.0195947104082064,0.13238009823842825,0.137923279900414,0.014808047374104499,0.0149592533586368,0.0457622365686884,0.0433567063294556,median
2,s4_mixed_dynamic,8.904314502785434,3.314602216855924,False,False,True,-62.08654307100712,-60.14603234762871,-49.90906918828231,-48.02663730984291,-56.89761159678622,-58.45040552968664,0.0196861090315964,0.0187273851344202,0.1378830028821462,0.1527658943021444,0.0155969360286134,0.0135828021147358,0.0439275854190569,0.037354219871926,median
3,s4_mixed_dynamic,9.310389003930128,3.04167485894367,False,False,True,-59.75918379929465,-60.51164471724688,-49.08902405086964,-46.92886023214213,-57.19101467686252,-59.06349996168536,0.018933190696141,0.0170861680003518,0.141870035840567,0.1470111345577178,0.0144959156442805,0.0121911411580919,0.0409815539433362,0.0330010049129496,median
4,s4_mixed_dynamic,9.706838327803332,2.8964874698404373,False,False,True,-57.43182452758218,-60.89836836794159,-48.268978913456976,-46.7362919857692,-57.48441775693883,-59.51222929578458,0.0181802723606856,0.0155765552594776,0.1378830028821462,0.1295842558803099,0.0133948952599476,0.0111805301336858,0.0380355224676155,0.0303406000357808,median
5,s4_mixed_dynamic,9.41844096729231,2.900422758078939,False,False,True,-57.43182452758218,-60.59254891291667,-47.63654727987896,-46.36086926859,-57.9544055043123,-59.29172698279511,0.0177577470446513,0.0167101052736517,0.1458570687989878,0.1465687682455908,0.0133948952599476,0.0117593167353118,0.0320969614137713,0.0312327606639054,median
6,s4_mixed_dynamic,8.964378339140287,2.9597287260816096,False,False,True,-60.00352633767856,-60.1061677218614,-45.81341043856112,-46.42988921612744,-59.43823770587865,-58.894482852991615,0.0177577470446513,0.0187183035204174,0.1481359172171366,0.1709078939277183,0.013498781444986,0.0128358335125296,0.031749698548717,0.0329659170935366,median
7,s4_mixed_dynamic,8.774353844140126,3.131454780222936,False,False,True,-60.00352633767856,-59.94084711017453,-45.81341043856112,-47.28411719214658,-59.65240128850438,-58.5614028428172,0.0177577470446513,0.0195419141121087,0.1481359172171366,0.1700734129955363,0.0120911721065075,0.0135879529908322,0.031749698548717,0.0353327470229946,median
8,s4_mixed_dynamic,8.418152736801511,3.188810020474088,False,False,True,-60.00352633767856,-59.5453008590831,-45.81341043856112,-47.81076534517292,-59.65240128850438,-58.23326134976168,0.0179768153381157,0.0214564860942806,0.1709437154132067,0.1789510292066953,0.0131856475062176,0.0146326687477062,0.031749698548717,0.0366000048776059,median
9,s4_mixed_dynamic,8.165062128503568,3.3554638975618585,False,False,True,-61.50216453718559,-59.30508669985674,-46.242034012267446,-48.751110391041394,-60.30332680884319,-57.84189158265693,0.0197959009716716,0.0228074755124968,0.1709437154132067,0.1705167099217293,0.013498781444986,0.015728288987298,0.0338552751446057,0.0390640852799131,median
10,s4_mixed_dynamic,8.047852018915972,3.3896047138916883,True,False,True,-62.17742212761686,-59.177091973580445,-46.242034012267446,-49.02712553487754,-60.30332680884319,-57.71327174169599,0.0213110545666578,0.023525251778616,0.1709437154132067,0.168540526175513,0.0135104978130672,0.0161727878041048,0.0364798890724108,0.0395913624873968,median
11,s4_mixed_dynamic,7.628992597812742,3.5120336380508936,True,False,True,-62.17742212761686,-58.71286328745341,-48.32686369382635,-50.04610792589764,-59.65240128850438,-57.254010441784814,0.0220884970986902,0.0263353307126365,0.1699051918351254,0.155668863442831,0.0149775378292901,0.0179123513686221,0.0394627051060017,0.0411870290262508,median
12,s4_mixed_dynamic,7.264240580596287,3.551955010215912,True,False,True,-62.17742212761686,-58.26463459028402,-50.51473831359781,-50.76768291157554,-60.30332680884319,-56.95846697572944,0.0229142789886302,0.0293076422006105,0.169152873543089,0.1438868324473545,0.0159001072409372,0.0194184812957183,0.0406715701078383,0.0411075252691507,median
13,s4_mixed_dynamic,6.807654944686304,3.3798711617406227,True,False,True,-62.17742212761686,-57.5495662865208,-51.02556869880891,-51.21948813964429,-60.39546071922937,-56.96470550486567,0.026745609597115,0.0344618551405485,0.1578041092578945,0.1365051459010926,0.0173910111434859,0.0206359434197307,0.0406715701078383,0.0373590482155046,median
14,s4_mixed_dynamic,6.644376635151973,3.2678225998295574,True,False,True,-59.614334057761866,-57.25047808339986,-51.02556869880891,-51.31963986391708,-60.81542690967645,-57.06082542106459,0.0297435386904455,0.0367949961809411,0.1431972273948711,0.134316731456694,0.0190159526485263,0.0208490842623294,0.0394627051060017,0.0354217806775368,median
15,s4_mixed_dynamic,6.164360277507891,3.220123101722137,True,False,True,-59.614334057761866,-56.4964919435467,-51.02556869880891,-52.24226578401606,-60.39546071922937,-56.95225012921035,0.0341308612644714,0.0438008696922949,0.1371127433742882,0.1128888142401155,0.0201262462657225,0.0226300050139191,0.0376687340783909,0.0330941767718135,median
16,s4_mixed_dynamic,5.921670782647944,3.170353913208966,True,False,True,-55.2898678995259,-56.075374270201806,-52.0527989839455,-52.6706436725876,-60.39546071922937,-56.96207118069519,0.0364689570756568,0.0481945594865687,0.1343731017999014,0.1032079016213634,0.0204370100327174,0.023416471066215,0.0352377911743778,0.0316006350578766,median
17,s4_mixed_dynamic,5.679154300480839,2.9818995639648525,True,False,True,-51.645646099239954,-55.53196465389668,-48.53673702193495,-52.92295150823895,-56.32557293688967,-57.20856414604288,0.0429674069937216,0.0540531683988473,0.1122300457075591,0.0966141427338359,0.0216365071893578,0.0234096050672982,0.0326930824945503,0.0289287760323391,median
