t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s3_vlp_blocked,6.1055626688123565,8.931678203850066,False,False,False,-58.95187369438721,-61.44212456873943,-60.55673661974743,-60.38326695527631,-42.48579361808388,-40.977043661348986,0.0150424517787605,0.0145129860825885,0.0171431448966133,0.0179736326912039,0.0464753275679909,0.0460327394628954,0.1189218753209891,0.1182464000600222,ema
1,s3_vlp_blocked,6.320554771122484,9.075343533082185,False,False,False,-60.34534141694188,-61.67992272512559,-61.23416284125014,-60.456503932781374,-42.84970705574527,-42.67216687551535,0.014553428532197602,0.0137499230682287,0.016846994958141782,0.0175805560100523,0.044687707584085204,0.0419752596029546,0.12145966897939159,0.1253619828674846,ema
2,s3_vlp_blocked,6.58026211240472,9.446929430621816,False,False,False,-61.54881355246089,-62.11749372324908,-60.174634810808676,-60.76414599988776,-44.689056127168826,-44.73964481683798,0.014134969735140814,0.0124323124360968,0.01649445139180683,0.0162674595189485,0.04205247663482955,0.036937980597392,0.12185212436074606,0.1233158074741897,ema
3,s3_vlp_blocked,6.690486996140005,9.773722821152626,False,False,False,-62.21943411033825,-62.42743715663006,-60.7652669745599,-61.07009832127243,-45.15705073537127,-45.92485468426778,0.012882444170567624,0.011569864630437,0.01572466796276856,0.0151181656674886,0.0389585016358797,0.0343091296896642,0.1191045507485869,0.112855137367999,ema
4,s3_vlp_blocked,6.648930003357536,9.453988556211296,False,False,False,-63.33452824885812,-62.15881717995184,-62.67329811258574,-60.75123993065357,-44.76037745806353,-45.12750831597919,0.013774042769124542,0.0123191403032493,0.015417572410416944,0.0162900049551658,0.03808276388289436,0.0360664060323944,0.12164982538887785,0.1259529464938366,ema
5,s3_vlp_blocked,6.503414861243288,9.34880509424309,False,False,False,-62.20335971789806,-61.9995280636318,-61.7427606396794,-60.68489241050824,-44.49403675963525,-44.14620136579734,0.013477085503000339,0.0127737279405012,0.015332415266818795,0.0165989695976165,0.037956179153002124,0.0383141460126734,0.12261235590728195,0.1240842233807042,ema
6,s3_vlp_blocked,6.309679632446698,9.224501326679391,False,False,False,-62.227179495433965,-61.79677159450063,-61.98830283498091,-60.61803987167855,-43.01187336632519,-42.71598215213321,0.012487283683086391,0.0133749279408596,0.01640061899100584,0.0169346282673481,0.03926185870837742,0.0415407600270036,0.1214885877186903,0.1196660869483835,ema
7,s3_vlp_blocked,6.06460409098813,9.084291660062746,False,False,False,-62.688138936099065,-61.54976956582568,-60.865437529017036,-60.55976168788711,-41.73852895758883,-40.62799354145278,0.012526892135656376,0.0141426323166434,0.01705725323101117,0.0172613353039371,0.042088235840341576,0.046089969383375,0.11824850791417633,0.1120894561722057,ema
8,s3_vlp_blocked,5.726062604387588,9.046898224684307,False,False,False,-62.52487649024858,-61.33955458498227,-61.720751115708,-60.6555961580599,-40.29365195149795,-36.96131963427428,0.01312862933436809,0.0148055329255345,0.01716197482489466,0.0169982556430889,0.04587643874925666,0.0526883203176617,0.110782147753678,0.0974014541497558,ema
9,s3_vlp_blocked,5.334545965818324,9.091415993613808,False,False,False,-61.43432498779823,-61.18179640074638,-61.57425903332773,-60.86824458064132,-36.04087459486193,-29.882043694886303,0.014789395567979754,0.0152887951910882,0.01702038464025111,0.0162885481107208,0.05118439447637845,0.0613106287170141,0.10012952258699308,0.0813283583316389,ema
