t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity,filter_name
0,s2_wifi_degraded,6.1055626688123565,8.931678203850066,False,False,False,-62.68014227054717,-61.44212456873943,-59.37618415453758,-60.38326695527631,-40.56288031398026,-40.977043661348986,0.0160616084611402,0.0145129860825885,0.0169836876499604,0.0179736326912039,0.0441551189281948,0.0460327394628954,0.1198640795774213,0.1182464000600222,ema
1,s2_wifi_degraded,6.320554771122484,9.075343533082185,False,False,False,-62.52249842527972,-61.67992272512559,-58.574674848588685,-60.456503932781374,-42.75026041094116,-42.67216687551535,0.015456051302501916,0.0137499230682287,0.01697078686969663,0.0175805560100523,0.043519769632027305,0.0419752596029546,0.12171601283198905,0.1253619828674846,ema
2,s2_wifi_degraded,6.58026211240472,9.446929430621816,False,False,False,-62.661396710193145,-62.11749372324908,-58.850726995984175,-60.76414599988776,-44.04356102430192,-44.73964481683798,0.014886962862680715,0.0124323124360968,0.016939907902192866,0.0162674595189485,0.041209975505196485,0.036937980597392,0.12271438126200579,0.1233158074741897,ema
3,s2_wifi_degraded,6.690486996140005,9.773722821152626,False,False,False,-62.124681557072336,-62.42743715663006,-59.16204038516719,-61.07009832127243,-44.02013807215501,-45.92485468426778,0.014078342940911261,0.011569864630437,0.01613027592562254,0.0151181656674886,0.039318658701775935,0.0343091296896642,0.11935272747412104,0.112855137367999,ema
4,s2_wifi_degraded,6.648930003357536,9.453988556211296,False,False,False,-62.60430193742516,-62.15881717995184,-59.07716157382907,-60.75123993065357,-44.43025244609837,-45.12750831597919,0.013209963241460794,0.0123191403032493,0.016156292653292607,0.0162900049551658,0.037057239145270586,0.0360664060323944,0.1212538151308196,0.1259529464938366,ema
5,s2_wifi_degraded,6.503414861243288,9.34880509424309,False,False,False,-62.2782142658355,-61.9995280636318,-59.43907197162471,-60.68489241050824,-45.94482981544563,-44.14620136579734,0.013715499113660896,0.0127737279405012,0.016701872232876,0.0165989695976165,0.03769840263974538,0.0383141460126734,0.12178630802130053,0.1240842233807042,ema
6,s2_wifi_degraded,6.309679632446698,9.224501326679391,False,False,False,-62.473938785147006,-61.79677159450063,-59.543763486515005,-60.61803987167855,-43.991664867897136,-42.71598215213321,0.013241850838694703,0.0133749279408596,0.01668364856108443,0.0169346282673481,0.0395149350105175,0.0415407600270036,0.120808024803407,0.1196660869483835,ema
7,s2_wifi_degraded,6.06460409098813,9.084291660062746,False,False,False,-62.74064807746793,-61.54976956582568,-59.30467358934912,-60.55976168788711,-43.48897088425355,-40.62799354145278,0.013999656181943609,0.0141426323166434,0.017573725090983622,0.0172613353039371,0.041979247856527485,0.046089969383375,0.11890932550521424,0.1120894561722057,ema
8,s2_wifi_degraded,5.726062604387588,9.046898224684307,False,False,False,-61.69743321727354,-61.33955458498227,-59.3002765611442,-60.6555961580599,-41.004478894330376,-36.96131963427428,0.014359386590443796,0.0148055329255345,0.017062384123633256,0.0169982556430889,0.046242186137244866,0.0526883203176617,0.1117420098522838,0.0974014541497558,ema
9,s2_wifi_degraded,5.334545965818324,9.091415993613808,False,False,False,-61.25524801912501,-61.18179640074638,-59.733502526340956,-60.86824458064132,-38.39287948821855,-29.882043694886303,0.015167940005312089,0.0152887951910882,0.01584413021684808,0.0162885481107208,0.051334960014118844,0.0613106287170141,0.10079451297813827,0.0813283583316389,ema
