seed,scenario,method_family,method_label,mean_error_m,median_error_m,p90_error_m,zone_accuracy,failure_rate,trajectory_smoothness_m_per_step
105,s4_mixed_dynamic,gsp_expected,graph_diffusion_3,1.0675833544789233,0.9709348136889328,1.8986430538137289,0.51,0.09,1.308389767310235
105,s4_mixed_dynamic,gsp_expected,laplacian,1.0738163144732102,0.983302433553736,1.9468559653309423,0.51,0.1,1.3351435052550675
105,s4_mixed_dynamic,gsp_expected,static_raw,1.0757577931107327,0.9898840980768098,1.993078286642956,0.51,0.1,1.355623591203972
106,s1_clean,adaptive,adaptive_fusion,0.4810111142261972,0.4356088454153661,0.7273690419318527,0.95,0.01,0.5594421849580832
106,s1_clean,baseline,static_fusion,0.4810111142261972,0.4356088454153661,0.7273690419318527,0.95,0.01,0.5594421849580832
106,s1_clean,baseline,vlp_only,0.4810111142261972,0.4356088454153661,0.7273690419318527,0.95,0.01,0.5594421849580832
106,s1_clean,baseline,wifi_only,1.4824718567562432,0.9725022264559208,2.711037117508001,0.51,0.17,2.2144726717678576
106,s1_clean,dsp_static,static_fusion_ema,0.6652680859693777,0.6542150089520782,1.077872972309744,0.86,0.0,0.4786341041500023
106,s1_clean,dsp_static,static_fusion_median,0.7552625715775168,0.7424364456578814,1.1789672617188522,0.78,0.0,0.4761831881184944
106,s1_clean,dsp_static,static_fusion_moving_average,0.7303917873205995,0.7332539198963861,1.1687751720305812,0.81,0.0,0.4845511388735064
106,s1_clean,dsp_static,static_fusion_raw,0.4810111142261972,0.4356088454153661,0.7273690419318527,0.95,0.01,0.5594421849580832
106,s1_clean,gsp_expected,graph_diffusion_1,0.7116070081931244,0.5745263116959956,1.1514216003570097,0.8,0.05,0.8755971752525648
106,s1_clean,gsp_expected,graph_diffusion_3,0.7284257876893269,0.5932674345291484,1.197091861391902,0.8,0.04,0.8473879666351776
106,s1_clean,gsp_expected,laplacian,0.7188381509546816,0.589383551956391,1.1562688946331388,0.79,0.05,0.8762635291206822
106,s1_clean,gsp_expected,static_raw,0.7059906696457878,0.5646170626384186,1.1310934029806154,0.81,0.05,0.8927825455805262
106,s2_wifi_degraded,adaptive,adaptive_fusion,0.4984513376885455,0.4463161201900688,0.8136727957162307,0.94,0.01,0.5737271704365993
106,s2_wifi_degraded,baseline,static_fusion,0.5078451813511546,0.4463161201900688,0.8149894745732846,0.93,0.01,0.5921297402863639
106,s2_wifi_degraded,baseline,vlp_only,0.4984513376885455,0.4463161201900688,0.8136727957162307,0.94,0.01,0.5737271704365993
106,s2_wifi_degraded,baseline,wifi_only,2.154607928662672,1.560519489243668,4.573139066577385,0.27,0.39,2.758711361564436
106,s2_wifi_degraded,dsp_static,static_fusion_ema,0.6698342935521637,0.6518692766200097,1.0978527965628373,0.84,0.0,0.438230063745962
106,s2_wifi_degraded,dsp_static,static_fusion_median,0.749441698253691,0.7458751726245296,1.177544530893462,0.79,0.0,0.4559811679164742
106,s2_wifi_degraded,dsp_static,static_fusion_moving_average,0.7466876436226582,0.7424364456578814,1.1758508920618271,0.8,0.0,0.4761831881184944
106,s2_wifi_degraded,dsp_static,static_fusion_raw,0.5078451813511546,0.4463161201900688,0.8149894745732846,0.93,0.01,0.5921297402863639
106,s2_wifi_degraded,gsp_expected,graph_diffusion_1,1.0376715657841245,0.8173253303985564,2.157341423054956,0.61,0.11,1.3257048280535595
106,s2_wifi_degraded,gsp_expected,graph_diffusion_3,1.034890646880931,0.8197509799778961,2.1186187352916632,0.62,0.11,1.2873384529792944
106,s2_wifi_degraded,gsp_expected,laplacian,1.047011600483604,0.8166046139823795,2.202905489849859,0.61,0.11,1.3280214694977095
106,s2_wifi_degraded,gsp_expected,static_raw,1.0438516448558504,0.7961741163327969,2.2102965404106407,0.62,0.11,1.3497715054072563
106,s3_vlp_blocked,adaptive,adaptive_fusion,0.984680466627676,0.5398714811972551,2.844403488238867,0.71,0.16,0.7500330327048065
106,s3_vlp_blocked,baseline,static_fusion,1.2107930103081876,0.507569116495171,3.490473881395015,0.66,0.24,1.4845226550912771
106,s3_vlp_blocked,baseline,vlp_only,1.2134302822746152,0.5150715934214184,3.490473881395015,0.66,0.24,1.4845226550912771
106,s3_vlp_blocked,baseline,wifi_only,1.4258034896728136,1.0672991565312404,2.847022850369372,0.48,0.16,1.8930709510091976
106,s3_vlp_blocked,dsp_static,static_fusion_ema,1.0590063484009022,0.7708959281439455,2.4660597407532845,0.67,0.16,0.7765747929943515
106,s3_vlp_blocked,dsp_static,static_fusion_median,1.1728240292610184,0.8644796164868885,2.844403488238867,0.6,0.15,0.6726242077745997
106,s3_vlp_blocked,dsp_static,static_fusion_moving_average,1.0733423156132285,0.8162454523987379,2.4660597407532845,0.65,0.14,0.6673845233521766
106,s3_vlp_blocked,dsp_static,static_fusion_raw,1.2107930103081876,0.507569116495171,3.490473881395015,0.66,0.24,1.4845226550912771
106,s3_vlp_blocked,gsp_expected,graph_diffusion_1,0.9988478433873732,0.7746178081712758,1.9948599767079724,0.6,0.1,1.063655681506405
106,s3_vlp_blocked,gsp_expected,graph_diffusion_3,1.002899709695005,0.7775931554152447,1.9209019445907785,0.6,0.1,1.0250903957553978
106,s3_vlp_blocked,gsp_expected,laplacian,1.0086970550976837,0.782150767554415,2.042585525786549,0.59,0.11,1.0650077825755315
106,s3_vlp_blocked,gsp_expected,static_raw,1.0008508169964891,0.7605685559980953,2.0867799622072383,0.59,0.12,1.086963468045424
106,s4_mixed_dynamic,adaptive,adaptive_fusion,0.6385771049968566,0.482121582020676,1.1799540974042688,0.87,0.03,0.6366513650616528
106,s4_mixed_dynamic,baseline,static_fusion,0.7721436230250991,0.482121582020676,1.4844189519950766,0.85,0.09,0.9229087104539454
106,s4_mixed_dynamic,baseline,vlp_only,0.7721436230250991,0.482121582020676,1.4844189519950766,0.85,0.09,0.9229087104539454
106,s4_mixed_dynamic,baseline,wifi_only,2.1039775719003697,1.363221157810809,4.909830290228843,0.38,0.33,2.710842312392682
106,s4_mixed_dynamic,dsp_static,static_fusion_ema,0.7338345872426959,0.7332539198963861,1.1939265383696334,0.83,0.0,0.4678152373634824
106,s4_mixed_dynamic,dsp_static,static_fusion_median,0.8747681434589458,0.7701275852716578,1.3541693332010485,0.74,0.03,0.4785013221374873
106,s4_mixed_dynamic,dsp_static,static_fusion_moving_average,0.8365279241546983,0.7922857931187196,1.3541693332010485,0.72,0.01,0.4998513270125108
106,s4_mixed_dynamic,dsp_static,static_fusion_raw,0.7721436230250991,0.482121582020676,1.4844189519950766,0.85,0.09,0.9229087104539454
106,s4_mixed_dynamic,gsp_expected,graph_diffusion_1,1.1266880771572074,0.8576984656439799,2.249569564303328,0.58,0.15,1.2866969152065293
106,s4_mixed_dynamic,gsp_expected,graph_diffusion_3,1.116115358968482,0.8925394578755268,2.2063048297853425,0.57,0.14,1.2386274963726986
106,s4_mixed_dynamic,gsp_expected,laplacian,1.137484982652876,0.8633441827593158,2.248359233449486,0.58,0.15,1.292534121941386
106,s4_mixed_dynamic,gsp_expected,static_raw,1.1375000215004485,0.836378396750102,2.2747427137083243,0.57,0.16,1.316334512776809
107,s1_clean,adaptive,adaptive_fusion,0.4264792453992723,0.3950157457809937,0.6325189680142987,0.97,0.0,0.368471804693122
107,s1_clean,baseline,static_fusion,0.4264792453992723,0.3950157457809937,0.6325189680142987,0.97,0.0,0.368471804693122
107,s1_clean,baseline,vlp_only,0.4264792453992723,0.3950157457809937,0.6325189680142987,0.97,0.0,0.368471804693122
107,s1_clean,baseline,wifi_only,1.4692250760451595,1.0986944737053022,2.487563649925817,0.46,0.16,2.046225785852131
107,s1_clean,dsp_static,static_fusion_ema,0.6077044664635789,0.5472293824660228,1.0371540153277523,0.88,0.0,0.3567041262523713
107,s1_clean,dsp_static,static_fusion_median,0.6617744003250253,0.6250939393326853,1.1528368444972406,0.84,0.0,0.3381687743900917
107,s1_clean,dsp_static,static_fusion_moving_average,0.6846822210146333,0.6693982216580945,1.1494014839536155,0.82,0.0,0.3542532102208633
107,s1_clean,dsp_static,static_fusion_raw,0.4264792453992723,0.3950157457809937,0.6325189680142987,0.97,0.0,0.368471804693122
107,s1_clean,gsp_expected,graph_diffusion_1,0.6713076021793021,0.5582312567739214,1.2756579631583629,0.87,0.03,0.7526614752332348
107,s1_clean,gsp_expected,graph_diffusion_3,0.6847388958455903,0.5716495692663566,1.3421551847010744,0.85,0.03,0.7342819155867797
107,s1_clean,gsp_expected,laplacian,0.6721902166136505,0.5581066559859185,1.2625882985072965,0.88,0.03,0.7508923482119219
107,s1_clean,gsp_expected,static_raw,0.6660319633984804,0.5536685504805963,1.1800597185487849,0.88,0.03,0.7629405214256809
107,s2_wifi_degraded,adaptive,adaptive_fusion,0.4359430170775947,0.3915094502504059,0.6487135823153114,0.96,0.0,0.376839755448134
107,s2_wifi_degraded,baseline,static_fusion,0.4359430170775947,0.3915094502504059,0.6487135823153114,0.96,0.0,0.376839755448134
107,s2_wifi_degraded,baseline,vlp_only,0.4359430170775947,0.3915094502504059,0.6487135823153114,0.96,0.0,0.376839755448134
107,s2_wifi_degraded,baseline,wifi_only,1.8660971195497424,1.274732157020991,4.325459042100898,0.37,0.33,2.5378026832179845
107,s2_wifi_degraded,dsp_static,static_fusion_ema,0.6009586269896172,0.5577824038227228,1.0371540153277523,0.88,0.0,0.3887402159013997
107,s2_wifi_degraded,dsp_static,static_fusion_median,0.6914109714204186,0.6693982216580945,1.1620462679807717,0.83,0.0,0.3524537598686078
107,s2_wifi_degraded,dsp_static,static_fusion_moving_average,0.7034150269340215,0.6912689388651715,1.1494014839536155,0.8,0.0,0.3887402159013997
107,s2_wifi_degraded,dsp_static,static_fusion_raw,0.4359430170775947,0.3915094502504059,0.6487135823153114,0.96,0.0,0.376839755448134
107,s2_wifi_degraded,gsp_expected,graph_diffusion_1,0.939752526675166,0.6884641515486477,1.7882185090808522,0.64,0.08,1.176025647967131
107,s2_wifi_degraded,gsp_expected,graph_diffusion_3,0.9453169908626587,0.7152496789446452,1.7949645045054454,0.66,0.08,1.143834509297199
107,s2_wifi_degraded,gsp_expected,laplacian,0.942174774683668,0.6822878324074857,1.7847509931660115,0.64,0.08,1.17584169057704
107,s2_wifi_degraded,gsp_expected,static_raw,0.938166239577748,0.6762902891124802,1.7851351846997825,0.62,0.08,1.1943006117888284
107,s3_vlp_blocked,adaptive,adaptive_fusion,0.735508290891991,0.4802846939098615,1.2936863175108575,0.8,0.04,0.6026830430478537
107,s3_vlp_blocked,baseline,static_fusion,1.0650018947666628,0.4727939253065041,2.9998548223625985,0.74,0.21,1.202211006101156
107,s3_vlp_blocked,baseline,vlp_only,1.0650018947666628,0.4727939253065041,2.9998548223625985,0.74,0.21,1.202211006101156
107,s3_vlp_blocked,baseline,wifi_only,1.1923234896130803,1.1055623354298445,2.304182575820048,0.45,0.16,1.5301517391679176
107,s3_vlp_blocked,dsp_static,static_fusion_ema,0.9390709046808928,0.7095171354247031,1.7653433221268195,0.65,0.08,0.6064303985554513
107,s3_vlp_blocked,dsp_static,static_fusion_median,0.9432746470286136,0.7256396226188931,1.343931960778018,0.72,0.05,0.5396924574165427
107,s3_vlp_blocked,dsp_static,static_fusion_moving_average,1.0690277878238912,0.8555045799574845,2.286571301762629,0.62,0.14,0.5495839925294932
107,s3_vlp_blocked,dsp_static,static_fusion_raw,1.0650018947666628,0.4727939253065041,2.9998548223625985,0.74,0.21,1.202211006101156
107,s3_vlp_blocked,gsp_expected,graph_diffusion_1,0.8663735017070201,0.6907179733684254,1.6607553416714331,0.72,0.06,0.9911652485964638
107,s3_vlp_blocked,gsp_expected,graph_diffusion_3,0.8757414948846312,0.7034709224297802,1.7291200615277833,0.74,0.06,0.969267212639161
107,s3_vlp_blocked,gsp_expected,laplacian,0.8646606625414383,0.6837656832992925,1.632986947408711,0.72,0.06,0.9872176703846088
107,s3_vlp_blocked,gsp_expected,static_raw,0.8615389709711657,0.6886810873391344,1.5714136733131092,0.72,0.07,1.0028990817817809
107,s4_mixed_dynamic,adaptive,adaptive_fusion,0.6782972002713195,0.4332707470129058,1.3260674186985306,0.87,0.05,0.6492696822004284
107,s4_mixed_dynamic,baseline,static_fusion,0.767396471954278,0.4292650209278784,1.570073630287166,0.86,0.07,0.8943444854828159
107,s4_mixed_dynamic,baseline,vlp_only,0.767396471954278,0.4292650209278784,1.570073630287166,0.86,0.07,0.8943444854828159
107,s4_mixed_dynamic,baseline,wifi_only,1.9514538760886408,1.4999439798793586,4.512950775094916,0.34,0.34,2.661410145581913
107,s4_mixed_dynamic,dsp_static,static_fusion_ema,0.7146393205311307,0.5616781027027934,1.2096054381221275,0.83,0.03,0.6395684753848565
107,s4_mixed_dynamic,dsp_static,static_fusion_median,0.8600509476581708,0.6841257059017545,1.2654040104966835,0.78,0.05,0.5987646316953779
107,s4_mixed_dynamic,dsp_static,static_fusion_moving_average,0.8428773281714674,0.6539385249365252,1.3227995758715367,0.75,0.05,0.6597344292826745
107,s4_mixed_dynamic,dsp_static,static_fusion_raw,0.767396471954278,0.4292650209278784,1.570073630287166,0.86,0.07,0.8943444854828159
107,s4_mixed_dynamic,gsp_expected,graph_diffusion_1,1.102956084448534,0.8488650702983895,2.35349095655516,0.59,0.14,1.3178823731878917
107,s4_mixed_dynamic,gsp_expected,graph_diffusion_3,1.0967672563414008,0.8569904839394871,2.3090283650295933,0.61,0.14,1.2731444185821323
107,s4_mixed_dynamic,gsp_expected,laplacian,1.1085519141074551,0.8485503025238801,2.384604385959023,0.6,0.14,1.3221470847496934
107,s4_mixed_dynamic,gsp_expected,static_raw,1.1103111072764924,0.8873972177279573,2.4103510353362334,0.58,0.14,1.345125031439033
108,s1_clean,adaptive,adaptive_fusion,0.532061747809783,0.4385236649312497,0.9447681561321986,0.9,0.0,0.476116797112237
108,s1_clean,baseline,static_fusion,0.532061747809783,0.4385236649312497,0.9447681561321986,0.9,0.0,0.476116797112237
108,s1_clean,baseline,vlp_only,0.532061747809783,0.4385236649312497,0.9447681561321986,0.9,0.0,0.476116797112237
108,s1_clean,baseline,wifi_only,1.5359212634365027,1.0823545976038804,2.9307663136516613,0.45,0.2,2.1725918891055263
108,s1_clean,dsp_static,static_fusion_ema,0.6201033882793839,0.5641229586872214,1.105597478405439,0.86,0.0,0.3953087163041561
108,s1_clean,dsp_static,static_fusion_median,0.7047366517400995,0.6807747472748181,1.263234378186595,0.75,0.0,0.3608217106236197
108,s1_clean,dsp_static,static_fusion_moving_average,0.6969776362856746,0.6773320027913484,1.2022537295802431,0.77,0.0,0.4012257510276601
108,s1_clean,dsp_static,static_fusion_raw,0.532061747809783,0.4385236649312497,0.9447681561321986,0.9,0.0,0.476116797112237
108,s1_clean,gsp_expected,graph_diffusion_1,0.7697597665690442,0.6482846946187023,1.415879780431328,0.75,0.02,0.9102869067550716
108,s1_clean,gsp_expected,graph_diffusion_3,0.775074480813712,0.6431655545125001,1.426069588931255,0.72,0.02,0.8960827754488269
108,s1_clean,gsp_expected,laplacian,0.7763319631994715,0.657741601941449,1.433561209513765,0.74,0.02,0.9055128854934346
108,s1_clean,gsp_expected,static_raw,0.7703926403998903,0.6535939081135473,1.4325557427811584,0.75,0.02,0.9178388343803088
108,s2_wifi_degraded,adaptive,adaptive_fusion,0.4959348446759344,0.4067043014157165,0.9025222903796032,0.92,0.0,0.4416297914317006
108,s2_wifi_degraded,baseline,static_fusion,0.4959348446759344,0.4067043014157165,0.9025222903796032,0.92,0.0,0.4416297914317006
108,s2_wifi_degraded,baseline,vlp_only,0.4964121616511916,0.4067043014157165,0.9025222903796032,0.92,0.0,0.4416297914317006
108,s2_wifi_degraded,baseline,wifi_only,2.846030275237948,1.924011186536457,6.237242316360674,0.19,0.47,3.845316791426728
108,s2_wifi_degraded,dsp_static,static_fusion_ema,0.6166095760976849,0.5505523716338931,1.12218923262929,0.85,0.0,0.3953087163041561
108,s2_wifi_degraded,dsp_static,static_fusion_median,0.6924981451045541,0.6773320027913484,1.1957719910520084,0.77,0.0,0.3869407655491441
108,s2_wifi_degraded,dsp_static,static_fusion_moving_average,0.7021646749806598,0.6819623738331658,1.2022537295802431,0.76,0.0,0.389391681580652
108,s2_wifi_degraded,dsp_static,static_fusion_raw,0.4959348446759344,0.4067043014157165,0.9025222903796032,0.92,0.0,0.4416297914317006
108,s2_wifi_degraded,gsp_expected,graph_diffusion_1,1.312553223885659,0.946300030065778,2.4860134089866786,0.52,0.21,1.6288793696263706
108,s2_wifi_degraded,gsp_expected,graph_diffusion_3,1.2956880918620035,0.9415898558443484,2.442415274415972,0.52,0.2,1.5699114866434185
108,s2_wifi_degraded,gsp_expected,laplacian,1.3281436491249183,0.965357951842896,2.5513691555381497,0.51,0.21,1.6456932493897003
108,s2_wifi_degraded,gsp_expected,static_raw,1.329153149476432,0.9649655824158148,2.54289218230841,0.51,0.21,1.670127655737812
108,s3_vlp_blocked,adaptive,adaptive_fusion,0.7571902146733581,0.5350711896001165,1.5340719692752356,0.75,0.05,0.6106655639565082
108,s3_vlp_blocked,baseline,static_fusion,1.0216517730113637,0.5505039268193996,2.469121534743518,0.69,0.15,1.2582626103205612
108,s3_vlp_blocked,baseline,vlp_only,1.0216517730113637,0.5505039268193996,2.469121534743518,0.69,0.15,1.2582626103205612
108,s3_vlp_blocked,baseline,wifi_only,1.6057848105377992,1.212133047379237,3.061616909044807,0.4,0.26,2.309216523699529
108,s3_vlp_blocked,dsp_static,static_fusion_ema,1.0017350279367654,0.8012774202635555,1.997177943957736,0.6,0.1,0.6544688602384225
108,s3_vlp_blocked,dsp_static,static_fusion_median,0.8877514570677851,0.7583415238005874,1.7136601656138557,0.65,0.06,0.5880126277229801
108,s3_vlp_blocked,dsp_static,static_fusion_moving_average,1.0365063679041606,0.8708153188408896,2.0107290474178865,0.55,0.11,0.5468238678193077
108,s3_vlp_blocked,dsp_static,static_fusion_raw,1.0216517730113637,0.5505039268193996,2.469121534743518,0.69,0.15,1.2582626103205612
108,s3_vlp_blocked,gsp_expected,graph_diffusion_1,1.0061501289990182,0.8192676248128947,1.9129644441712463,0.57,0.09,1.2770560406146447
108,s3_vlp_blocked,gsp_expected,graph_diffusion_3,1.0063287242686123,0.8506341106535988,1.947902277134224,0.59,0.09,1.2427053882215855
108,s3_vlp_blocked,gsp_expected,laplacian,1.0137480675500676,0.8369145384030625,1.9156762966332277,0.57,0.09,1.2762052670189497
108,s3_vlp_blocked,gsp_expected,static_raw,1.0095852284101217,0.8140382359556082,1.91328054247923,0.57,0.09,1.297384883147466
108,s4_mixed_dynamic,adaptive,adaptive_fusion,0.7417983740278877,0.4649716225849805,1.5340719692752356,0.8,0.08,0.5995822767704763
108,s4_mixed_dynamic,baseline,static_fusion,0.903456356659818,0.4792958777300187,2.618077139978205,0.77,0.12,0.9921809502015386
108,s4_mixed_dynamic,baseline,vlp_only,0.903456356659818,0.4792958777300187,2.618077139978205,0.77,0.12,0.9921809502015386
108,s4_mixed_dynamic,baseline,wifi_only,2.532087399753654,1.6523214202194618,5.906492174024456,0.28,0.44,3.660133546748223
108,s4_mixed_dynamic,dsp_static,static_fusion_ema,0.8418153890743026,0.6743512009688484,1.6769908126815984,0.72,0.07,0.5391737737498055
108,s4_mixed_dynamic,dsp_static,static_fusion_median,0.9255699500197008,0.7731512437907422,1.5638626285381605,0.65,0.08,0.5941548102251152
108,s4_mixed_dynamic,dsp_static,static_fusion_moving_average,0.9346709260766032,0.7585488010620813,1.651234946294971,0.64,0.06,0.4937740102212802
108,s4_mixed_dynamic,dsp_static,static_fusion_raw,0.903456356659818,0.4792958777300187,2.618077139978205,0.77,0.12,0.9921809502015386
108,s4_mixed_dynamic,gsp_expected,graph_diffusion_1,1.300913202810532,1.02469050728577,2.5061666378354737,0.5,0.22,1.66491453480105
108,s4_mixed_dynamic,gsp_expected,graph_diffusion_3,1.285987109329635,0.9889195083359268,2.499240087930163,0.51,0.22,1.6032087107165904
108,s4_mixed_dynamic,gsp_expected,laplacian,1.3170661294834003,1.0402933622859898,2.552076037891838,0.48,0.22,1.6776963816468942
108,s4_mixed_dynamic,gsp_expected,static_raw,1.315538941748107,1.056655774620185,2.5693404971986338,0.47,0.21,1.7043483943470692
109,s1_clean,adaptive,adaptive_fusion,0.4925168043935308,0.4510087370280919,0.8135242361152286,0.95,0.0,0.423227221581936
109,s1_clean,baseline,static_fusion,0.4945196948880321,0.451383522110603,0.8135242361152286,0.95,0.0,0.423227221581936
109,s1_clean,baseline,vlp_only,0.4925168043935308,0.4510087370280919,0.8135242361152286,0.95,0.0,0.423227221581936
109,s1_clean,baseline,wifi_only,1.2682196614310002,1.1875687188363708,2.235195113943011,0.43,0.17,1.588035040495766
109,s1_clean,dsp_static,static_fusion_ema,0.6459418473229693,0.6324045124134203,1.020581999150318,0.88,0.0,0.3399682247423473
109,s1_clean,dsp_static,static_fusion_median,0.7130100816311302,0.6772501937027294,1.1498296000503885,0.8,0.0,0.3399682247423473
109,s1_clean,dsp_static,static_fusion_moving_average,0.673979618807801,0.6523380564352889,1.126489533312792,0.84,0.0,0.319766204540327
109,s1_clean,dsp_static,static_fusion_raw,0.4945196948880321,0.451383522110603,0.8135242361152286,0.95,0.0,0.423227221581936
109,s1_clean,gsp_expected,graph_diffusion_1,0.663587386000334,0.580539297838112,1.335907768618873,0.83,0.01,0.7944789139240616
109,s1_clean,gsp_expected,graph_diffusion_3,0.6790367048963236,0.5829021979888697,1.3988351047627934,0.8,0.01,0.7807794818291925
109,s1_clean,gsp_expected,laplacian,0.6597986669018217,0.5697155936633935,1.3324684099339503,0.83,0.01,0.7901350427080778
109,s1_clean,gsp_expected,static_raw,0.6546911549530665,0.5772788347130253,1.2819486557746076,0.83,0.01,0.8010110251691359
109,s2_wifi_degraded,adaptive,adaptive_fusion,0.4763581922950312,0.4556255145190814,0.7537213914404401,0.98,0.0,0.5124032531450289
109,s2_wifi_degraded,baseline,static_fusion,0.4743553018005298,0.4511869862249942,0.7537213914404401,0.98,0.0,0.5124032531450289
109,s2_wifi_degraded,baseline,vlp_only,0.4763581922950312,0.4556255145190814,0.7537213914404401,0.98,0.0,0.5124032531450289
109,s2_wifi_degraded,baseline,wifi_only,1.9521664153296825,1.4754949765317806,4.14104797538145,0.38,0.42,2.7487973670511696
109,s2_wifi_degraded,dsp_static,static_fusion_ema,0.641634511432627,0.6266711708644721,1.062458605976083,0.87,0.0,0.3197662045403271
109,s2_wifi_degraded,dsp_static,static_fusion_median,0.6767851929064791,0.645896350950499,1.1469758658737954,0.84,0.0,0.3525201508748652
109,s2_wifi_degraded,dsp_static,static_fusion_moving_average,0.6938664044978001,0.6629430102363971,1.1280298163631026,0.84,0.0,0.3399682247423473
109,s2_wifi_degraded,dsp_static,static_fusion_raw,0.4743553018005298,0.4511869862249942,0.7537213914404401,0.98,0.0,0.5124032531450289
109,s2_wifi_degraded,gsp_expected,graph_diffusion_1,0.994070527634964,0.734126033743651,1.9544432232795508,0.6,0.1,1.2819094501055968
109,s2_wifi_degraded,gsp_expected,graph_diffusion_3,1.0042174112236846,0.7493039353527529,1.974522323052332,0.6,0.1,1.250714223394651
109,s2_wifi_degraded,gsp_expected,laplacian,0.990382225366258,0.7296924540600851,1.9497948604926012,0.6,0.09,1.2770215420381086
109,s2_wifi_degraded,gsp_expected,static_raw,0.9878024482592818,0.7241965948471398,1.92587454671235,0.61,0.09,1.2985102805814148
109,s3_vlp_blocked,adaptive,adaptive_fusion,0.8962719876993859,0.5458004859604593,1.3634667129869438,0.79,0.07,0.7069202530433477
109,s3_vlp_blocked,baseline,static_fusion,1.1310597482339986,0.5514225688335391,3.391417749612212,0.74,0.16,1.2632598963005135
109,s3_vlp_blocked,baseline,vlp_only,1.1310597482339986,0.5514225688335391,3.391417749612212,0.74,0.16,1.2632598963005135
109,s3_vlp_blocked,baseline,wifi_only,1.2331413387219328,1.1297383976794904,2.2655556130052426,0.44,0.17,1.695070291567684
109,s3_vlp_blocked,dsp_static,static_fusion_ema,0.8288188607852125,0.6934384201331374,1.4771122539806834,0.7,0.02,0.4813823661564887
109,s3_vlp_blocked,dsp_static,static_fusion_median,1.0237694114276588,0.7106379410986308,1.3983694345478923,0.68,0.07,0.6242532816923618
109,s3_vlp_blocked,dsp_static,static_fusion_moving_average,0.856121549377131,0.7106379410986308,1.5146597498448635,0.68,0.03,0.5318874166615393
109,s3_vlp_blocked,dsp_static,static_fusion_raw,1.1310597482339986,0.5514225688335391,3.391417749612212,0.74,0.16,1.2632598963005135
109,s3_vlp_blocked,gsp_expected,graph_diffusion_1,0.8919492575834461,0.7481237207133934,1.865671864200244,0.63,0.08,1.0889805333652869
109,s3_vlp_blocked,gsp_expected,graph_diffusion_3,0.8999832830095913,0.7463379013934652,1.8561934057429328,0.63,0.07,1.0639177911461366
109,s3_vlp_blocked,gsp_expected,laplacian,0.8900263964781914,0.7460981278304967,1.8654595272512275,0.65,0.08,1.084895833216556
109,s3_vlp_blocked,gsp_expected,static_raw,0.8878460570138463,0.7489248368803301,1.8941841885207085,0.65,0.09,1.1024091728470855
109,s4_mixed_dynamic,adaptive,adaptive_fusion,0.7056279678654559,0.5058201488398952,1.118950043074778,0.86,0.04,0.6593863650920098
109,s4_mixed_dynamic,baseline,static_fusion,0.9602574096650468,0.5234331623674585,2.909444467456893,0.78,0.12,1.257151782999363
109,s4_mixed_dynamic,baseline,vlp_only,0.9602574096650468,0.5234331623674585,2.909444467456893,0.78,0.12,1.257151782999363
109,s4_mixed_dynamic,baseline,wifi_only,1.96467417657331,1.4233352369337295,4.085492780987752,0.35,0.35,2.7742452278980463
109,s4_mixed_dynamic,dsp_static,static_fusion_ema,0.8082544875819636,0.684476497683818,1.4027661053588254,0.73,0.02,0.5444393427940573
109,s4_mixed_dynamic,dsp_static,static_fusion_median,0.8522749373117451,0.684476497683818,1.2548924426554164,0.77,0.04,0.6266988097637292
109,s4_mixed_dynamic,dsp_static,static_fusion_moving_average,0.8330780315435434,0.7004123468547068,1.4012349078447686,0.75,0.03,0.6345366859561692
109,s4_mixed_dynamic,dsp_static,static_fusion_raw,0.9602574096650468,0.5234331623674585,2.909444467456893,0.78,0.12,1.257151782999363
109,s4_mixed_dynamic,gsp_expected,graph_diffusion_1,1.1098985509909247,0.8016924286874437,2.255713040342397,0.6,0.13,1.4499937449099822
109,s4_mixed_dynamic,gsp_expected,graph_diffusion_3,1.1092327311575794,0.8017781041772113,2.202524860091275,0.56,0.12,1.414546852973562
109,s4_mixed_dynamic,gsp_expected,laplacian,1.1110038143034315,0.7997067025105682,2.2586783754447795,0.6,0.14,1.450188091446965
109,s4_mixed_dynamic,gsp_expected,static_raw,1.1125917233325766,0.7809249504665785,2.2739476946315484,0.6,0.14,1.471435457093057
110,s1_clean,adaptive,adaptive_fusion,0.4861703279828714,0.3582000033520425,1.1018188864454015,0.88,0.0,0.4751015944517487
110,s1_clean,baseline,static_fusion,0.4861703279828714,0.3582000033520425,1.1018188864454015,0.88,0.0,0.4751015944517487
110,s1_clean,baseline,vlp_only,0.4861703279828714,0.3582000033520425,1.1018188864454015,0.88,0.0,0.4751015944517487
110,s1_clean,baseline,wifi_only,1.448580931319325,1.0921456024459248,2.7750743083324587,0.45,0.2,2.0982591506874764
110,s1_clean,dsp_static,static_fusion_ema,0.758746526296345,0.7099676628613343,1.3870670889367702,0.7,0.0,0.4725842874139832
110,s1_clean,dsp_static,static_fusion_median,0.6994116901275198,0.6778033109212738,1.2461217740339656,0.81,0.0,0.4507155988722225
110,s1_clean,dsp_static,static_fusion_moving_average,0.7893011360560975,0.7588039156450413,1.3908025624934168,0.7,0.0,0.4911196392762629
110,s1_clean,dsp_static,static_fusion_raw,0.4861703279828714,0.3582000033520425,1.1018188864454015,0.88,0.0,0.4751015944517487
