t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
0,s3_vlp_blocked,7.708518498956285,6.537185189018777,False,False,False,-61.905840389992726,-60.667822688184984,-55.598335287161675,-56.605418087900404,-51.98453459790667,-52.3986979452754,0.017928638965380946,0.017490702369103276,0.040585136022179474,0.04053340188833945,0.02585031248015635,0.025821771003836497,0.15972567066266094,0.1606480249157306
1,s3_vlp_blocked,7.762228944549189,6.781375783910273,False,False,False,-61.43289217379227,-60.88308361484913,-53.60844503212196,-56.97879139879119,-56.226290033201586,-52.0859191748484,0.01645424048188772,0.016648675886530236,0.03621155609905032,0.03714973907862571,0.02511982275824526,0.02584758937583149,0.17808537721510376,0.18045394817037955
2,s3_vlp_blocked,7.839130958677583,7.167874595498286,False,False,False,-62.01513452727772,-61.21327758263732,-56.14853070984052,-57.54928144000964,-53.33897786860551,-51.633217664900165,0.014813214018880716,0.015431532421671081,0.033877423278799355,0.032538518538397496,0.02683271115732944,0.025781247172797492,0.20946986607057547,0.21194022312861782
3,s3_vlp_blocked,7.94346543019908,7.5103051184045535,False,False,False,-60.22867559994303,-61.528187912439435,-56.69351445050845,-58.02341894955954,-49.45609736848947,-51.40431374887509,0.016616929336560296,0.014349622622335748,0.028944308889972212,0.029097969925569688,0.026104651016638215,0.025275130923030017,0.23454929487191706,0.23568245386425643
4,s3_vlp_blocked,7.999186140694022,7.623886621271602,False,False,False,-62.98255429543688,-61.64634597445115,-56.34060502689714,-58.17231546192099,-51.471167770582554,-51.406782660282836,0.015035669287742276,0.01396290487468568,0.028998304295261585,0.028067731957353726,0.025005264307179458,0.024917960341380514,0.24245508056693799,0.2414606280215374
5,s3_vlp_blocked,8.226562675373907,7.955827377167044,False,False,False,-61.70199277839854,-62.02889796628993,-58.016675147092165,-58.59037627578381,-56.27950794507567,-51.668092952353916,0.011787038862002545,0.012780865511121368,0.02416845863045173,0.025301588359586798,0.02253485854108614,0.023379762596250974,0.24627780392269805,0.2461538461538462
6,s3_vlp_blocked,8.280648608306477,8.135508799595996,False,False,False,-63.22449918058876,-62.183843596935304,-57.943806703077954,-58.82365598915953,-49.320205080151915,-51.67182869554949,0.012240074355222745,0.012331822433002891,0.02354657379272037,0.02396746261376562,0.024549077698075288,0.023007065003926762,0.24658595564157965,0.24407351216640608
7,s3_vlp_blocked,8.426531854440203,8.334139776009467,False,False,False,-64.09538759823094,-62.40919182942127,-57.367688590730495,-59.06680078400515,-53.871283868070435,-51.943881066322064,0.012838443930660984,0.011706635683724773,0.021948424930963415,0.022571704372728332,0.02182770750793264,0.022020630171544868,0.23219863396663573,0.23290593782213168
8,s3_vlp_blocked,8.640813839766498,8.694587576233882,False,False,False,-61.19450165878165,-62.77402205256567,-58.142990675573174,-59.50647618201231,-51.80896797057882,-52.37986526323718,0.009537932941697374,0.010762187680812026,0.0188436484981158,0.020313582729502,0.02205764598647375,0.02058339078190857,0.20387517606130734,0.2043696571382032
9,s3_vlp_blocked,8.773434572913224,8.991156753090223,False,False,False,-62.29085147278335,-63.03860093668056,-59.531071326920824,-59.8612508744272,-56.348958981035764,-52.68823637048264,0.010678512717390218,0.01012599895328269,0.01901968688893127,0.01870051127615193,0.020349161830990305,0.019661117973185312,0.17648474011969098,0.17919243442355032
10,s3_vlp_blocked,8.969081214365445,9.315966535180728,False,False,False,-60.05240577136602,-63.35019591295001,-60.199658228378404,-60.23814616370892,-51.59444840720623,-53.20135880828804,0.008401499308567323,0.00942582943475739,0.017864771603593847,0.017104986289587922,0.018851592747852745,0.01841625344030993,0.1484584166215702,0.149905117816103
11,s3_vlp_blocked,9.158262661443551,9.76651178862036,False,False,False,-63.49290797754888,-63.722339768869844,-59.778890870788416,-60.743746781846106,-51.55019851366018,-53.77569228424154,0.00869113881904365,0.008653556033087711,0.014224487919932648,0.015229908160319898,0.018053204735992902,0.017134645761531418,0.11763752863754631,0.11817346890504779
12,s3_vlp_blocked,9.226935916965898,9.928675601070118,False,False,False,-63.511127108823814,-63.85359296589016,-61.43255038705674,-60.920400075026166,-54.842223003114405,-53.99776904810691,0.009078364349704394,0.008396834426223838,0.01476941460753259,0.01462645456769112,0.01552734561233978,0.016681014473701485,0.10692382631520604,0.10839918842331432
13,s3_vlp_blocked,9.28457534064934,9.54739973958025,False,False,False,-63.11753735099263,-63.664806419424764,-62.06789194430753,-60.50564086039868,-54.96419261214337,-53.979319414631874,0.009021519480057213,0.008769754254496043,0.01548820899831191,0.015971028137202914,0.01686191993428975,0.016818174919954867,0.12656031055756797,0.12430730129496867
