t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
0,s2_wifi_degraded,3.50146586178358,2.794545781008381,False,False,False,-52.87034437374571,-50.743745649512874,-56.47029742814408,-56.76896745250902,-57.125851131684094,-57.711786684580666,0.14471922480973157,0.14522845944550855,0.03998082344160575,0.040212139316584294,0.03185866037023691,0.029983970545252155,0.020114566440850683,0.01948043231745672
1,s2_wifi_degraded,3.8334314692961406,3.0879105600798664,False,False,False,-49.05365688293478,-52.022899167898785,-55.17414126064076,-56.41310856478282,-56.83607770097574,-57.16077336872055,0.1176523066678855,0.11702722290739342,0.04328384340933698,0.0443580099880076,0.030348390453224832,0.03175601864252048,0.021141923176657022,0.021983377231710594
2,s2_wifi_degraded,4.0456173120900445,3.1263296245930507,False,False,False,-55.299970184315676,-52.53765294243689,-58.27795660797507,-56.09743280267562,-54.970960133101784,-57.04049986747118,0.10614558776109627,0.10578463594333061,0.04706297062061601,0.04783370509330533,0.03175060214833046,0.031311435859449885,0.022798046060222857,0.02304688835222274
3,s2_wifi_degraded,4.42592581634721,3.113695449768073,False,False,False,-50.22622372837316,-53.30604391803786,-56.15895099742735,-55.451263949690514,-57.35650190410289,-56.9817641599096,0.08783696770221723,0.08988413701822856,0.05697003226382055,0.0555113813712708,0.0312389350422815,0.02961989830908423,0.025081407895599317,0.02460025905731788
4,s2_wifi_degraded,4.708255729915193,3.19039433570727,False,False,False,-50.17107043083114,-53.95152239820385,-51.382434870410925,-55.023845762037254,-55.2654347156557,-56.82325850712798,0.07773083872580021,0.07842099162036688,0.06244196228690327,0.06152854497673328,0.02964125172812366,0.029013296312257894,0.024452928439605965,0.02633804721285653
5,s2_wifi_degraded,4.978762662726669,3.137730843885924,False,False,False,-53.81701358878825,-54.40603616402636,-50.48520447196171,-54.48495221791598,-59.002117360838135,-56.89750929437612,0.0708206928204723,0.07058429017712185,0.07014708590067296,0.06933703693827539,0.025993084906870644,0.02738623949045694,0.02582124426949695,0.027196426663295394
6,s2_wifi_degraded,5.202025987228208,3.1529819162085304,False,False,False,-56.225711955194626,-54.82971513987043,-53.464857475051915,-54.08133625261823,-58.39932887971389,-56.87825746557877,0.06476347824342304,0.0641752231174448,0.0759364810295292,0.07599924255210411,0.025145644135768287,0.026492484074892794,0.02819897314449463,0.02831077299864908
7,s2_wifi_degraded,5.347337808465035,3.292281793156062,False,False,False,-58.170573874769794,-55.21286026726472,-55.00648906546095,-53.96374256378118,-57.75083243898753,-56.65983399330035,0.05935985316200929,0.05926044398737563,0.07813002232162249,0.07869920331145219,0.026062605174554086,0.026761379743273517,0.0317754452978335,0.030121182864466783
8,s2_wifi_degraded,5.716827179474,3.58088982297864,False,False,False,-54.51839601809817,-56.07143827456781,-56.361043435355384,-53.65707046693049,-56.238133532119676,-56.229281863113336,0.047166190822378364,0.04922709300726647,0.08595180486181474,0.08538185200443946,0.026524735240926408,0.02677853737082419,0.0346732506744327,0.034793000747726614
9,s2_wifi_degraded,5.862414412197704,3.68421178879823,False,False,False,-59.253842913772765,-56.38150748601265,-51.039733877536214,-53.54881025631016,-58.54803771564483,-56.08660248945857,0.04634871070589395,0.045966836568907085,0.08966178967360022,0.08767437286096415,0.027662416683243794,0.02663522078727011,0.03629128740094822,0.036771059665785
10,s2_wifi_degraded,6.2621648807209205,3.865009897723677,True,False,False,-63.930317516227355,-57.10586074213443,-49.717392662969374,-53.15612010493874,-66.96701476212391,-55.9121110523273,0.03940072118190049,0.03899500301757687,0.09461135767184142,0.09525321944986982,0.023581394958254332,0.02546849771674614,0.042111086246924063,0.04146243988138146
11,s2_wifi_degraded,6.386402797469953,4.000359969380765,True,False,False,-58.281037923562074,-57.37956715325362,-54.17467127403241,-53.19521050112114,-49.64634641138357,-55.73056174695599,0.03639998721041061,0.0367080654604905,0.09485946691426286,0.0942939351028783,0.025300565486666166,0.02548572616238585,0.044534434898802384,0.044246189448937094
12,s2_wifi_degraded,6.486403725025359,4.131792507959473,True,False,False,-64.29844449282477,-57.611749395478284,-54.56799535449609,-53.28287928212613,-59.40488763372627,-55.54792769977925,0.0345733305457549,0.034876797057595096,0.09234159156882595,0.09228912390115315,0.024908641685521368,0.02558143559858476,0.04687870927981019,0.04704996067828957
13,s2_wifi_degraded,6.594101310260236,4.146666699824417,True,False,False,-47.7729720635343,-57.763345334242985,-54.95039345954752,-53.15180969926828,-59.01306916434494,-55.58231394998124,0.03287847254702849,0.033654232306473485,0.09386256951627123,0.09447572967235346,0.026254722719612857,0.02502881794873321,0.04730793410408101,0.04801983338656588
14,s2_wifi_degraded,6.938536691705024,4.190811224101229,True,False,False,-56.271999199130256,-58.23260938300422,-49.969327143981424,-52.75222998596355,-70.81048841742785,-55.7248274387736,0.030402412181655805,0.03013064786766322,0.10062346049420101,0.10074188160653627,0.02165379998939219,0.02331053201986603,0.05194206629397495,0.05092525202966416
15,s2_wifi_degraded,7.095444556622987,4.3190830854397095,True,False,False,-66.38495274353726,-58.51061817122094,-48.890266580903706,-52.82214077334821,-50.94076562308956,-55.619853086617155,0.028373279483398507,0.028295185435376433,0.0972223099456128,0.0980741482814368,0.0235242028187439,0.022981793710070992,0.054215092775659016,0.0544443764361643
16,s2_wifi_degraded,7.322508343984496,4.588300078241882,True,False,False,-54.52376756974442,-58.95349574070627,-54.87492780476971,-53.15181453514089,-54.71346473010853,-55.349962973914046,0.025375010932761757,0.025622372312992518,0.0883148943258947,0.08961944879925801,0.023254891279317735,0.022743404299378944,0.06312033499658057,0.06211685045442794
17,s2_wifi_degraded,7.446193242310456,4.675563891349093,True,False,False,-54.34247629961202,-59.14947394020993,-45.76704258684865,-53.22259946606399,-47.915339210662054,-55.31668878412345,0.02261111949588486,0.024497997466382773,0.0870444493993641,0.08721936250943059,0.020166350069985704,0.022364912214417172,0.0645844822116524,0.06511019713682065
18,s2_wifi_degraded,7.634031718409139,4.77391982605946,True,False,False,-60.161179676842295,-59.41848876805201,-56.31301397884807,-53.27755872418487,-49.01023281402681,-55.33855946479915,0.023027408315787836,0.023021877092953346,0.0856707549037866,0.08454111600590887,0.021053091075647217,0.021668516182666017,0.0706214776562877,0.06876857319244548
