t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
0,s2_wifi_degraded,8.548260044884431,3.875368266732585,False,False,False,-58.75939344425526,-59.959944346774286,-47.9306493622511,-50.20773921264725,-60.37314569321734,-57.48354714968279,0.017250577673976204,0.019842562855383203,0.12642360616121975,0.12791657444446253,0.014799436202334527,0.01565133911268171,0.046538229891025296,0.04691933287849623
1,s2_wifi_degraded,8.648647791547123,3.682160416153107,False,False,False,-61.4602999682392,-59.99291348200764,-51.64591583657833,-49.507946217599034,-57.78694690463303,-57.80911342468364,0.019698949404090373,0.019594710408206484,0.13795297137008858,0.13792327990041403,0.014347808722548082,0.01495925335863687,0.04371954204065218,0.043356706329455603
2,s2_wifi_degraded,8.904314502785434,3.314602216855924,False,False,False,-58.829044631343336,-60.14603234762871,-43.491846406383495,-48.02663730984291,-56.256514041517164,-58.450405529686634,0.01874697026623472,0.018727385134420262,0.15093558119307615,0.1527658943021444,0.013067965029788088,0.01358280211473583,0.03866053943855504,0.03735421987192608
3,s2_wifi_degraded,9.310389003930128,3.04167485894367,False,False,False,-61.070214658168354,-60.51164471724688,-48.40754146632176,-46.92886023214213,-59.24535837214829,-59.06349996168536,0.01509785727834902,0.01708616800035189,0.148652165522116,0.1470111345577178,0.011016373721321448,0.012191141158091938,0.033273668298889295,0.03300100491294967
4,s2_wifi_degraded,9.706838327803332,2.8964874698404373,False,False,False,-60.80910715020391,-60.89836836794159,-45.99604066423738,-46.7362919857692,-59.54581706779028,-59.51222929578458,0.016487653102187076,0.015576555259477655,0.13011410953372027,0.1295842558803099,0.009973554470697324,0.011180530133685834,0.028353276417376328,0.03034060003578084
5,s2_wifi_degraded,9.41844096729231,2.900422758078939,False,False,False,-58.737605281607614,-60.59254891291667,-44.03950685063319,-46.36086926859,-56.003077463993286,-59.29172698279511,0.015518796578219392,0.0167101052736517,0.14686578784381393,0.14656876824559087,0.010470026058165816,0.011759316735311895,0.028714646544242998,0.03123276066390542
6,s2_wifi_degraded,8.964378339140287,2.9597287260816096,False,False,False,-61.56964894002992,-60.1061677218614,-46.51094047298865,-46.429889216127435,-57.31868646790926,-58.894482852991615,0.01717158912303897,0.018718303520417447,0.1701317009099815,0.17090789392771838,0.012556874340049887,0.012835833512529638,0.033812646493482576,0.03296591709353666
7,s2_wifi_degraded,8.774353844140126,3.131454780222936,False,False,False,-60.65852500533297,-59.94084711017453,-48.8045540681598,-47.28411719214658,-58.09306942386573,-58.5614028428172,0.01985372982142623,0.01954191411210873,0.17099987388200635,0.17007341299553635,0.012885292942475325,0.013587952990832222,0.034219315981451726,0.03533274702299461
8,s2_wifi_degraded,8.418152736801511,3.188810020474088,False,False,False,-54.83161975229252,-59.5453008590831,-48.20722315888898,-47.81076534517292,-58.075255485108194,-58.233261349761676,0.021863033269925763,0.02145648609428062,0.18113047433200855,0.1789510292066953,0.015299322715850378,0.014632668747706284,0.03556639879066537,0.03660000487760593
9,s2_wifi_degraded,8.165062128503568,3.3554638975618585,False,False,False,-55.6631863918591,-59.305086699856744,-50.08455322040085,-48.751110391041394,-54.95588305241713,-57.84189158265693,0.02327603232715365,0.022807475512496837,0.1703302420397368,0.17051670992172935,0.015071896473136304,0.015728288987298094,0.038475095336660284,0.03906408527991318
10,s2_wifi_degraded,8.047852018915972,3.3896047138916883,True,False,False,-60.011028696042686,-59.177091973580445,-49.97946251797833,-49.02712553487754,-56.64367801402399,-57.71327174169599,0.024111851596935976,0.023525251778616047,0.1678334514617559,0.16854052617551304,0.016529944243429386,0.016172787804104857,0.04022860798483523,0.03959136248739686
11,s2_wifi_degraded,7.628992597812742,3.5120336380508936,True,False,False,-56.408447198786085,-58.71286328745341,-52.8355118602325,-50.04610792589764,-59.942759551976906,-57.254010441784814,0.027937134874802736,0.026335330712636554,0.15625505298297046,0.15566886344283104,0.01778373555326042,0.01791235136862216,0.041878022923288294,0.04118702902625085
12,s2_wifi_degraded,7.264240580596287,3.551955010215912,True,False,False,-58.52306999919337,-58.26463459028402,-53.117631710667006,-50.76768291157554,-51.13527529423376,-56.958466975729436,0.02959700326577493,0.02930764220061052,0.1435272500017325,0.14388683244735453,0.01810196152236727,0.019418481295718305,0.04211490092171672,0.041107525269150715
13,s2_wifi_degraded,6.807654944686304,3.3798711617406227,True,False,False,-51.002179426239366,-57.5495662865208,-45.96765915092344,-51.219488139644284,-54.99258517062744,-56.96470550486567,0.034745235416099605,0.034461855140548524,0.13679636513628002,0.1365051459010926,0.020953058944726696,0.020635943419730702,0.037095372449990865,0.037359048215504634
14,s2_wifi_degraded,6.644376635151973,3.2678225998295574,True,False,False,-51.92339461875609,-57.25047808339986,-68.55853404282254,-51.319639863917075,-56.02540721153295,-57.06082542106459,0.036382970472941006,0.0367949961809411,0.1346219416732861,0.134316731456694,0.020746477043160755,0.020849084262329447,0.03757175207775655,0.03542178067753688
15,s2_wifi_degraded,6.164360277507891,3.220123101722137,True,False,False,-51.7280574255061,-56.4964919435467,-62.73548027857344,-52.24226578401606,-61.2105286150377,-56.95225012921035,0.045121279219328445,0.04380086969229492,0.11456084679348376,0.11288881424011553,0.022850159424444724,0.02263000501391919,0.033518676532273986,0.0330941767718135
16,s2_wifi_degraded,5.921670782647944,3.170353913208966,True,False,False,-58.00301940646376,-56.075374270201806,-52.223843717325344,-52.670643672587595,-59.03476890298475,-56.96207118069519,0.04778858559144334,0.04819455948656876,0.1016749493038675,0.10320790162136342,0.024324869400918245,0.023416471066215024,0.030944320675164855,0.03160063505787668
17,s2_wifi_degraded,5.679154300480839,2.9818995639648525,True,False,False,-57.66129819646414,-55.53196465389668,-42.63204438250979,-52.922951508238945,-56.97381550521047,-57.208564146042875,0.051389300515264046,0.05405316839884733,0.0971371359028217,0.09661414273383594,0.023118797861741192,0.02340960506729824,0.03021526330013169,0.02892877603233911
