t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
0,s1_clean,3.50146586178358,2.794545781008381,False,False,False,-47.44773929450046,-50.743745649512874,-58.36204924198689,-56.76896745250902,-59.92071606165088,-57.711786684580666,0.145545143299885,0.14522845944550855,0.039390392682164134,0.040212139316584294,0.029765223032064827,0.029983970545252155,0.019377306748847294,0.01948043231745672
1,s1_clean,3.8334314692961406,3.0879105600798664,False,False,False,-52.67504317352101,-52.022899167898785,-52.75247097676487,-56.41310856478282,-56.63953513751532,-57.16077336872055,0.11627152200538503,0.11702722290739342,0.04468609432283607,0.0443580099880076,0.03218483457906015,0.03175601864252048,0.02298811139106174,0.021983377231710594
2,s1_clean,4.0456173120900445,3.1263296245930507,False,False,False,-51.65597285748837,-52.53765294243689,-55.23299724024528,-56.09743280267562,-59.096123656952386,-57.04049986747118,0.1053813097067312,0.10578463594333061,0.047630566380865665,0.04783370509330533,0.030177328136754784,0.031311435859449885,0.025371407285665143,0.02304688835222274
3,s1_clean,4.42592581634721,3.113695449768073,False,False,False,-54.38638046810029,-53.30604391803786,-57.84877828615886,-55.451263949690514,-56.7781364769564,-56.9817641599096,0.0906912175479721,0.08988413701822856,0.057284331455451115,0.0555113813712708,0.02768870467673395,0.02961989830908423,0.025785101076907922,0.02460025905731788
4,s1_clean,4.708255729915193,3.19039433570727,False,False,False,-54.2542536626171,-53.95152239820385,-55.26041394994513,-55.023845762037254,-56.64696796737009,-56.82325850712798,0.07910342781939397,0.07842099162036688,0.06333376261627262,0.06152854497673328,0.030272362594129215,0.029013296312257894,0.026130057160565306,0.02633804721285653
5,s1_clean,4.978762662726669,3.137730843885924,False,False,False,-53.85456453074032,-54.40603616402636,-54.42622668501597,-54.48495221791598,-54.4549666490086,-56.89750929437612,0.07155663144067939,0.07058429017712185,0.06750315571672025,0.06933703693827539,0.027630594263805618,0.02738623949045694,0.02759017105086496,0.027196426663295394
6,s1_clean,5.202025987228208,3.1529819162085304,False,False,False,-53.6534081489851,-54.82971513987043,-54.367193131349104,-54.08133625261823,-54.96681998064316,-56.87825746557877,0.06535800560802725,0.0641752231174448,0.07651812933242959,0.07599924255210411,0.026390601288038336,0.026492484074892794,0.02759874693342435,0.02831077299864908
7,s1_clean,5.347337808465035,3.292281793156062,False,False,False,-53.560928190157526,-55.21286026726472,-54.93605702879202,-53.96374256378118,-56.41509417402637,-56.65983399330035,0.06007146205777835,0.05926044398737563,0.07999593815058445,0.07869920331145219,0.02623333653833454,0.026761379743273517,0.0294590394988929,0.030121182864466783
8,s1_clean,5.716827179474,3.58088982297864,False,False,False,-55.3931133483331,-56.07143827456781,-55.0908851480319,-53.65707046693049,-54.256006335334774,-56.229281863113336,0.048895567471906126,0.04922709300726647,0.08766152576091367,0.08538185200443946,0.026853293954733664,0.02677853737082419,0.035213597999692134,0.034793000747726614
9,s1_clean,5.862414412197704,3.68421178879823,False,False,False,-56.638802266158365,-56.38150748601265,-51.921479454729656,-53.54881025631016,-53.17755247279217,-56.08660248945857,0.04727217995031054,0.045966836568907085,0.08659194191800493,0.08767437286096415,0.025223822323434928,0.02663522078727011,0.038314723939911706,0.036771059665785
