t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
10,s2_wifi_degraded,4.945823765007514,9.252578001847564,True,False,False,-51.25515789158806,-61.14852831634002,-61.08229934085025,-61.197763146841794,-22.24685210333578,-27.06758330658122,0.015714860097975094,0.015319151857987587,0.013929433856897712,0.01516808970296183,0.0700829430805927,0.07019105645038674,0.066014997705277,0.0671278613655222
11,s2_wifi_degraded,4.721675127324938,9.340170350002357,True,False,False,-59.49155244930062,-61.13335965459703,-66.06859265311826,-61.38183940139169,-35.10021825301849,-32.14559866048399,0.014196102760457815,0.015317309649485121,0.01441541481510885,0.014571839698688659,0.0748320520230724,0.07573708046748305,0.061492462934940186,0.060446808770479886
12,s2_wifi_degraded,4.340963373281298,9.42272693147179,True,False,False,-69.3872603603129,-61.05802872544017,-61.680384538971,-61.635245584088395,-37.79988810942561,-37.66227823422284,0.015207774011275894,0.015485393224437895,0.014083809509824229,0.013795877059909466,0.08718751198855837,0.08692431109226498,0.051486211181363144,0.051512667001079884
13,s2_wifi_degraded,4.095436566930193,9.473710426329454,True,False,False,-61.50542730441408,-61.0160171565945,-78.58116729370283,-61.797937458386855,-41.36002430317335,-40.19946250019202,0.014599293454895726,0.015564880177857189,0.012371919404992082,0.013315231163034165,0.0936763544921329,0.09467297129381069,0.04685544343220125,0.04669092535255562
14,s2_wifi_degraded,3.863209848904428,9.531730849012984,True,False,False,-57.47888554107111,-60.99265112400902,-63.566887725925234,-61.96052277485562,-38.57016218278025,-42.17017574869181,0.015431401685134228,0.01557668294927911,0.01273516833049802,0.012846864979284082,0.10416643179725957,0.10185632817001015,0.041749464049560814,0.04262714114811422
15,s2_wifi_degraded,3.520682956293645,9.491058893166894,True,False,False,-66.45200193138515,-60.84063956967558,-51.72697695114039,-62.10026547911754,-36.32131764929337,-44.24072084455306,0.013730474094615011,0.01601834036039973,0.013509901865434645,0.012471900104568385,0.11853889499307727,0.11715455106341167,0.03702137083152053,0.03804083925899707
16,s2_wifi_degraded,3.165382501834026,9.461587695941777,True,False,False,-55.14609834244922,-60.706977676305954,-58.87056073738953,-62.262167835829736,-34.48242175763306,-46.09122459831619,0.015949224850124233,0.01638446948832583,0.012915696179199585,0.012041110668850696,0.13197681617286344,0.13343376504074322,0.033807323744251924,0.033887087945733384
17,s2_wifi_degraded,2.9302454770938757,9.456164822050765,True,False,False,-48.76459469199346,-60.64046494663124,-65.196298471819,-62.38305826115771,-43.57111600530991,-47.17680545661582,0.018131017702732764,0.016539929320076755,0.010370319864746722,0.011723768582243884,0.14288176898217794,0.14314808855304498,0.03207044994071226,0.03142398388367124
18,s2_wifi_degraded,2.7420797060020465,9.472996628406442,True,False,False,-57.16766202199982,-60.61461061409754,-66.2349662321359,-62.496539802350334,-43.836855331545955,-47.9867606155627,0.014926001403865108,0.01655728896787286,0.012553448976664053,0.011429694226058542,0.14852098388016374,0.14880063657288847,0.031218734299914286,0.029572285782162172
19,s2_wifi_degraded,2.4198638446847416,9.489528341112424,True,False,False,-67.48327204126457,-60.567233340177445,-60.69112514487949,-62.68303354884898,-50.32065732492921,-49.225082791748974,0.015993242065668788,0.016592189741391622,0.010318799736299556,0.010961191931468982,0.15638671551621666,0.15637264680393606,0.026596817394695906,0.026769021274025764
