t,scenario,true_x,true_y,wifi_degraded,vlp_blocked,mixed_dynamic,wifi_ap1_dbm,wifi_ap1_clean_dbm,wifi_ap2_dbm,wifi_ap2_clean_dbm,wifi_ap3_dbm,wifi_ap3_clean_dbm,vlp_led1_intensity,vlp_led1_clean_intensity,vlp_led2_intensity,vlp_led2_clean_intensity,vlp_led3_intensity,vlp_led3_clean_intensity,vlp_led4_intensity,vlp_led4_clean_intensity
30,s1_clean,5.9589922669011575,0.2570083151721161,False,False,False,-55.45528630022505,-55.40470982925393,-53.86865115279537,-50.90337211728924,-60.15923748027572,-60.77365450354084,0.04418371964975725,0.04403028621293036,0.0901618124085629,0.08925596830021836,0.01231201249100307,0.012558469092367387,0.01561216943197587,0.014680055645148416
31,s1_clean,5.831232280022617,0.1202910645042036,False,False,False,-55.91487698918795,-55.205099141665464,-46.65341826703874,-51.37428145803332,-60.82820258996459,-60.906452136908726,0.0457967173035397,0.04502142610389482,0.08255819356249004,0.081720316576892,0.012389392363967675,0.012381117486207422,0.012384841851713459,0.014125617297523364
32,s1_clean,6.000260145054196,0.4497115388847675,False,False,False,-54.713427544842055,-55.43534884168587,-54.38798794981982,-50.653957876570914,-61.78306155641525,-60.568512999616125,0.045615061235808094,0.044631947140781975,0.09603358313590746,0.09613208887280067,0.014743676571354685,0.012985505812617697,0.017377784894145203,0.015383239097449349
33,s1_clean,6.0249012997820826,0.6758579464524104,False,False,False,-55.045850132560254,-55.444643454601646,-50.22664109831333,-50.47340447209055,-62.08319569291814,-60.31934577977615,0.045808603735505604,0.04555148180103341,0.10356754944678144,0.10358006842402218,0.013107466060390779,0.013542265702922938,0.014080599408700724,0.016248518702778787
34,s1_clean,6.061421427145482,0.8183445365055386,False,False,False,-53.87336639324367,-55.50014462010857,-52.68184678643203,-50.317241707730886,-62.799369056942034,-60.16223965198601,0.04762563477688743,0.045679926801336174,0.10937092960763294,0.10923712973152427,0.012816039582982604,0.013875144940147336,0.015756936297557082,0.016853668773374655
35,s1_clean,6.087391277308319,1.2497472486120351,False,False,False,-56.95645884229196,-55.554392242050746,-51.141934364748664,-50.24920353075343,-63.21966108331335,-59.658076352518094,0.04789463784409624,0.0470153555769276,0.12136126679261153,0.12164042352643509,0.016193025968386964,0.015089174077593324,0.01727478197614909,0.01878852198906368
36,s1_clean,6.180286136373961,1.6086370686667928,False,False,False,-55.836357160515306,-55.78127713273002,-50.69321072627892,-50.12206012028483,-56.64811824945443,-59.232227918335894,0.048015226753223415,0.04623645193001986,0.13420094965240426,0.13396702433951566,0.016007127658981386,0.0160451028349048,0.020984948154640238,0.02076374077278815
37,s1_clean,6.291541896900854,2.051340535656898,False,False,False,-53.204250477835735,-56.10376388072777,-47.176015113510054,-50.19036811561167,-58.760097385219176,-58.68407680079507,0.046480998736610685,0.044603097258066556,0.14574688705029917,0.14447808499721596,0.014708396530857641,0.017299876373916858,0.023729608319733298,0.023637656372659365
38,s1_clean,6.306683312213806,2.196428146331729,False,False,False,-54.91836580109241,-56.18297046617123,-48.79638392544477,-50.32668536745347,-59.25133980065408,-58.49325661067264,0.04465536295901071,0.044275008574755116,0.14676725765153725,0.14480360487450883,0.018645682685584468,0.017784427600561363,0.023343409916223457,0.024661661933632405
39,s1_clean,6.336152382937008,2.471138999750724,False,False,False,-55.28046214840188,-56.34898493578432,-46.7635380902565,-50.63289320427133,-55.34143025263718,-58.12243148120848,0.04283456128596045,0.04343258217114951,0.141926400570685,0.14305413146381496,0.017968948647017483,0.018736935163204793,0.027406481489477438,0.026783304133021713
